csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,autoscaling,ocid,item.ocid,string,Yes,oci.autoscaling.list_auto_scaling_configurations,read_list,Yes,oci.autoscaling.list_auto_scaling_configurations,oci.autoscaling.list_auto_scaling_configurations,1,0,oci.autoscaling.list_auto_scaling_configurations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,AutoscalingClient().list_auto_scaling_configurations(compartment_id=compartment_id).data,/20160918/autoScalingConfigurations
oci,autoscaling,compartment_id,item.compartment_id,string,Yes,oci.autoscaling.list_auto_scaling_configurations,read_list,Yes,oci.autoscaling.list_auto_scaling_configurations,oci.autoscaling.list_auto_scaling_configurations,1,0,oci.autoscaling.list_auto_scaling_configurations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,AutoscalingClient().list_auto_scaling_configurations(compartment_id=compartment_id).data,/20160918/autoScalingConfigurations
oci,autoscaling,auto_scaling_configuration.name,item.auto_scaling_configuration.name,string,No,oci.autoscaling.list_auto_scaling_configurations,read_list,Yes,oci.autoscaling.list_auto_scaling_configurations,oci.autoscaling.list_auto_scaling_configurations,1,0,oci.autoscaling.list_auto_scaling_configurations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AutoscalingClient().list_auto_scaling_configurations(compartment_id=compartment_id).data,/20160918/autoScalingConfigurations
oci,autoscaling,auto_scaling_configuration.status,item.auto_scaling_configuration.status,string,No,oci.autoscaling.list_auto_scaling_configurations,read_list,Yes,oci.autoscaling.list_auto_scaling_configurations,oci.autoscaling.list_auto_scaling_configurations,1,0,oci.autoscaling.list_auto_scaling_configurations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AutoscalingClient().list_auto_scaling_configurations(compartment_id=compartment_id).data,/20160918/autoScalingConfigurations
oci,autoscaling,auto_scaling_configuration.time_created,item.auto_scaling_configuration.time_created,string,No,oci.autoscaling.list_auto_scaling_configurations,read_list,Yes,oci.autoscaling.list_auto_scaling_configurations,oci.autoscaling.list_auto_scaling_configurations,1,0,oci.autoscaling.list_auto_scaling_configurations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,AutoscalingClient().list_auto_scaling_configurations(compartment_id=compartment_id).data,/20160918/autoScalingConfigurations
oci,autoscaling,auto_scaling_configuration.freeform_tags,item.auto_scaling_configuration.freeform_tags,object,No,oci.autoscaling.list_auto_scaling_configurations,read_list,Yes,oci.autoscaling.list_auto_scaling_configurations,oci.autoscaling.list_auto_scaling_configurations,1,0,oci.autoscaling.list_auto_scaling_configurations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AutoscalingClient().list_auto_scaling_configurations(compartment_id=compartment_id).data,/20160918/autoScalingConfigurations
oci,autoscaling,auto_scaling_configuration.defined_tags,item.auto_scaling_configuration.defined_tags,object,No,oci.autoscaling.list_auto_scaling_configurations,read_list,Yes,oci.autoscaling.list_auto_scaling_configurations,oci.autoscaling.list_auto_scaling_configurations,1,0,oci.autoscaling.list_auto_scaling_configurations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AutoscalingClient().list_auto_scaling_configurations(compartment_id=compartment_id).data,/20160918/autoScalingConfigurations
oci,autoscaling,auto_scaling_policy.name,item.auto_scaling_policy.name,string,No,oci.autoscaling.list_auto_scaling_policies,read_list,Yes,oci.autoscaling.list_auto_scaling_policies,oci.autoscaling.list_auto_scaling_policies,1,0,oci.autoscaling.list_auto_scaling_policies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AutoscalingClient().list_auto_scaling_policies(compartment_id=compartment_id).data,/20160918/autoScalingPolicies
oci,autoscaling,auto_scaling_policy.status,item.auto_scaling_policy.status,string,No,oci.autoscaling.list_auto_scaling_policies,read_list,Yes,oci.autoscaling.list_auto_scaling_policies,oci.autoscaling.list_auto_scaling_policies,1,0,oci.autoscaling.list_auto_scaling_policies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AutoscalingClient().list_auto_scaling_policies(compartment_id=compartment_id).data,/20160918/autoScalingPolicies
oci,autoscaling,auto_scaling_policy.time_created,item.auto_scaling_policy.time_created,string,No,oci.autoscaling.list_auto_scaling_policies,read_list,Yes,oci.autoscaling.list_auto_scaling_policies,oci.autoscaling.list_auto_scaling_policies,1,0,oci.autoscaling.list_auto_scaling_policies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,AutoscalingClient().list_auto_scaling_policies(compartment_id=compartment_id).data,/20160918/autoScalingPolicies
