csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,secrets,ocid,item.ocid,string,Yes,oci.secrets.list_secret_bundle_versions,read_list,Yes,oci.secrets.list_secret_bundle_versions,oci.secrets.list_secret_bundle_versions,1,0,oci.secrets.list_secret_bundle_versions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,SecretsClient().list_secret_bundle_versions(compartment_id=compartment_id).data,/20160918/secretBundleVersions
oci,secrets,compartment_id,item.compartment_id,string,Yes,oci.secrets.list_secret_bundle_versions,read_list,Yes,oci.secrets.list_secret_bundle_versions,oci.secrets.list_secret_bundle_versions,1,0,oci.secrets.list_secret_bundle_versions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,SecretsClient().list_secret_bundle_versions(compartment_id=compartment_id).data,/20160918/secretBundleVersions
oci,secrets,secret_bundle.name,item.secret_bundle.name,string,No,oci.secrets.get_secret_bundle,read_get,No,oci.secrets.get_secret_bundle,oci.secrets.get_secret_bundle,1,0,oci.secrets.get_secret_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"SecretsClient().get_secret_bundle(compartment_id=compartment_id, secret_bundle_id=secret_bundle_id).data",/20160918/secretBundles/{SecretBundleId}
oci,secrets,secret_bundle.status,item.secret_bundle.status,string,No,oci.secrets.get_secret_bundle,read_get,No,oci.secrets.get_secret_bundle,oci.secrets.get_secret_bundle,1,0,oci.secrets.get_secret_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"SecretsClient().get_secret_bundle(compartment_id=compartment_id, secret_bundle_id=secret_bundle_id).data",/20160918/secretBundles/{SecretBundleId}
oci,secrets,secret_bundle.time_created,item.secret_bundle.time_created,string,No,oci.secrets.get_secret_bundle,read_get,No,oci.secrets.get_secret_bundle,oci.secrets.get_secret_bundle,1,0,oci.secrets.get_secret_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"SecretsClient().get_secret_bundle(compartment_id=compartment_id, secret_bundle_id=secret_bundle_id).data",/20160918/secretBundles/{SecretBundleId}
oci,secrets,secret_bundle.freeform_tags,item.secret_bundle.freeform_tags,object,No,oci.secrets.get_secret_bundle,read_get,No,oci.secrets.get_secret_bundle,oci.secrets.get_secret_bundle,1,0,oci.secrets.get_secret_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","SecretsClient().get_secret_bundle(compartment_id=compartment_id, secret_bundle_id=secret_bundle_id).data",/20160918/secretBundles/{SecretBundleId}
oci,secrets,secret_bundle.defined_tags,item.secret_bundle.defined_tags,object,No,oci.secrets.get_secret_bundle,read_get,No,oci.secrets.get_secret_bundle,oci.secrets.get_secret_bundle,1,0,oci.secrets.get_secret_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","SecretsClient().get_secret_bundle(compartment_id=compartment_id, secret_bundle_id=secret_bundle_id).data",/20160918/secretBundles/{SecretBundleId}
oci,secrets,secret_bundle_by_name.name,item.secret_bundle_by_name.name,string,No,oci.secrets.get_secret_bundle_by_name,read_get,No,oci.secrets.get_secret_bundle_by_name,oci.secrets.get_secret_bundle_by_name,1,0,oci.secrets.get_secret_bundle_by_name[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"SecretsClient().get_secret_bundle_by_name(compartment_id=compartment_id, secret_bundle_by_name_id=secret_bundle_by_name_id).data",/20160918/secretBundleByNames/{SecretBundleByNameId}
oci,secrets,secret_bundle_by_name.status,item.secret_bundle_by_name.status,string,No,oci.secrets.get_secret_bundle_by_name,read_get,No,oci.secrets.get_secret_bundle_by_name,oci.secrets.get_secret_bundle_by_name,1,0,oci.secrets.get_secret_bundle_by_name[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"SecretsClient().get_secret_bundle_by_name(compartment_id=compartment_id, secret_bundle_by_name_id=secret_bundle_by_name_id).data",/20160918/secretBundleByNames/{SecretBundleByNameId}
oci,secrets,secret_bundle_by_name.time_created,item.secret_bundle_by_name.time_created,string,No,oci.secrets.get_secret_bundle_by_name,read_get,No,oci.secrets.get_secret_bundle_by_name,oci.secrets.get_secret_bundle_by_name,1,0,oci.secrets.get_secret_bundle_by_name[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"SecretsClient().get_secret_bundle_by_name(compartment_id=compartment_id, secret_bundle_by_name_id=secret_bundle_by_name_id).data",/20160918/secretBundleByNames/{SecretBundleByNameId}
