csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,block_storage,ocid,item.ocid,string,Yes,oci.block_storage.list_block_volume_replicas,read_list,Yes,oci.block_storage.list_block_volume_replicas,oci.block_storage.list_block_volume_replicas,1,0,oci.block_storage.list_block_volume_replicas[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,BlockstorageClient().list_block_volume_replicas(compartment_id=compartment_id).data,/20160918/blockVolumeReplicas
oci,block_storage,compartment_id,item.compartment_id,string,Yes,oci.block_storage.list_volumes,read_list,Yes,oci.block_storage.list_volumes,oci.block_storage.list_volumes,1,0,oci.block_storage.list_volumes[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,BlockstorageClient().list_volumes(compartment_id=compartment_id).data,/20160918/volumes
oci,block_storage,block_volume_replica.name,item.block_volume_replica.name,string,No,oci.block_storage.list_block_volume_replicas,read_list,Yes,oci.block_storage.list_block_volume_replicas,oci.block_storage.list_block_volume_replicas,1,0,oci.block_storage.list_block_volume_replicas[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockstorageClient().list_block_volume_replicas(compartment_id=compartment_id).data,/20160918/blockVolumeReplicas
oci,block_storage,block_volume_replica.status,item.block_volume_replica.status,string,No,oci.block_storage.list_block_volume_replicas,read_list,Yes,oci.block_storage.list_block_volume_replicas,oci.block_storage.list_block_volume_replicas,1,0,oci.block_storage.list_block_volume_replicas[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockstorageClient().list_block_volume_replicas(compartment_id=compartment_id).data,/20160918/blockVolumeReplicas
oci,block_storage,block_volume_replica.time_created,item.block_volume_replica.time_created,string,No,oci.block_storage.list_block_volume_replicas,read_list,Yes,oci.block_storage.list_block_volume_replicas,oci.block_storage.list_block_volume_replicas,1,0,oci.block_storage.list_block_volume_replicas[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BlockstorageClient().list_block_volume_replicas(compartment_id=compartment_id).data,/20160918/blockVolumeReplicas
oci,block_storage,block_volume_replica.freeform_tags,item.block_volume_replica.freeform_tags,object,No,oci.block_storage.list_block_volume_replicas,read_list,Yes,oci.block_storage.list_block_volume_replicas,oci.block_storage.list_block_volume_replicas,1,0,oci.block_storage.list_block_volume_replicas[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockstorageClient().list_block_volume_replicas(compartment_id=compartment_id).data,/20160918/blockVolumeReplicas
oci,block_storage,block_volume_replica.defined_tags,item.block_volume_replica.defined_tags,object,No,oci.block_storage.list_block_volume_replicas,read_list,Yes,oci.block_storage.list_block_volume_replicas,oci.block_storage.list_block_volume_replicas,1,0,oci.block_storage.list_block_volume_replicas[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockstorageClient().list_block_volume_replicas(compartment_id=compartment_id).data,/20160918/blockVolumeReplicas
oci,block_storage,boot_volume.name,item.boot_volume.name,string,No,oci.block_storage.get_boot_volume,read_get,No,oci.block_storage.list_boot_volumes,oci.block_storage.list_boot_volumes → oci.block_storage.get_boot_volume,2,1,oci.block_storage.list_boot_volumes[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.block_storage.get_boot_volume[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags|kms_key_id|... +1],"contains, equals, in, not_equals",,"BlockstorageClient().get_boot_volume(compartment_id=compartment_id, boot_volume_id=boot_volume_id).data",/20160918/bootVolumes/{BootVolumeId}
oci,block_storage,boot_volume.status,item.boot_volume.status,string,No,oci.block_storage.get_boot_volume,read_get,No,oci.block_storage.list_boot_volumes,oci.block_storage.list_boot_volumes → oci.block_storage.get_boot_volume,2,1,oci.block_storage.list_boot_volumes[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.block_storage.get_boot_volume[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags|kms_key_id|... +1],"contains, equals, in, not_equals",,"BlockstorageClient().get_boot_volume(compartment_id=compartment_id, boot_volume_id=boot_volume_id).data",/20160918/bootVolumes/{BootVolumeId}
oci,block_storage,boot_volume.time_created,item.boot_volume.time_created,string,No,oci.block_storage.get_boot_volume,read_get,No,oci.block_storage.list_boot_volumes,oci.block_storage.list_boot_volumes → oci.block_storage.get_boot_volume,2,1,oci.block_storage.list_boot_volumes[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.block_storage.get_boot_volume[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags|kms_key_id|... +1],"contains, equals, exists, in, not_equals",exists,"BlockstorageClient().get_boot_volume(compartment_id=compartment_id, boot_volume_id=boot_volume_id).data",/20160918/bootVolumes/{BootVolumeId}
oci,block_storage,boot_volume.freeform_tags,item.boot_volume.freeform_tags,object,No,oci.block_storage.get_boot_volume,read_get,No,oci.block_storage.list_boot_volumes,oci.block_storage.list_boot_volumes → oci.block_storage.get_boot_volume,2,1,oci.block_storage.list_boot_volumes[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.block_storage.get_boot_volume[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags|kms_key_id|... +1],"exists, not_empty","exists, not_empty","BlockstorageClient().get_boot_volume(compartment_id=compartment_id, boot_volume_id=boot_volume_id).data",/20160918/bootVolumes/{BootVolumeId}
oci,block_storage,boot_volume.defined_tags,item.boot_volume.defined_tags,object,No,oci.block_storage.get_boot_volume,read_get,No,oci.block_storage.list_boot_volumes,oci.block_storage.list_boot_volumes → oci.block_storage.get_boot_volume,2,1,oci.block_storage.list_boot_volumes[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.block_storage.get_boot_volume[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags|kms_key_id|... +1],"exists, not_empty","exists, not_empty","BlockstorageClient().get_boot_volume(compartment_id=compartment_id, boot_volume_id=boot_volume_id).data",/20160918/bootVolumes/{BootVolumeId}
oci,block_storage,boot_volume_backup.name,item.boot_volume_backup.name,string,No,oci.block_storage.list_boot_volume_backups,read_list,Yes,oci.block_storage.list_boot_volume_backups,oci.block_storage.list_boot_volume_backups,1,0,oci.block_storage.list_boot_volume_backups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockstorageClient().list_boot_volume_backups(compartment_id=compartment_id).data,/20160918/bootVolumeBackups
oci,block_storage,boot_volume_backup.status,item.boot_volume_backup.status,string,No,oci.block_storage.list_boot_volume_backups,read_list,Yes,oci.block_storage.list_boot_volume_backups,oci.block_storage.list_boot_volume_backups,1,0,oci.block_storage.list_boot_volume_backups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockstorageClient().list_boot_volume_backups(compartment_id=compartment_id).data,/20160918/bootVolumeBackups
oci,block_storage,boot_volume_backup.time_created,item.boot_volume_backup.time_created,string,No,oci.block_storage.list_boot_volume_backups,read_list,Yes,oci.block_storage.list_boot_volume_backups,oci.block_storage.list_boot_volume_backups,1,0,oci.block_storage.list_boot_volume_backups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BlockstorageClient().list_boot_volume_backups(compartment_id=compartment_id).data,/20160918/bootVolumeBackups
oci,block_storage,boot_volume_backup.freeform_tags,item.boot_volume_backup.freeform_tags,object,No,oci.block_storage.list_boot_volume_backups,read_list,Yes,oci.block_storage.list_boot_volume_backups,oci.block_storage.list_boot_volume_backups,1,0,oci.block_storage.list_boot_volume_backups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockstorageClient().list_boot_volume_backups(compartment_id=compartment_id).data,/20160918/bootVolumeBackups
oci,block_storage,boot_volume_backup.defined_tags,item.boot_volume_backup.defined_tags,object,No,oci.block_storage.list_boot_volume_backups,read_list,Yes,oci.block_storage.list_boot_volume_backups,oci.block_storage.list_boot_volume_backups,1,0,oci.block_storage.list_boot_volume_backups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockstorageClient().list_boot_volume_backups(compartment_id=compartment_id).data,/20160918/bootVolumeBackups
oci,block_storage,boot_volume_kms_key.name,item.boot_volume_kms_key.name,string,No,oci.block_storage.get_boot_volume_kms_key,read_get,No,oci.block_storage.get_boot_volume_kms_key,oci.block_storage.get_boot_volume_kms_key,1,0,oci.block_storage.get_boot_volume_kms_key[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"BlockstorageClient().get_boot_volume_kms_key(compartment_id=compartment_id, boot_volume_kms_key_id=boot_volume_kms_key_id).data",/20160918/bootVolumeKmsKeys/{BootVolumeKmsKeyId}
oci,block_storage,boot_volume_kms_key.status,item.boot_volume_kms_key.status,string,No,oci.block_storage.get_boot_volume_kms_key,read_get,No,oci.block_storage.get_boot_volume_kms_key,oci.block_storage.get_boot_volume_kms_key,1,0,oci.block_storage.get_boot_volume_kms_key[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"BlockstorageClient().get_boot_volume_kms_key(compartment_id=compartment_id, boot_volume_kms_key_id=boot_volume_kms_key_id).data",/20160918/bootVolumeKmsKeys/{BootVolumeKmsKeyId}
