csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,resource_manager,quota_definition.items,item.items,string,No,ibm.resource_manager.list-quota-definitions,read_list,Yes,ibm.resource_manager.list-quota-definitions,ibm.resource_manager.list-quota-definitions,1,0,ibm.resource_manager.list-quota-definitions[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().list_quota_definitions().get_result(),,quota_definition
ibm,resource_manager,quota_definition.next_token,item.next_token,string,No,ibm.resource_manager.list-quota-definitions,read_list,Yes,ibm.resource_manager.list-quota-definitions,ibm.resource_manager.list-quota-definitions,1,0,ibm.resource_manager.list-quota-definitions[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().list_quota_definitions().get_result(),,quota_definition
ibm,resource_manager,quota_definition.quota_definition_id,item.quota_definition_id,string,Yes,ibm.resource_manager.get-quota-definition,read_list,Yes,ibm.resource_manager.get-quota-definition,ibm.resource_manager.get-quota-definition,1,0,ibm.resource_manager.get-quota-definition[quota_definition_id|quota_definition_name|quota_definition_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_quota_definition().get_result(),,quota_definition
ibm,resource_manager,quota_definition.quota_definition_name,item.quota_definition_name,string,No,ibm.resource_manager.get-quota-definition,read_list,Yes,ibm.resource_manager.get-quota-definition,ibm.resource_manager.get-quota-definition,1,0,ibm.resource_manager.get-quota-definition[quota_definition_id|quota_definition_name|quota_definition_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_quota_definition().get_result(),,quota_definition
ibm,resource_manager,quota_definition.quota_definition_status,item.quota_definition_status,string,No,ibm.resource_manager.get-quota-definition,read_list,Yes,ibm.resource_manager.get-quota-definition,ibm.resource_manager.get-quota-definition,1,0,ibm.resource_manager.get-quota-definition[quota_definition_id|quota_definition_name|quota_definition_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_quota_definition().get_result(),,quota_definition
ibm,resource_manager,quota_definition.created_at,item.created_at,string,No,ibm.resource_manager.get-quota-definition,read_list,Yes,ibm.resource_manager.get-quota-definition,ibm.resource_manager.get-quota-definition,1,0,ibm.resource_manager.get-quota-definition[quota_definition_id|quota_definition_name|quota_definition_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_quota_definition().get_result(),,quota_definition
ibm,resource_manager,quota_definition.tags,item.tags,array,No,ibm.resource_manager.get-quota-definition,read_list,Yes,ibm.resource_manager.get-quota-definition,ibm.resource_manager.get-quota-definition,1,0,ibm.resource_manager.get-quota-definition[quota_definition_id|quota_definition_name|quota_definition_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_quota_definition().get_result(),,quota_definition
ibm,resource_manager,crn,item.crn,string,Yes,ibm.resource_manager.get-authenticator,read_list,Yes,ibm.resource_manager.get-authenticator,ibm.resource_manager.get-authenticator,1,0,ibm.resource_manager.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_authenticator().get_result(),,
ibm,resource_manager,authenticator.authenticator_id,item.authenticator_id,string,Yes,ibm.resource_manager.get-authenticator,read_list,Yes,ibm.resource_manager.get-authenticator,ibm.resource_manager.get-authenticator,1,0,ibm.resource_manager.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_authenticator().get_result(),,authenticator
ibm,resource_manager,authenticator.authenticator_name,item.authenticator_name,string,No,ibm.resource_manager.get-authenticator,read_list,Yes,ibm.resource_manager.get-authenticator,ibm.resource_manager.get-authenticator,1,0,ibm.resource_manager.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_authenticator().get_result(),,authenticator
ibm,resource_manager,authenticator.authenticator_status,item.authenticator_status,string,No,ibm.resource_manager.get-authenticator,read_list,Yes,ibm.resource_manager.get-authenticator,ibm.resource_manager.get-authenticator,1,0,ibm.resource_manager.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_authenticator().get_result(),,authenticator
ibm,resource_manager,authenticator.created_at,item.created_at,string,No,ibm.resource_manager.get-authenticator,read_list,Yes,ibm.resource_manager.get-authenticator,ibm.resource_manager.get-authenticator,1,0,ibm.resource_manager.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_authenticator().get_result(),,authenticator
ibm,resource_manager,authenticator.tags,item.tags,array,No,ibm.resource_manager.get-authenticator,read_list,Yes,ibm.resource_manager.get-authenticator,ibm.resource_manager.get-authenticator,1,0,ibm.resource_manager.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_authenticator().get_result(),,authenticator
ibm,resource_manager,resource_group.items,item.items,string,No,ibm.resource_manager.list-resource-groups,read_list,Yes,ibm.resource_manager.list-resource-groups,ibm.resource_manager.list-resource-groups,1,0,ibm.resource_manager.list-resource-groups[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().list_resource_groups().get_result(),,resource_group
ibm,resource_manager,resource_group.next_token,item.next_token,string,No,ibm.resource_manager.list-resource-groups,read_list,Yes,ibm.resource_manager.list-resource-groups,ibm.resource_manager.list-resource-groups,1,0,ibm.resource_manager.list-resource-groups[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().list_resource_groups().get_result(),,resource_group
ibm,resource_manager,resource_group.resource_group_id,item.resource_group_id,string,Yes,ibm.resource_manager.get-resource-group,read_list,Yes,ibm.resource_manager.get-resource-group,ibm.resource_manager.get-resource-group,1,0,ibm.resource_manager.get-resource-group[resource_group_id|resource_group_name|resource_group_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_resource_group().get_result(),,resource_group
ibm,resource_manager,resource_group.resource_group_name,item.resource_group_name,string,No,ibm.resource_manager.get-resource-group,read_list,Yes,ibm.resource_manager.get-resource-group,ibm.resource_manager.get-resource-group,1,0,ibm.resource_manager.get-resource-group[resource_group_id|resource_group_name|resource_group_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_resource_group().get_result(),,resource_group
ibm,resource_manager,resource_group.resource_group_status,item.resource_group_status,string,No,ibm.resource_manager.get-resource-group,read_list,Yes,ibm.resource_manager.get-resource-group,ibm.resource_manager.get-resource-group,1,0,ibm.resource_manager.get-resource-group[resource_group_id|resource_group_name|resource_group_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_resource_group().get_result(),,resource_group
ibm,resource_manager,resource_group.created_at,item.created_at,string,No,ibm.resource_manager.get-resource-group,read_list,Yes,ibm.resource_manager.get-resource-group,ibm.resource_manager.get-resource-group,1,0,ibm.resource_manager.get-resource-group[resource_group_id|resource_group_name|resource_group_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_manager.ResourceManagerV1().get_resource_group().get_result(),,resource_group
