csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,apm_traces,span.name,item.span.name,string,No,oci.apm_traces.get_span,read_get,No,oci.apm_traces.get_span,oci.apm_traces.get_span,1,0,oci.apm_traces.get_span[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ApmTracesClient().get_span(compartment_id=compartment_id, span_id=span_id).data",/20160918/spans/{SpanId}
oci,apm_traces,span.status,item.span.status,string,No,oci.apm_traces.get_span,read_get,No,oci.apm_traces.get_span,oci.apm_traces.get_span,1,0,oci.apm_traces.get_span[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ApmTracesClient().get_span(compartment_id=compartment_id, span_id=span_id).data",/20160918/spans/{SpanId}
oci,apm_traces,span.time_created,item.span.time_created,string,No,oci.apm_traces.get_span,read_get,No,oci.apm_traces.get_span,oci.apm_traces.get_span,1,0,oci.apm_traces.get_span[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"ApmTracesClient().get_span(compartment_id=compartment_id, span_id=span_id).data",/20160918/spans/{SpanId}
oci,apm_traces,span.freeform_tags,item.span.freeform_tags,object,No,oci.apm_traces.get_span,read_get,No,oci.apm_traces.get_span,oci.apm_traces.get_span,1,0,oci.apm_traces.get_span[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ApmTracesClient().get_span(compartment_id=compartment_id, span_id=span_id).data",/20160918/spans/{SpanId}
oci,apm_traces,span.defined_tags,item.span.defined_tags,object,No,oci.apm_traces.get_span,read_get,No,oci.apm_traces.get_span,oci.apm_traces.get_span,1,0,oci.apm_traces.get_span[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ApmTracesClient().get_span(compartment_id=compartment_id, span_id=span_id).data",/20160918/spans/{SpanId}
oci,apm_traces,trace.name,item.trace.name,string,No,oci.apm_traces.get_trace,read_get,No,oci.apm_traces.get_trace,oci.apm_traces.get_trace,1,0,oci.apm_traces.get_trace[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ApmTracesClient().get_trace(compartment_id=compartment_id, trace_id=trace_id).data",/20160918/traces/{TraceId}
oci,apm_traces,trace.status,item.trace.status,string,No,oci.apm_traces.get_trace,read_get,No,oci.apm_traces.get_trace,oci.apm_traces.get_trace,1,0,oci.apm_traces.get_trace[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ApmTracesClient().get_trace(compartment_id=compartment_id, trace_id=trace_id).data",/20160918/traces/{TraceId}
oci,apm_traces,trace.time_created,item.trace.time_created,string,No,oci.apm_traces.get_trace,read_get,No,oci.apm_traces.get_trace,oci.apm_traces.get_trace,1,0,oci.apm_traces.get_trace[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"ApmTracesClient().get_trace(compartment_id=compartment_id, trace_id=trace_id).data",/20160918/traces/{TraceId}
oci,apm_traces,trace.freeform_tags,item.trace.freeform_tags,object,No,oci.apm_traces.get_trace,read_get,No,oci.apm_traces.get_trace,oci.apm_traces.get_trace,1,0,oci.apm_traces.get_trace[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ApmTracesClient().get_trace(compartment_id=compartment_id, trace_id=trace_id).data",/20160918/traces/{TraceId}
oci,apm_traces,trace.defined_tags,item.trace.defined_tags,object,No,oci.apm_traces.get_trace,read_get,No,oci.apm_traces.get_trace,oci.apm_traces.get_trace,1,0,oci.apm_traces.get_trace[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ApmTracesClient().get_trace(compartment_id=compartment_id, trace_id=trace_id).data",/20160918/traces/{TraceId}
oci,apm_traces,trace_snapshot.name,item.trace_snapshot.name,string,No,oci.apm_traces.get_trace_snapshot,read_get,No,oci.apm_traces.get_trace_snapshot,oci.apm_traces.get_trace_snapshot,1,0,oci.apm_traces.get_trace_snapshot[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ApmTracesClient().get_trace_snapshot(compartment_id=compartment_id, trace_snapshot_id=trace_snapshot_id).data",/20160918/traceSnapshots/{TraceSnapshotId}
oci,apm_traces,trace_snapshot.status,item.trace_snapshot.status,string,No,oci.apm_traces.get_trace_snapshot,read_get,No,oci.apm_traces.get_trace_snapshot,oci.apm_traces.get_trace_snapshot,1,0,oci.apm_traces.get_trace_snapshot[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ApmTracesClient().get_trace_snapshot(compartment_id=compartment_id, trace_snapshot_id=trace_snapshot_id).data",/20160918/traceSnapshots/{TraceSnapshotId}
oci,apm_traces,trace_snapshot.time_created,item.trace_snapshot.time_created,string,No,oci.apm_traces.get_trace_snapshot,read_get,No,oci.apm_traces.get_trace_snapshot,oci.apm_traces.get_trace_snapshot,1,0,oci.apm_traces.get_trace_snapshot[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"ApmTracesClient().get_trace_snapshot(compartment_id=compartment_id, trace_snapshot_id=trace_snapshot_id).data",/20160918/traceSnapshots/{TraceSnapshotId}
oci,apm_traces,trace_snapshot.freeform_tags,item.trace_snapshot.freeform_tags,object,No,oci.apm_traces.get_trace_snapshot,read_get,No,oci.apm_traces.get_trace_snapshot,oci.apm_traces.get_trace_snapshot,1,0,oci.apm_traces.get_trace_snapshot[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ApmTracesClient().get_trace_snapshot(compartment_id=compartment_id, trace_snapshot_id=trace_snapshot_id).data",/20160918/traceSnapshots/{TraceSnapshotId}
oci,apm_traces,trace_snapshot.defined_tags,item.trace_snapshot.defined_tags,object,No,oci.apm_traces.get_trace_snapshot,read_get,No,oci.apm_traces.get_trace_snapshot,oci.apm_traces.get_trace_snapshot,1,0,oci.apm_traces.get_trace_snapshot[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ApmTracesClient().get_trace_snapshot(compartment_id=compartment_id, trace_snapshot_id=trace_snapshot_id).data",/20160918/traceSnapshots/{TraceSnapshotId}
