csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,certificates_management,ocid,item.ocid,string,Yes,oci.certificates_management.list_associations,read_list,Yes,oci.certificates_management.list_associations,oci.certificates_management.list_associations,1,0,oci.certificates_management.list_associations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,CertificatesManagementClient().list_associations(compartment_id=compartment_id).data,/20160918/associations
oci,certificates_management,compartment_id,item.compartment_id,string,Yes,oci.certificates_management.list_certificate_versions,read_list,Yes,oci.certificates_management.list_certificate_versions,oci.certificates_management.list_certificate_versions,1,0,oci.certificates_management.list_certificate_versions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,CertificatesManagementClient().list_certificate_versions(compartment_id=compartment_id).data,/20160918/certificateVersions
oci,certificates_management,association.name,item.association.name,string,No,oci.certificates_management.list_associations,read_list,Yes,oci.certificates_management.list_associations,oci.certificates_management.list_associations,1,0,oci.certificates_management.list_associations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CertificatesManagementClient().list_associations(compartment_id=compartment_id).data,/20160918/associations
oci,certificates_management,association.status,item.association.status,string,No,oci.certificates_management.list_associations,read_list,Yes,oci.certificates_management.list_associations,oci.certificates_management.list_associations,1,0,oci.certificates_management.list_associations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CertificatesManagementClient().list_associations(compartment_id=compartment_id).data,/20160918/associations
oci,certificates_management,association.time_created,item.association.time_created,string,No,oci.certificates_management.list_associations,read_list,Yes,oci.certificates_management.list_associations,oci.certificates_management.list_associations,1,0,oci.certificates_management.list_associations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,CertificatesManagementClient().list_associations(compartment_id=compartment_id).data,/20160918/associations
oci,certificates_management,association.freeform_tags,item.association.freeform_tags,object,No,oci.certificates_management.list_associations,read_list,Yes,oci.certificates_management.list_associations,oci.certificates_management.list_associations,1,0,oci.certificates_management.list_associations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CertificatesManagementClient().list_associations(compartment_id=compartment_id).data,/20160918/associations
oci,certificates_management,association.defined_tags,item.association.defined_tags,object,No,oci.certificates_management.list_associations,read_list,Yes,oci.certificates_management.list_associations,oci.certificates_management.list_associations,1,0,oci.certificates_management.list_associations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CertificatesManagementClient().list_associations(compartment_id=compartment_id).data,/20160918/associations
oci,certificates_management,ca_bundle.name,item.ca_bundle.name,string,No,oci.certificates_management.get_ca_bundle,read_get,No,oci.certificates_management.list_ca_bundles,oci.certificates_management.list_ca_bundles → oci.certificates_management.get_ca_bundle,2,1,oci.certificates_management.list_ca_bundles[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_ca_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"CertificatesManagementClient().get_ca_bundle(compartment_id=compartment_id, ca_bundle_id=ca_bundle_id).data",/20160918/caBundles/{CaBundleId}
oci,certificates_management,ca_bundle.status,item.ca_bundle.status,string,No,oci.certificates_management.get_ca_bundle,read_get,No,oci.certificates_management.list_ca_bundles,oci.certificates_management.list_ca_bundles → oci.certificates_management.get_ca_bundle,2,1,oci.certificates_management.list_ca_bundles[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_ca_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"CertificatesManagementClient().get_ca_bundle(compartment_id=compartment_id, ca_bundle_id=ca_bundle_id).data",/20160918/caBundles/{CaBundleId}
oci,certificates_management,ca_bundle.time_created,item.ca_bundle.time_created,string,No,oci.certificates_management.get_ca_bundle,read_get,No,oci.certificates_management.list_ca_bundles,oci.certificates_management.list_ca_bundles → oci.certificates_management.get_ca_bundle,2,1,oci.certificates_management.list_ca_bundles[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_ca_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"CertificatesManagementClient().get_ca_bundle(compartment_id=compartment_id, ca_bundle_id=ca_bundle_id).data",/20160918/caBundles/{CaBundleId}
oci,certificates_management,ca_bundle.freeform_tags,item.ca_bundle.freeform_tags,object,No,oci.certificates_management.get_ca_bundle,read_get,No,oci.certificates_management.list_ca_bundles,oci.certificates_management.list_ca_bundles → oci.certificates_management.get_ca_bundle,2,1,oci.certificates_management.list_ca_bundles[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_ca_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","CertificatesManagementClient().get_ca_bundle(compartment_id=compartment_id, ca_bundle_id=ca_bundle_id).data",/20160918/caBundles/{CaBundleId}
oci,certificates_management,ca_bundle.defined_tags,item.ca_bundle.defined_tags,object,No,oci.certificates_management.get_ca_bundle,read_get,No,oci.certificates_management.list_ca_bundles,oci.certificates_management.list_ca_bundles → oci.certificates_management.get_ca_bundle,2,1,oci.certificates_management.list_ca_bundles[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_ca_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","CertificatesManagementClient().get_ca_bundle(compartment_id=compartment_id, ca_bundle_id=ca_bundle_id).data",/20160918/caBundles/{CaBundleId}
oci,certificates_management,certificate.name,item.certificate.name,string,No,oci.certificates_management.get_certificate,read_get,No,oci.certificates_management.list_certificates,oci.certificates_management.list_certificates → oci.certificates_management.get_certificate,2,1,oci.certificates_management.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_certificate[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"CertificatesManagementClient().get_certificate(compartment_id=compartment_id, certificate_id=certificate_id).data",/20160918/certificates/{CertificateId}
oci,certificates_management,certificate.status,item.certificate.status,string,No,oci.certificates_management.get_certificate,read_get,No,oci.certificates_management.list_certificates,oci.certificates_management.list_certificates → oci.certificates_management.get_certificate,2,1,oci.certificates_management.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_certificate[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"CertificatesManagementClient().get_certificate(compartment_id=compartment_id, certificate_id=certificate_id).data",/20160918/certificates/{CertificateId}
oci,certificates_management,certificate.time_created,item.certificate.time_created,string,No,oci.certificates_management.get_certificate,read_get,No,oci.certificates_management.list_certificates,oci.certificates_management.list_certificates → oci.certificates_management.get_certificate,2,1,oci.certificates_management.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_certificate[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"CertificatesManagementClient().get_certificate(compartment_id=compartment_id, certificate_id=certificate_id).data",/20160918/certificates/{CertificateId}
oci,certificates_management,certificate.freeform_tags,item.certificate.freeform_tags,object,No,oci.certificates_management.get_certificate,read_get,No,oci.certificates_management.list_certificates,oci.certificates_management.list_certificates → oci.certificates_management.get_certificate,2,1,oci.certificates_management.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_certificate[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","CertificatesManagementClient().get_certificate(compartment_id=compartment_id, certificate_id=certificate_id).data",/20160918/certificates/{CertificateId}
