csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,resource_analytics,ocid,item.ocid,string,Yes,oci.resource_analytics.list_tenancy_attachments,read_list,Yes,oci.resource_analytics.list_tenancy_attachments,oci.resource_analytics.list_tenancy_attachments,1,0,oci.resource_analytics.list_tenancy_attachments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ResourceAnalyticsClient().list_tenancy_attachments(compartment_id=compartment_id).data,/20160918/tenancyAttachments
oci,resource_analytics,compartment_id,item.compartment_id,string,Yes,oci.resource_analytics.list_tenancy_attachments,read_list,Yes,oci.resource_analytics.list_tenancy_attachments,oci.resource_analytics.list_tenancy_attachments,1,0,oci.resource_analytics.list_tenancy_attachments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ResourceAnalyticsClient().list_tenancy_attachments(compartment_id=compartment_id).data,/20160918/tenancyAttachments
oci,resource_analytics,tenancy_attachment.name,item.tenancy_attachment.name,string,No,oci.resource_analytics.list_tenancy_attachments,read_list,Yes,oci.resource_analytics.list_tenancy_attachments,oci.resource_analytics.list_tenancy_attachments,1,0,oci.resource_analytics.list_tenancy_attachments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ResourceAnalyticsClient().list_tenancy_attachments(compartment_id=compartment_id).data,/20160918/tenancyAttachments
oci,resource_analytics,tenancy_attachment.status,item.tenancy_attachment.status,string,No,oci.resource_analytics.list_tenancy_attachments,read_list,Yes,oci.resource_analytics.list_tenancy_attachments,oci.resource_analytics.list_tenancy_attachments,1,0,oci.resource_analytics.list_tenancy_attachments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ResourceAnalyticsClient().list_tenancy_attachments(compartment_id=compartment_id).data,/20160918/tenancyAttachments
oci,resource_analytics,tenancy_attachment.time_created,item.tenancy_attachment.time_created,string,No,oci.resource_analytics.list_tenancy_attachments,read_list,Yes,oci.resource_analytics.list_tenancy_attachments,oci.resource_analytics.list_tenancy_attachments,1,0,oci.resource_analytics.list_tenancy_attachments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ResourceAnalyticsClient().list_tenancy_attachments(compartment_id=compartment_id).data,/20160918/tenancyAttachments
oci,resource_analytics,tenancy_attachment.freeform_tags,item.tenancy_attachment.freeform_tags,object,No,oci.resource_analytics.list_tenancy_attachments,read_list,Yes,oci.resource_analytics.list_tenancy_attachments,oci.resource_analytics.list_tenancy_attachments,1,0,oci.resource_analytics.list_tenancy_attachments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ResourceAnalyticsClient().list_tenancy_attachments(compartment_id=compartment_id).data,/20160918/tenancyAttachments
oci,resource_analytics,tenancy_attachment.defined_tags,item.tenancy_attachment.defined_tags,object,No,oci.resource_analytics.list_tenancy_attachments,read_list,Yes,oci.resource_analytics.list_tenancy_attachments,oci.resource_analytics.list_tenancy_attachments,1,0,oci.resource_analytics.list_tenancy_attachments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ResourceAnalyticsClient().list_tenancy_attachments(compartment_id=compartment_id).data,/20160918/tenancyAttachments
