csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,globally_distributed_database,ocid,item.ocid,string,Yes,oci.globally_distributed_database.list_private_endpoints,read_list,Yes,oci.globally_distributed_database.list_private_endpoints,oci.globally_distributed_database.list_private_endpoints,1,0,oci.globally_distributed_database.list_private_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,GloballyDistributedDatabaseClient().list_private_endpoints(compartment_id=compartment_id).data,/20160918/privateEndpoints
oci,globally_distributed_database,compartment_id,item.compartment_id,string,Yes,oci.globally_distributed_database.list_work_requests,read_list,Yes,oci.globally_distributed_database.list_work_requests,oci.globally_distributed_database.list_work_requests,1,0,oci.globally_distributed_database.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,GloballyDistributedDatabaseClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,globally_distributed_database,private_endpoint.name,item.private_endpoint.name,string,No,oci.globally_distributed_database.list_private_endpoints,read_list,Yes,oci.globally_distributed_database.list_private_endpoints,oci.globally_distributed_database.list_private_endpoints,1,0,oci.globally_distributed_database.list_private_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,GloballyDistributedDatabaseClient().list_private_endpoints(compartment_id=compartment_id).data,/20160918/privateEndpoints
oci,globally_distributed_database,private_endpoint.status,item.private_endpoint.status,string,No,oci.globally_distributed_database.list_private_endpoints,read_list,Yes,oci.globally_distributed_database.list_private_endpoints,oci.globally_distributed_database.list_private_endpoints,1,0,oci.globally_distributed_database.list_private_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,GloballyDistributedDatabaseClient().list_private_endpoints(compartment_id=compartment_id).data,/20160918/privateEndpoints
oci,globally_distributed_database,private_endpoint.time_created,item.private_endpoint.time_created,string,No,oci.globally_distributed_database.list_private_endpoints,read_list,Yes,oci.globally_distributed_database.list_private_endpoints,oci.globally_distributed_database.list_private_endpoints,1,0,oci.globally_distributed_database.list_private_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,GloballyDistributedDatabaseClient().list_private_endpoints(compartment_id=compartment_id).data,/20160918/privateEndpoints
oci,globally_distributed_database,private_endpoint.freeform_tags,item.private_endpoint.freeform_tags,object,No,oci.globally_distributed_database.list_private_endpoints,read_list,Yes,oci.globally_distributed_database.list_private_endpoints,oci.globally_distributed_database.list_private_endpoints,1,0,oci.globally_distributed_database.list_private_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",GloballyDistributedDatabaseClient().list_private_endpoints(compartment_id=compartment_id).data,/20160918/privateEndpoints
oci,globally_distributed_database,private_endpoint.defined_tags,item.private_endpoint.defined_tags,object,No,oci.globally_distributed_database.list_private_endpoints,read_list,Yes,oci.globally_distributed_database.list_private_endpoints,oci.globally_distributed_database.list_private_endpoints,1,0,oci.globally_distributed_database.list_private_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",GloballyDistributedDatabaseClient().list_private_endpoints(compartment_id=compartment_id).data,/20160918/privateEndpoints
oci,globally_distributed_database,sharded_database.name,item.sharded_database.name,string,No,oci.globally_distributed_database.get_sharded_database,read_get,No,oci.globally_distributed_database.list_sharded_databases,oci.globally_distributed_database.list_sharded_databases → oci.globally_distributed_database.get_sharded_database,2,1,oci.globally_distributed_database.list_sharded_databases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.globally_distributed_database.get_sharded_database[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"GloballyDistributedDatabaseClient().get_sharded_database(compartment_id=compartment_id, sharded_database_id=sharded_database_id).data",/20160918/shardedDatabases/{ShardedDatabaseId}
oci,globally_distributed_database,sharded_database.status,item.sharded_database.status,string,No,oci.globally_distributed_database.get_sharded_database,read_get,No,oci.globally_distributed_database.list_sharded_databases,oci.globally_distributed_database.list_sharded_databases → oci.globally_distributed_database.get_sharded_database,2,1,oci.globally_distributed_database.list_sharded_databases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.globally_distributed_database.get_sharded_database[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"GloballyDistributedDatabaseClient().get_sharded_database(compartment_id=compartment_id, sharded_database_id=sharded_database_id).data",/20160918/shardedDatabases/{ShardedDatabaseId}
oci,globally_distributed_database,sharded_database.time_created,item.sharded_database.time_created,string,No,oci.globally_distributed_database.get_sharded_database,read_get,No,oci.globally_distributed_database.list_sharded_databases,oci.globally_distributed_database.list_sharded_databases → oci.globally_distributed_database.get_sharded_database,2,1,oci.globally_distributed_database.list_sharded_databases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.globally_distributed_database.get_sharded_database[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"GloballyDistributedDatabaseClient().get_sharded_database(compartment_id=compartment_id, sharded_database_id=sharded_database_id).data",/20160918/shardedDatabases/{ShardedDatabaseId}
