csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,schematics,action.items,item.items,string,No,ibm.schematics.list-actions,read_list,Yes,ibm.schematics.list-actions,ibm.schematics.list-actions,1,0,ibm.schematics.list-actions[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().list_actions().get_result(),,action
ibm,schematics,action.next_token,item.next_token,string,No,ibm.schematics.list-actions,read_list,Yes,ibm.schematics.list-actions,ibm.schematics.list-actions,1,0,ibm.schematics.list-actions[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().list_actions().get_result(),,action
ibm,schematics,action.action_id,item.action_id,string,Yes,ibm.schematics.get-action,read_list,Yes,ibm.schematics.get-action,ibm.schematics.get-action,1,0,ibm.schematics.get-action[action_id|action_name|crn|action_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_action().get_result(),,action
ibm,schematics,action.action_name,item.action_name,string,No,ibm.schematics.get-action,read_list,Yes,ibm.schematics.get-action,ibm.schematics.get-action,1,0,ibm.schematics.get-action[action_id|action_name|crn|action_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_action().get_result(),,action
ibm,schematics,crn,item.crn,string,Yes,ibm.schematics.get-action,read_list,Yes,ibm.schematics.get-action,ibm.schematics.get-action,1,0,ibm.schematics.get-action[action_id|action_name|crn|action_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_action().get_result(),,
ibm,schematics,action.action_status,item.action_status,string,No,ibm.schematics.get-action,read_list,Yes,ibm.schematics.get-action,ibm.schematics.get-action,1,0,ibm.schematics.get-action[action_id|action_name|crn|action_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_action().get_result(),,action
ibm,schematics,action.created_at,item.created_at,string,No,ibm.schematics.get-action,read_list,Yes,ibm.schematics.get-action,ibm.schematics.get-action,1,0,ibm.schematics.get-action[action_id|action_name|crn|action_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_action().get_result(),,action
ibm,schematics,action.tags,item.tags,array,No,ibm.schematics.get-action,read_list,Yes,ibm.schematics.get-action,ibm.schematics.get-action,1,0,ibm.schematics.get-action[action_id|action_name|crn|action_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_action().get_result(),,action
ibm,schematics,inventory.items,item.items,string,No,ibm.schematics.list-inventories,read_list,Yes,ibm.schematics.list-inventories,ibm.schematics.list-inventories,1,0,ibm.schematics.list-inventories[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().list_inventories().get_result(),,inventory
ibm,schematics,inventory.next_token,item.next_token,string,No,ibm.schematics.list-inventories,read_list,Yes,ibm.schematics.list-inventories,ibm.schematics.list-inventories,1,0,ibm.schematics.list-inventories[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().list_inventories().get_result(),,inventory
ibm,schematics,inventory.inventory_id,item.inventory_id,string,Yes,ibm.schematics.get-inventory,read_list,Yes,ibm.schematics.get-inventory,ibm.schematics.get-inventory,1,0,ibm.schematics.get-inventory[inventory_id|inventory_name|inventory_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_inventory().get_result(),,inventory
ibm,schematics,inventory.inventory_name,item.inventory_name,string,No,ibm.schematics.get-inventory,read_list,Yes,ibm.schematics.get-inventory,ibm.schematics.get-inventory,1,0,ibm.schematics.get-inventory[inventory_id|inventory_name|inventory_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_inventory().get_result(),,inventory
ibm,schematics,inventory.inventory_status,item.inventory_status,string,No,ibm.schematics.get-inventory,read_list,Yes,ibm.schematics.get-inventory,ibm.schematics.get-inventory,1,0,ibm.schematics.get-inventory[inventory_id|inventory_name|inventory_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_inventory().get_result(),,inventory
ibm,schematics,inventory.created_at,item.created_at,string,No,ibm.schematics.get-inventory,read_list,Yes,ibm.schematics.get-inventory,ibm.schematics.get-inventory,1,0,ibm.schematics.get-inventory[inventory_id|inventory_name|inventory_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_inventory().get_result(),,inventory
ibm,schematics,inventory.tags,item.tags,array,No,ibm.schematics.get-inventory,read_list,Yes,ibm.schematics.get-inventory,ibm.schematics.get-inventory,1,0,ibm.schematics.get-inventory[inventory_id|inventory_name|inventory_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_inventory().get_result(),,inventory
ibm,schematics,job.items,item.items,string,No,ibm.schematics.list-jobs,read_list,Yes,ibm.schematics.list-jobs,ibm.schematics.list-jobs,1,0,ibm.schematics.list-jobs[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().list_jobs().get_result(),,job
ibm,schematics,job.next_token,item.next_token,string,No,ibm.schematics.list-jobs,read_list,Yes,ibm.schematics.list-jobs,ibm.schematics.list-jobs,1,0,ibm.schematics.list-jobs[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().list_jobs().get_result(),,job
ibm,schematics,job.job_id,item.job_id,string,Yes,ibm.schematics.get-job,read_list,Yes,ibm.schematics.get-job,ibm.schematics.get-job,1,0,ibm.schematics.get-job[job_id|job_name|job_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_job().get_result(),,job
ibm,schematics,job.job_name,item.job_name,string,No,ibm.schematics.get-job,read_list,Yes,ibm.schematics.get-job,ibm.schematics.get-job,1,0,ibm.schematics.get-job[job_id|job_name|job_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_job().get_result(),,job
ibm,schematics,job.job_status,item.job_status,string,No,ibm.schematics.get-job,read_list,Yes,ibm.schematics.get-job,ibm.schematics.get-job,1,0,ibm.schematics.get-job[job_id|job_name|job_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_job().get_result(),,job
ibm,schematics,job.created_at,item.created_at,string,No,ibm.schematics.get-job,read_list,Yes,ibm.schematics.get-job,ibm.schematics.get-job,1,0,ibm.schematics.get-job[job_id|job_name|job_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_job().get_result(),,job
ibm,schematics,job.tags,item.tags,array,No,ibm.schematics.get-job,read_list,Yes,ibm.schematics.get-job,ibm.schematics.get-job,1,0,ibm.schematics.get-job[job_id|job_name|job_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().get_job().get_result(),,job
ibm,schematics,location.items,item.items,string,No,ibm.schematics.list-locations,read_list,Yes,ibm.schematics.list-locations,ibm.schematics.list-locations,1,0,ibm.schematics.list-locations[items|next_token|location_id|location_name|location_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().list_locations().get_result(),,location
ibm,schematics,location.next_token,item.next_token,string,No,ibm.schematics.list-locations,read_list,Yes,ibm.schematics.list-locations,ibm.schematics.list-locations,1,0,ibm.schematics.list-locations[items|next_token|location_id|location_name|location_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.schematics.SchematicsV1().list_locations().get_result(),,location
