csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,resource_controller,reclamation.items,item.items,string,No,ibm.resource_controller.list-reclamations,read_list,Yes,ibm.resource_controller.list-reclamations,ibm.resource_controller.list-reclamations,1,0,ibm.resource_controller.list-reclamations[items|next_token|reclamation_id|reclamation_name|reclamation_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_reclamations().get_result(),,reclamation
ibm,resource_controller,reclamation.next_token,item.next_token,string,No,ibm.resource_controller.list-reclamations,read_list,Yes,ibm.resource_controller.list-reclamations,ibm.resource_controller.list-reclamations,1,0,ibm.resource_controller.list-reclamations[items|next_token|reclamation_id|reclamation_name|reclamation_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_reclamations().get_result(),,reclamation
ibm,resource_controller,reclamation.reclamation_id,item.reclamation_id,string,Yes,ibm.resource_controller.list-reclamations,read_list,Yes,ibm.resource_controller.list-reclamations,ibm.resource_controller.list-reclamations,1,0,ibm.resource_controller.list-reclamations[items|next_token|reclamation_id|reclamation_name|reclamation_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_reclamations().get_result(),,reclamation
ibm,resource_controller,reclamation.reclamation_name,item.reclamation_name,string,No,ibm.resource_controller.list-reclamations,read_list,Yes,ibm.resource_controller.list-reclamations,ibm.resource_controller.list-reclamations,1,0,ibm.resource_controller.list-reclamations[items|next_token|reclamation_id|reclamation_name|reclamation_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_reclamations().get_result(),,reclamation
ibm,resource_controller,reclamation.reclamation_status,item.reclamation_status,string,No,ibm.resource_controller.list-reclamations,read_list,Yes,ibm.resource_controller.list-reclamations,ibm.resource_controller.list-reclamations,1,0,ibm.resource_controller.list-reclamations[items|next_token|reclamation_id|reclamation_name|reclamation_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_reclamations().get_result(),,reclamation
ibm,resource_controller,reclamation.created_at,item.created_at,string,No,ibm.resource_controller.list-reclamations,read_list,Yes,ibm.resource_controller.list-reclamations,ibm.resource_controller.list-reclamations,1,0,ibm.resource_controller.list-reclamations[items|next_token|reclamation_id|reclamation_name|reclamation_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_reclamations().get_result(),,reclamation
ibm,resource_controller,reclamation.tags,item.tags,array,No,ibm.resource_controller.list-reclamations,read_list,Yes,ibm.resource_controller.list-reclamations,ibm.resource_controller.list-reclamations,1,0,ibm.resource_controller.list-reclamations[items|next_token|reclamation_id|reclamation_name|reclamation_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_reclamations().get_result(),,reclamation
ibm,resource_controller,crn,item.crn,string,Yes,ibm.resource_controller.get-authenticator,read_list,Yes,ibm.resource_controller.get-authenticator,ibm.resource_controller.get-authenticator,1,0,ibm.resource_controller.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().get_authenticator().get_result(),,
ibm,resource_controller,authenticator.authenticator_id,item.authenticator_id,string,Yes,ibm.resource_controller.get-authenticator,read_list,Yes,ibm.resource_controller.get-authenticator,ibm.resource_controller.get-authenticator,1,0,ibm.resource_controller.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().get_authenticator().get_result(),,authenticator
ibm,resource_controller,authenticator.authenticator_name,item.authenticator_name,string,No,ibm.resource_controller.get-authenticator,read_list,Yes,ibm.resource_controller.get-authenticator,ibm.resource_controller.get-authenticator,1,0,ibm.resource_controller.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().get_authenticator().get_result(),,authenticator
ibm,resource_controller,authenticator.authenticator_status,item.authenticator_status,string,No,ibm.resource_controller.get-authenticator,read_list,Yes,ibm.resource_controller.get-authenticator,ibm.resource_controller.get-authenticator,1,0,ibm.resource_controller.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().get_authenticator().get_result(),,authenticator
ibm,resource_controller,authenticator.created_at,item.created_at,string,No,ibm.resource_controller.get-authenticator,read_list,Yes,ibm.resource_controller.get-authenticator,ibm.resource_controller.get-authenticator,1,0,ibm.resource_controller.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().get_authenticator().get_result(),,authenticator
ibm,resource_controller,authenticator.tags,item.tags,array,No,ibm.resource_controller.get-authenticator,read_list,Yes,ibm.resource_controller.get-authenticator,ibm.resource_controller.get-authenticator,1,0,ibm.resource_controller.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().get_authenticator().get_result(),,authenticator
ibm,resource_controller,resource_alias.items,item.items,string,No,ibm.resource_controller.list-resource-aliases,read_list,Yes,ibm.resource_controller.list-resource-aliases,ibm.resource_controller.list-resource-aliases,1,0,ibm.resource_controller.list-resource-aliases[items|next_token|resource_alias_id|resource_alias_name|resource_alias_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_resource_aliases().get_result(),,resource_alias
ibm,resource_controller,resource_alias.next_token,item.next_token,string,No,ibm.resource_controller.list-resource-aliases,read_list,Yes,ibm.resource_controller.list-resource-aliases,ibm.resource_controller.list-resource-aliases,1,0,ibm.resource_controller.list-resource-aliases[items|next_token|resource_alias_id|resource_alias_name|resource_alias_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_resource_aliases().get_result(),,resource_alias
ibm,resource_controller,resource_alias.resource_alias_id,item.resource_alias_id,string,Yes,ibm.resource_controller.list-resource-aliases,read_list,Yes,ibm.resource_controller.list-resource-aliases,ibm.resource_controller.list-resource-aliases,1,0,ibm.resource_controller.list-resource-aliases[items|next_token|resource_alias_id|resource_alias_name|resource_alias_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_resource_aliases().get_result(),,resource_alias
ibm,resource_controller,resource_alias.resource_alias_name,item.resource_alias_name,string,No,ibm.resource_controller.list-resource-aliases,read_list,Yes,ibm.resource_controller.list-resource-aliases,ibm.resource_controller.list-resource-aliases,1,0,ibm.resource_controller.list-resource-aliases[items|next_token|resource_alias_id|resource_alias_name|resource_alias_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_resource_aliases().get_result(),,resource_alias
ibm,resource_controller,resource_alias.resource_alias_status,item.resource_alias_status,string,No,ibm.resource_controller.list-resource-aliases,read_list,Yes,ibm.resource_controller.list-resource-aliases,ibm.resource_controller.list-resource-aliases,1,0,ibm.resource_controller.list-resource-aliases[items|next_token|resource_alias_id|resource_alias_name|resource_alias_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_resource_aliases().get_result(),,resource_alias
ibm,resource_controller,resource_alias.created_at,item.created_at,string,No,ibm.resource_controller.list-resource-aliases,read_list,Yes,ibm.resource_controller.list-resource-aliases,ibm.resource_controller.list-resource-aliases,1,0,ibm.resource_controller.list-resource-aliases[items|next_token|resource_alias_id|resource_alias_name|resource_alias_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_resource_aliases().get_result(),,resource_alias
ibm,resource_controller,resource_alias.tags,item.tags,array,No,ibm.resource_controller.list-resource-aliases,read_list,Yes,ibm.resource_controller.list-resource-aliases,ibm.resource_controller.list-resource-aliases,1,0,ibm.resource_controller.list-resource-aliases[items|next_token|resource_alias_id|resource_alias_name|resource_alias_status|created_at|...],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_resource_aliases().get_result(),,resource_alias
ibm,resource_controller,resource_binding.items,item.items,string,No,ibm.resource_controller.list-resource-bindings,read_list,Yes,ibm.resource_controller.list-resource-bindings,ibm.resource_controller.list-resource-bindings,1,0,ibm.resource_controller.list-resource-bindings[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_resource_bindings().get_result(),,resource_binding
ibm,resource_controller,resource_binding.next_token,item.next_token,string,No,ibm.resource_controller.list-resource-bindings,read_list,Yes,ibm.resource_controller.list-resource-bindings,ibm.resource_controller.list-resource-bindings,1,0,ibm.resource_controller.list-resource-bindings[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.resource_controller.ResourceControllerV1().list_resource_bindings().get_result(),,resource_binding
