csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,vbs_inst,ocid,item.ocid,string,Yes,oci.vbs_inst.list_vbs_instances,read_list,Yes,oci.vbs_inst.list_vbs_instances,oci.vbs_inst.list_vbs_instances,1,0,oci.vbs_inst.list_vbs_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,VbsInstClient().list_vbs_instances(compartment_id=compartment_id).data,/20160918/vbsInstances
oci,vbs_inst,compartment_id,item.compartment_id,string,Yes,oci.vbs_inst.list_work_requests,read_list,Yes,oci.vbs_inst.list_work_requests,oci.vbs_inst.list_work_requests,1,0,oci.vbs_inst.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,VbsInstClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,vbs_inst,vbs_instance.name,item.vbs_instance.name,string,No,oci.vbs_inst.get_vbs_instance,read_get,No,oci.vbs_inst.list_vbs_instances,oci.vbs_inst.list_vbs_instances → oci.vbs_inst.get_vbs_instance,2,1,oci.vbs_inst.list_vbs_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.vbs_inst.get_vbs_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"VbsInstClient().get_vbs_instance(compartment_id=compartment_id, vbs_instance_id=vbs_instance_id).data",/20160918/vbsInstances/{VbsInstanceId}
oci,vbs_inst,vbs_instance.status,item.vbs_instance.status,string,No,oci.vbs_inst.get_vbs_instance,read_get,No,oci.vbs_inst.list_vbs_instances,oci.vbs_inst.list_vbs_instances → oci.vbs_inst.get_vbs_instance,2,1,oci.vbs_inst.list_vbs_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.vbs_inst.get_vbs_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"VbsInstClient().get_vbs_instance(compartment_id=compartment_id, vbs_instance_id=vbs_instance_id).data",/20160918/vbsInstances/{VbsInstanceId}
oci,vbs_inst,vbs_instance.time_created,item.vbs_instance.time_created,string,No,oci.vbs_inst.get_vbs_instance,read_get,No,oci.vbs_inst.list_vbs_instances,oci.vbs_inst.list_vbs_instances → oci.vbs_inst.get_vbs_instance,2,1,oci.vbs_inst.list_vbs_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.vbs_inst.get_vbs_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"VbsInstClient().get_vbs_instance(compartment_id=compartment_id, vbs_instance_id=vbs_instance_id).data",/20160918/vbsInstances/{VbsInstanceId}
oci,vbs_inst,vbs_instance.freeform_tags,item.vbs_instance.freeform_tags,object,No,oci.vbs_inst.get_vbs_instance,read_get,No,oci.vbs_inst.list_vbs_instances,oci.vbs_inst.list_vbs_instances → oci.vbs_inst.get_vbs_instance,2,1,oci.vbs_inst.list_vbs_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.vbs_inst.get_vbs_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","VbsInstClient().get_vbs_instance(compartment_id=compartment_id, vbs_instance_id=vbs_instance_id).data",/20160918/vbsInstances/{VbsInstanceId}
oci,vbs_inst,vbs_instance.defined_tags,item.vbs_instance.defined_tags,object,No,oci.vbs_inst.get_vbs_instance,read_get,No,oci.vbs_inst.list_vbs_instances,oci.vbs_inst.list_vbs_instances → oci.vbs_inst.get_vbs_instance,2,1,oci.vbs_inst.list_vbs_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.vbs_inst.get_vbs_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","VbsInstClient().get_vbs_instance(compartment_id=compartment_id, vbs_instance_id=vbs_instance_id).data",/20160918/vbsInstances/{VbsInstanceId}
oci,vbs_inst,work_request.name,item.work_request.name,string,No,oci.vbs_inst.list_work_requests,read_list,Yes,oci.vbs_inst.list_work_requests,oci.vbs_inst.list_work_requests,1,0,oci.vbs_inst.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,VbsInstClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,vbs_inst,work_request.status,item.work_request.status,string,No,oci.vbs_inst.list_work_requests,read_list,Yes,oci.vbs_inst.list_work_requests,oci.vbs_inst.list_work_requests,1,0,oci.vbs_inst.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,VbsInstClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,vbs_inst,work_request.time_created,item.work_request.time_created,string,No,oci.vbs_inst.list_work_requests,read_list,Yes,oci.vbs_inst.list_work_requests,oci.vbs_inst.list_work_requests,1,0,oci.vbs_inst.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,VbsInstClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
