csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,artifacts,ocid,item.ocid,string,Yes,oci.artifacts.list_container_image_signatures,read_list,Yes,oci.artifacts.list_container_image_signatures,oci.artifacts.list_container_image_signatures,1,0,oci.artifacts.list_container_image_signatures[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ArtifactsClient().list_container_image_signatures(compartment_id=compartment_id).data,/20160918/containerImageSignatures
oci,artifacts,compartment_id,item.compartment_id,string,Yes,oci.artifacts.list_generic_artifacts,read_list,Yes,oci.artifacts.list_generic_artifacts,oci.artifacts.list_generic_artifacts,1,0,oci.artifacts.list_generic_artifacts[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ArtifactsClient().list_generic_artifacts(compartment_id=compartment_id).data,/20160918/genericArtifacts
oci,artifacts,container_configuration.name,item.container_configuration.name,string,No,oci.artifacts.get_container_configuration,read_get,No,oci.artifacts.get_container_configuration,oci.artifacts.get_container_configuration,1,0,oci.artifacts.get_container_configuration[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ArtifactsClient().get_container_configuration(compartment_id=compartment_id, container_configuration_id=container_configuration_id).data",/20160918/containerConfigurations/{ContainerConfigurationId}
oci,artifacts,container_configuration.status,item.container_configuration.status,string,No,oci.artifacts.get_container_configuration,read_get,No,oci.artifacts.get_container_configuration,oci.artifacts.get_container_configuration,1,0,oci.artifacts.get_container_configuration[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ArtifactsClient().get_container_configuration(compartment_id=compartment_id, container_configuration_id=container_configuration_id).data",/20160918/containerConfigurations/{ContainerConfigurationId}
oci,artifacts,container_configuration.time_created,item.container_configuration.time_created,string,No,oci.artifacts.get_container_configuration,read_get,No,oci.artifacts.get_container_configuration,oci.artifacts.get_container_configuration,1,0,oci.artifacts.get_container_configuration[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"ArtifactsClient().get_container_configuration(compartment_id=compartment_id, container_configuration_id=container_configuration_id).data",/20160918/containerConfigurations/{ContainerConfigurationId}
oci,artifacts,container_configuration.freeform_tags,item.container_configuration.freeform_tags,object,No,oci.artifacts.get_container_configuration,read_get,No,oci.artifacts.get_container_configuration,oci.artifacts.get_container_configuration,1,0,oci.artifacts.get_container_configuration[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ArtifactsClient().get_container_configuration(compartment_id=compartment_id, container_configuration_id=container_configuration_id).data",/20160918/containerConfigurations/{ContainerConfigurationId}
oci,artifacts,container_configuration.defined_tags,item.container_configuration.defined_tags,object,No,oci.artifacts.get_container_configuration,read_get,No,oci.artifacts.get_container_configuration,oci.artifacts.get_container_configuration,1,0,oci.artifacts.get_container_configuration[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ArtifactsClient().get_container_configuration(compartment_id=compartment_id, container_configuration_id=container_configuration_id).data",/20160918/containerConfigurations/{ContainerConfigurationId}
oci,artifacts,container_image.name,item.container_image.name,string,No,oci.artifacts.get_container_image,read_get,No,oci.artifacts.list_container_images,oci.artifacts.list_container_images → oci.artifacts.get_container_image,2,1,oci.artifacts.list_container_images[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.artifacts.get_container_image[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ArtifactsClient().get_container_image(compartment_id=compartment_id, container_image_id=container_image_id).data",/20160918/containerImages/{ContainerImageId}
oci,artifacts,container_image.status,item.container_image.status,string,No,oci.artifacts.get_container_image,read_get,No,oci.artifacts.list_container_images,oci.artifacts.list_container_images → oci.artifacts.get_container_image,2,1,oci.artifacts.list_container_images[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.artifacts.get_container_image[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ArtifactsClient().get_container_image(compartment_id=compartment_id, container_image_id=container_image_id).data",/20160918/containerImages/{ContainerImageId}
oci,artifacts,container_image.time_created,item.container_image.time_created,string,No,oci.artifacts.get_container_image,read_get,No,oci.artifacts.list_container_images,oci.artifacts.list_container_images → oci.artifacts.get_container_image,2,1,oci.artifacts.list_container_images[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.artifacts.get_container_image[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"ArtifactsClient().get_container_image(compartment_id=compartment_id, container_image_id=container_image_id).data",/20160918/containerImages/{ContainerImageId}
oci,artifacts,container_image.freeform_tags,item.container_image.freeform_tags,object,No,oci.artifacts.get_container_image,read_get,No,oci.artifacts.list_container_images,oci.artifacts.list_container_images → oci.artifacts.get_container_image,2,1,oci.artifacts.list_container_images[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.artifacts.get_container_image[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ArtifactsClient().get_container_image(compartment_id=compartment_id, container_image_id=container_image_id).data",/20160918/containerImages/{ContainerImageId}
