csp,service,op_name,op_kind,is_independent,python_call,yaml_action,required_params,optional_params,param_count,output_fields,output_fields_types,compliance_categories,resource_type,target_resource_id_param,iam_action,ciem_rule_count,ciem_rule_yaml,is_active,updated_at
ibm,iam_access_groups,ibm.iam_access_groups.encode_path_vars,write_other,No,client.encode_path_vars(),encode-path-vars,args,,1,,,,,args,iam_access_groups:encode_path_vars,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.is_member_of_access_group,write_other,No,client.is_member_of_access_group(),is-member-of-access-group,access_group_id|iam_id,transaction_id,3,,,,,access_group_id,iam_access_groups:is_member_of_access_group,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.prepare_request,write_other,No,client.prepare_request(),prepare-request,method|url,headers|params|data|files,6,,,,,method,iam_access_groups:prepare_request,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.remove_access_group_rule,write_delete,No,client.remove_access_group_rule(),remove-access-group-rule,access_group_id|rule_id,transaction_id,3,,,,,access_group_id,iam_access_groups:remove_access_group_rule,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.remove_member_from_access_group,write_delete,No,client.remove_member_from_access_group(),remove-member-from-access-group,access_group_id|iam_id,transaction_id,3,,,,,access_group_id,iam_access_groups:remove_member_from_access_group,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.remove_member_from_all_access_groups,write_delete,No,client.remove_member_from_all_access_groups(),remove-member-from-all-access-groups,account_id|iam_id,transaction_id,3,,,,,account_id,iam_access_groups:remove_member_from_all_access_groups,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.remove_members_from_access_group,write_delete,No,client.remove_members_from_access_group(),remove-members-from-access-group,access_group_id,members|transaction_id,3,,,,,access_group_id,iam_access_groups:remove_members_from_access_group,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.replace_access_group_rule,write_update,No,client.replace_access_group_rule(),replace-access-group-rule,access_group_id|rule_id|if_match|expiration|realm_name|conditions,name|transaction_id,8,,,,,access_group_id,iam_access_groups:replace_access_group_rule,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.send,write_other,No,client.send(),send,request,,1,,,,,request,iam_access_groups:send,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.set_http_config,write_update,No,client.set_http_config(),set-http-config,http_config,,1,,,,,http_config,iam_access_groups:set_http_config,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.update_access_group,write_update,No,client.update_access_group(),update-access-group,access_group_id|if_match,name|description|transaction_id,5,,,,,access_group_id,iam_access_groups:update_access_group,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.update_account_settings,write_update,No,client.update_account_settings(),update-account-settings,account_id,public_access_enabled|transaction_id,3,,,,,account_id,iam_access_groups:update_account_settings,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.update_assignment,write_update,No,client.update_assignment(),update-assignment,assignment_id|if_match|template_version,,3,,,,,assignment_id,iam_access_groups:update_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_access_groups,ibm.iam_access_groups.update_template_version,write_update,No,client.update_template_version(),update-template-version,template_id|version_num|if_match,name|description|group|policy_template_references|transaction_id,8,,,,,template_id,iam_access_groups:update_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_account_settings_template,write_create,Yes,client.create_account_settings_template(),create-account-settings-template,,account_id|name|description|account_settings,4,,,,,account_id,iam_identity:create_account_settings_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_profile_template,write_create,Yes,client.create_profile_template(),create-profile-template,,account_id|name|description|profile|policy_template_references|action_controls,6,,,,,account_id,iam_identity:create_profile_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.enable_retries,write_other,Yes,client.enable_retries(),enable-retries,,max_retries|retry_interval,2,,,,,max_retries,iam_identity:enable_retries,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.set_disable_ssl_verification,write_update,Yes,client.set_disable_ssl_verification(),set-disable-ssl-verification,,status,1,,,,,status,iam_identity:set_disable_ssl_verification,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.commit_account_settings_template,write_other,No,client.commit_account_settings_template(),commit-account-settings-template,template_id|version,,2,,,,,template_id,iam_identity:commit_account_settings_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.commit_profile_template,write_other,No,client.commit_profile_template(),commit-profile-template,template_id|version,,2,,,,,template_id,iam_identity:commit_profile_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.configure_service,write_other,No,client.configure_service(),configure-service,service_name,,1,,,,,service_name,iam_identity:configure_service,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_account_settings_assignment,write_create,No,client.create_account_settings_assignment(),create-account-settings-assignment,template_id|template_version|target_type|target,,4,,,,,template_id,iam_identity:create_account_settings_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_account_settings_template_version,write_create,No,client.create_account_settings_template_version(),create-account-settings-template-version,template_id,account_id|name|description|account_settings,5,,,,,template_id,iam_identity:create_account_settings_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_api_key,write_create,No,client.create_api_key(),create-api-key,name|iam_id,description|account_id|apikey|store_value|support_sessions|action_when_leaked|entity_lock|entity_disable,10,,,,,name,iam_identity:create_api_key,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_claim_rule,write_create,No,client.create_claim_rule(),create-claim-rule,profile_id|type|conditions,context|name|realm_name|cr_type|expiration,8,,,,,profile_id,iam_identity:create_claim_rule,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_link,write_create,No,client.create_link(),create-link,profile_id|cr_type|link,name,4,,,,,profile_id,iam_identity:create_link,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_mfa_report,write_create,No,client.create_mfa_report(),create-mfa-report,account_id,type,2,,,,,account_id,iam_identity:create_mfa_report,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_profile,write_create,No,client.create_profile(),create-profile,name|account_id,description|email,4,,,,,name,iam_identity:create_profile,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_profile_template_version,write_create,No,client.create_profile_template_version(),create-profile-template-version,template_id,account_id|name|description|profile|policy_template_references|action_controls,7,,,,,template_id,iam_identity:create_profile_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_report,write_create,No,client.create_report(),create-report,account_id,type|duration,3,,,,,account_id,iam_identity:create_report,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_service_id,write_create,No,client.create_service_id(),create-service-id,account_id|name,group_id|description|unique_instance_crns|apikey|show_group_id|entity_lock,8,,,,,account_id,iam_identity:create_service_id,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_service_id_group,write_create,No,client.create_service_id_group(),create-service-id-group,account_id|name,description,3,,,,,account_id,iam_identity:create_service_id_group,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.create_trusted_profile_assignment,write_create,No,client.create_trusted_profile_assignment(),create-trusted-profile-assignment,template_id|template_version|target_type|target,,4,,,,,template_id,iam_identity:create_trusted_profile_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_account_settings_assignment,write_delete,No,client.delete_account_settings_assignment(),delete-account-settings-assignment,assignment_id,,1,,,,,assignment_id,iam_identity:delete_account_settings_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_account_settings_template_version,write_delete,No,client.delete_account_settings_template_version(),delete-account-settings-template-version,template_id|version,,2,,,,,template_id,iam_identity:delete_account_settings_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_all_versions_of_account_settings_template,write_delete,No,client.delete_all_versions_of_account_settings_template(),delete-all-versions-of-account-settings-template,template_id,,1,,,,,template_id,iam_identity:delete_all_versions_of_account_settings_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_all_versions_of_profile_template,write_delete,No,client.delete_all_versions_of_profile_template(),delete-all-versions-of-profile-template,template_id,,1,,,,,template_id,iam_identity:delete_all_versions_of_profile_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_api_key,write_delete,No,client.delete_api_key(),delete-api-key,id,,1,,,,,id,iam_identity:delete_api_key,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_claim_rule,write_delete,No,client.delete_claim_rule(),delete-claim-rule,profile_id|rule_id,,2,,,,,profile_id,iam_identity:delete_claim_rule,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_link,write_delete,No,client.delete_link(),delete-link,profile_id|link_id,,2,,,,,profile_id,iam_identity:delete_link,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_link_by_parameters,write_delete,No,client.delete_link_by_parameters(),delete-link-by-parameters,profile_id|type,crn|namespace|name|component_type|component_name,7,,,,,profile_id,iam_identity:delete_link_by_parameters,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_preferences_on_scope_account,write_delete,No,client.delete_preferences_on_scope_account(),delete-preferences-on-scope-account,account_id|iam_id|service|preference_id,,4,,,,,account_id,iam_identity:delete_preferences_on_scope_account,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_profile,write_delete,No,client.delete_profile(),delete-profile,profile_id,,1,,,,,profile_id,iam_identity:delete_profile,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_profile_identity,write_delete,No,client.delete_profile_identity(),delete-profile-identity,profile_id|identity_type|identifier_id,,3,,,,,profile_id,iam_identity:delete_profile_identity,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_profile_template_version,write_delete,No,client.delete_profile_template_version(),delete-profile-template-version,template_id|version,,2,,,,,template_id,iam_identity:delete_profile_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_service_id,write_delete,No,client.delete_service_id(),delete-service-id,id,,1,,,,,id,iam_identity:delete_service_id,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_service_id_group,write_delete,No,client.delete_service_id_group(),delete-service-id-group,id,,1,,,,,id,iam_identity:delete_service_id_group,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.delete_trusted_profile_assignment,write_delete,No,client.delete_trusted_profile_assignment(),delete-trusted-profile-assignment,assignment_id,,1,,,,,assignment_id,iam_identity:delete_trusted_profile_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.disable_api_key,write_other,No,client.disable_api_key(),disable-api-key,id,,1,,,,,id,iam_identity:disable_api_key,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.enable_api_key,write_other,No,client.enable_api_key(),enable-api-key,id,,1,,,,,id,iam_identity:enable_api_key,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.encode_path_vars,write_other,No,client.encode_path_vars(),encode-path-vars,args,,1,,,,,args,iam_identity:encode_path_vars,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.lock_api_key,write_other,No,client.lock_api_key(),lock-api-key,id,,1,,,,,id,iam_identity:lock_api_key,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.lock_service_id,write_other,No,client.lock_service_id(),lock-service-id,id,,1,,,,,id,iam_identity:lock_service_id,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.prepare_request,write_other,No,client.prepare_request(),prepare-request,method|url,headers|params|data|files,6,,,,,method,iam_identity:prepare_request,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.send,write_other,No,client.send(),send,request,,1,,,,,request,iam_identity:send,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.set_http_config,write_update,No,client.set_http_config(),set-http-config,http_config,,1,,,,,http_config,iam_identity:set_http_config,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.set_profile_identities,write_update,No,client.set_profile_identities(),set-profile-identities,profile_id|if_match,identities,3,,,,,profile_id,iam_identity:set_profile_identities,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.set_profile_identity,write_update,No,client.set_profile_identity(),set-profile-identity,profile_id|identity_type|identifier|type,accounts|description,6,,,,,profile_id,iam_identity:set_profile_identity,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.unlock_api_key,write_other,No,client.unlock_api_key(),unlock-api-key,id,,1,,,,,id,iam_identity:unlock_api_key,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.unlock_service_id,write_other,No,client.unlock_service_id(),unlock-service-id,id,,1,,,,,id,iam_identity:unlock_service_id,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_account_settings,write_update,No,client.update_account_settings(),update-account-settings,if_match|account_id,restrict_create_service_id|restrict_create_platform_apikey|allowed_ip_addresses|mfa|user_mfa|session_expiration_in_seconds|session_invalidation_in_seconds|max_sessions_per_identity|system_access_token_expiration_in_seconds|system_refresh_token_expiration_in_seconds|restrict_user_list_visibility|restrict_user_domains,14,,,,,if_match,iam_identity:update_account_settings,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_account_settings_assignment,write_update,No,client.update_account_settings_assignment(),update-account-settings-assignment,assignment_id|if_match|template_version,,3,,,,,assignment_id,iam_identity:update_account_settings_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_account_settings_template_version,write_update,No,client.update_account_settings_template_version(),update-account-settings-template-version,if_match|template_id|version,account_id|name|description|account_settings,7,,,,,if_match,iam_identity:update_account_settings_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_api_key,write_update,No,client.update_api_key(),update-api-key,id|if_match,name|description|support_sessions|action_when_leaked,6,,,,,id,iam_identity:update_api_key,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_claim_rule,write_update,No,client.update_claim_rule(),update-claim-rule,profile_id|rule_id|if_match|type|conditions,context|name|realm_name|cr_type|expiration,10,,,,,profile_id,iam_identity:update_claim_rule,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_preference_on_scope_account,write_update,No,client.update_preference_on_scope_account(),update-preference-on-scope-account,account_id|iam_id|service|preference_id|value_string,value_list_of_strings,6,,,,,account_id,iam_identity:update_preference_on_scope_account,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_profile,write_update,No,client.update_profile(),update-profile,profile_id|if_match,name|description|email,5,,,,,profile_id,iam_identity:update_profile,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_profile_template_version,write_update,No,client.update_profile_template_version(),update-profile-template-version,if_match|template_id|version,account_id|name|description|profile|policy_template_references|action_controls,9,,,,,if_match,iam_identity:update_profile_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_service_id,write_update,No,client.update_service_id(),update-service-id,id|if_match,name|description|unique_instance_crns|show_group_id,6,,,,,id,iam_identity:update_service_id,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_service_id_group,write_update,No,client.update_service_id_group(),update-service-id-group,id|if_match|name,description,4,,,,,id,iam_identity:update_service_id_group,0,,true,2026-04-17T14:43:55Z
ibm,iam_identity,ibm.iam_identity.update_trusted_profile_assignment,write_update,No,client.update_trusted_profile_assignment(),update-trusted-profile-assignment,assignment_id|if_match|template_version,,3,,,,,assignment_id,iam_identity:update_trusted_profile_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.enable_retries,write_other,Yes,client.enable_retries(),enable-retries,,max_retries|retry_interval,2,,,,,max_retries,iam_policy_management:enable_retries,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.set_disable_ssl_verification,write_update,Yes,client.set_disable_ssl_verification(),set-disable-ssl-verification,,status,1,,,,,status,iam_policy_management:set_disable_ssl_verification,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.commit_action_control_template,write_other,No,client.commit_action_control_template(),commit-action-control-template,action_control_template_id|version,,2,,,,,action_control_template_id,iam_policy_management:commit_action_control_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.commit_policy_template,write_other,No,client.commit_policy_template(),commit-policy-template,policy_template_id|version,,2,,,,,policy_template_id,iam_policy_management:commit_policy_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.commit_role_template,write_other,No,client.commit_role_template(),commit-role-template,role_template_id|version,,2,,,,,role_template_id,iam_policy_management:commit_role_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.configure_service,write_other,No,client.configure_service(),configure-service,service_name,,1,,,,,service_name,iam_policy_management:configure_service,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_action_control_template,write_create,No,client.create_action_control_template(),create-action-control-template,name|account_id,description|committed|action_control|accept_language,6,,,,,name,iam_policy_management:create_action_control_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_action_control_template_assignment,write_create,No,client.create_action_control_template_assignment(),create-action-control-template-assignment,target|templates,accept_language,3,,,,,target,iam_policy_management:create_action_control_template_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_action_control_template_version,write_create,No,client.create_action_control_template_version(),create-action-control-template-version,action_control_template_id,name|description|action_control|committed,5,,,,,action_control_template_id,iam_policy_management:create_action_control_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_policy,write_create,No,client.create_policy(),create-policy,type|subjects|roles|resources,description|accept_language,6,,,,,type,iam_policy_management:create_policy,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_policy_template,write_create,No,client.create_policy_template(),create-policy-template,name|account_id|policy,description|committed|accept_language,6,,,,,name,iam_policy_management:create_policy_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_policy_template_assignment,write_create,No,client.create_policy_template_assignment(),create-policy-template-assignment,version|target|templates,accept_language,4,,,,,version,iam_policy_management:create_policy_template_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_policy_template_version,write_create,No,client.create_policy_template_version(),create-policy-template-version,policy_template_id|policy,name|description|committed,5,,,,,policy_template_id,iam_policy_management:create_policy_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_role,write_create,No,client.create_role(),create-role,display_name|actions|name|account_id|service_name,description|accept_language,7,,,,,display_name,iam_policy_management:create_role,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_role_template,write_create,No,client.create_role_template(),create-role-template,name|account_id,description|committed|role|accept_language,6,,,,,name,iam_policy_management:create_role_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_role_template_assignment,write_create,No,client.create_role_template_assignment(),create-role-template-assignment,target|templates,accept_language,3,,,,,target,iam_policy_management:create_role_template_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_role_template_version,write_create,No,client.create_role_template_version(),create-role-template-version,role_template_id,name|description|role|committed,5,,,,,role_template_id,iam_policy_management:create_role_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.create_v2_policy,write_create,No,client.create_v2_policy(),create-v2-policy,control|type,description|subject|resource|pattern|rule|accept_language,8,,,,,control,iam_policy_management:create_v2_policy,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_action_control_assignment,write_delete,No,client.delete_action_control_assignment(),delete-action-control-assignment,assignment_id,,1,,,,,assignment_id,iam_policy_management:delete_action_control_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_action_control_template,write_delete,No,client.delete_action_control_template(),delete-action-control-template,action_control_template_id,,1,,,,,action_control_template_id,iam_policy_management:delete_action_control_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_action_control_template_version,write_delete,No,client.delete_action_control_template_version(),delete-action-control-template-version,action_control_template_id|version,,2,,,,,action_control_template_id,iam_policy_management:delete_action_control_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_policy,write_delete,No,client.delete_policy(),delete-policy,policy_id,,1,,,,,policy_id,iam_policy_management:delete_policy,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_policy_assignment,write_delete,No,client.delete_policy_assignment(),delete-policy-assignment,assignment_id,,1,,,,,assignment_id,iam_policy_management:delete_policy_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_policy_template,write_delete,No,client.delete_policy_template(),delete-policy-template,policy_template_id,,1,,,,,policy_template_id,iam_policy_management:delete_policy_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_policy_template_version,write_delete,No,client.delete_policy_template_version(),delete-policy-template-version,policy_template_id|version,,2,,,,,policy_template_id,iam_policy_management:delete_policy_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_role,write_delete,No,client.delete_role(),delete-role,role_id,,1,,,,,role_id,iam_policy_management:delete_role,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_role_assignment,write_delete,No,client.delete_role_assignment(),delete-role-assignment,assignment_id,,1,,,,,assignment_id,iam_policy_management:delete_role_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_role_template,write_delete,No,client.delete_role_template(),delete-role-template,role_template_id,,1,,,,,role_template_id,iam_policy_management:delete_role_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_role_template_version,write_delete,No,client.delete_role_template_version(),delete-role-template-version,role_template_id|version,,2,,,,,role_template_id,iam_policy_management:delete_role_template_version,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.delete_v2_policy,write_delete,No,client.delete_v2_policy(),delete-v2-policy,id,,1,,,,,id,iam_policy_management:delete_v2_policy,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.encode_path_vars,write_other,No,client.encode_path_vars(),encode-path-vars,args,,1,,,,,args,iam_policy_management:encode_path_vars,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.prepare_request,write_other,No,client.prepare_request(),prepare-request,method|url,headers|params|data|files,6,,,,,method,iam_policy_management:prepare_request,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.replace_action_control_template,write_update,No,client.replace_action_control_template(),replace-action-control-template,action_control_template_id|version|if_match,name|description|action_control|committed,7,,,,,action_control_template_id,iam_policy_management:replace_action_control_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.replace_policy,write_update,No,client.replace_policy(),replace-policy,policy_id|if_match|type|subjects|roles|resources,description,7,,,,,policy_id,iam_policy_management:replace_policy,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.replace_policy_template,write_update,No,client.replace_policy_template(),replace-policy-template,policy_template_id|version|if_match|policy,name|description|committed,7,,,,,policy_template_id,iam_policy_management:replace_policy_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.replace_role,write_update,No,client.replace_role(),replace-role,role_id|if_match|display_name|actions,description,5,,,,,role_id,iam_policy_management:replace_role,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.replace_role_template,write_update,No,client.replace_role_template(),replace-role-template,role_template_id|version|if_match,name|description|role|committed,7,,,,,role_template_id,iam_policy_management:replace_role_template,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.replace_v2_policy,write_update,No,client.replace_v2_policy(),replace-v2-policy,id|if_match|control|type,description|subject|resource|pattern|rule,9,,,,,id,iam_policy_management:replace_v2_policy,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.send,write_other,No,client.send(),send,request,,1,,,,,request,iam_policy_management:send,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.set_http_config,write_update,No,client.set_http_config(),set-http-config,http_config,,1,,,,,http_config,iam_policy_management:set_http_config,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.update_action_control_assignment,write_update,No,client.update_action_control_assignment(),update-action-control-assignment,assignment_id|if_match|template_version,,3,,,,,assignment_id,iam_policy_management:update_action_control_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.update_policy_assignment,write_update,No,client.update_policy_assignment(),update-policy-assignment,assignment_id|version|if_match|template_version,,4,,,,,assignment_id,iam_policy_management:update_policy_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.update_policy_state,write_update,No,client.update_policy_state(),update-policy-state,policy_id|if_match,state,3,,,,,policy_id,iam_policy_management:update_policy_state,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.update_role_assignment,write_update,No,client.update_role_assignment(),update-role-assignment,assignment_id|if_match|template_version,,3,,,,,assignment_id,iam_policy_management:update_role_assignment,0,,true,2026-04-17T14:43:55Z
ibm,iam_policy_management,ibm.iam_policy_management.update_settings,write_update,No,client.update_settings(),update-settings,account_id|if_match,external_account_identity_interaction|accept_language,4,,,,,account_id,iam_policy_management:update_settings,0,,true,2026-04-17T14:43:55Z
ibm,ibm_cloud_shell,ibm.ibm_cloud_shell.enable_retries,write_other,Yes,client.enable_retries(),enable-retries,,max_retries|retry_interval,2,,,,,max_retries,ibm_cloud_shell:enable_retries,0,,true,2026-04-17T14:43:55Z
ibm,ibm_cloud_shell,ibm.ibm_cloud_shell.set_disable_ssl_verification,write_update,Yes,client.set_disable_ssl_verification(),set-disable-ssl-verification,,status,1,,,,,status,ibm_cloud_shell:set_disable_ssl_verification,0,,true,2026-04-17T14:43:55Z
ibm,ibm_cloud_shell,ibm.ibm_cloud_shell.configure_service,write_other,No,client.configure_service(),configure-service,service_name,,1,,,,,service_name,ibm_cloud_shell:configure_service,0,,true,2026-04-17T14:43:55Z
