csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,psa,ocid,item.ocid,string,Yes,oci.psa.list_private_service_accesses,read_list,Yes,oci.psa.list_private_service_accesses,oci.psa.list_private_service_accesses,1,0,oci.psa.list_private_service_accesses[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,PsaClient().list_private_service_accesses(compartment_id=compartment_id).data,/20160918/privateServiceAccesses
oci,psa,compartment_id,item.compartment_id,string,Yes,oci.psa.list_psa_services,read_list,Yes,oci.psa.list_psa_services,oci.psa.list_psa_services,1,0,oci.psa.list_psa_services[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,PsaClient().list_psa_services(compartment_id=compartment_id).data,/20160918/psaServices
oci,psa,private_service_access.name,item.private_service_access.name,string,No,oci.psa.get_private_service_access,read_get,No,oci.psa.list_private_service_accesses,oci.psa.list_private_service_accesses → oci.psa.get_private_service_access,2,1,oci.psa.list_private_service_accesses[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.psa.get_private_service_access[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"PsaClient().get_private_service_access(compartment_id=compartment_id, private_service_access_id=private_service_access_id).data",/20160918/privateServiceAccess/{PrivateServiceAccessId}
oci,psa,private_service_access.status,item.private_service_access.status,string,No,oci.psa.get_private_service_access,read_get,No,oci.psa.list_private_service_accesses,oci.psa.list_private_service_accesses → oci.psa.get_private_service_access,2,1,oci.psa.list_private_service_accesses[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.psa.get_private_service_access[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"PsaClient().get_private_service_access(compartment_id=compartment_id, private_service_access_id=private_service_access_id).data",/20160918/privateServiceAccess/{PrivateServiceAccessId}
oci,psa,private_service_access.time_created,item.private_service_access.time_created,string,No,oci.psa.get_private_service_access,read_get,No,oci.psa.list_private_service_accesses,oci.psa.list_private_service_accesses → oci.psa.get_private_service_access,2,1,oci.psa.list_private_service_accesses[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.psa.get_private_service_access[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"PsaClient().get_private_service_access(compartment_id=compartment_id, private_service_access_id=private_service_access_id).data",/20160918/privateServiceAccess/{PrivateServiceAccessId}
oci,psa,private_service_access.freeform_tags,item.private_service_access.freeform_tags,object,No,oci.psa.get_private_service_access,read_get,No,oci.psa.list_private_service_accesses,oci.psa.list_private_service_accesses → oci.psa.get_private_service_access,2,1,oci.psa.list_private_service_accesses[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.psa.get_private_service_access[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","PsaClient().get_private_service_access(compartment_id=compartment_id, private_service_access_id=private_service_access_id).data",/20160918/privateServiceAccess/{PrivateServiceAccessId}
oci,psa,private_service_access.defined_tags,item.private_service_access.defined_tags,object,No,oci.psa.get_private_service_access,read_get,No,oci.psa.list_private_service_accesses,oci.psa.list_private_service_accesses → oci.psa.get_private_service_access,2,1,oci.psa.list_private_service_accesses[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.psa.get_private_service_access[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","PsaClient().get_private_service_access(compartment_id=compartment_id, private_service_access_id=private_service_access_id).data",/20160918/privateServiceAccess/{PrivateServiceAccessId}
oci,psa,psa_work_request.name,item.psa_work_request.name,string,No,oci.psa.list_psa_work_requests,read_list,Yes,oci.psa.list_psa_work_requests,oci.psa.list_psa_work_requests,1,0,oci.psa.list_psa_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,PsaClient().list_psa_work_requests(compartment_id=compartment_id).data,/20160918/psaWorkRequests
oci,psa,psa_work_request.status,item.psa_work_request.status,string,No,oci.psa.list_psa_work_requests,read_list,Yes,oci.psa.list_psa_work_requests,oci.psa.list_psa_work_requests,1,0,oci.psa.list_psa_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,PsaClient().list_psa_work_requests(compartment_id=compartment_id).data,/20160918/psaWorkRequests
oci,psa,psa_work_request.time_created,item.psa_work_request.time_created,string,No,oci.psa.list_psa_work_requests,read_list,Yes,oci.psa.list_psa_work_requests,oci.psa.list_psa_work_requests,1,0,oci.psa.list_psa_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,PsaClient().list_psa_work_requests(compartment_id=compartment_id).data,/20160918/psaWorkRequests
