csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,blockchain,ocid,item.ocid,string,Yes,oci.blockchain.list_blockchain_platform_patches,read_list,Yes,oci.blockchain.list_blockchain_platform_patches,oci.blockchain.list_blockchain_platform_patches,1,0,oci.blockchain.list_blockchain_platform_patches[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,BlockchainClient().list_blockchain_platform_patches(compartment_id=compartment_id).data,/20160918/blockchainPlatformPatches
oci,blockchain,compartment_id,item.compartment_id,string,Yes,oci.blockchain.list_blockchain_platform_patches,read_list,Yes,oci.blockchain.list_blockchain_platform_patches,oci.blockchain.list_blockchain_platform_patches,1,0,oci.blockchain.list_blockchain_platform_patches[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,BlockchainClient().list_blockchain_platform_patches(compartment_id=compartment_id).data,/20160918/blockchainPlatformPatches
oci,blockchain,blockchain_platform.name,item.blockchain_platform.name,string,No,oci.blockchain.list_blockchain_platforms,read_list,Yes,oci.blockchain.list_blockchain_platforms,oci.blockchain.list_blockchain_platforms,1,0,oci.blockchain.list_blockchain_platforms[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_blockchain_platforms(compartment_id=compartment_id).data,/20160918/blockchainPlatforms
oci,blockchain,blockchain_platform.status,item.blockchain_platform.status,string,No,oci.blockchain.list_blockchain_platforms,read_list,Yes,oci.blockchain.list_blockchain_platforms,oci.blockchain.list_blockchain_platforms,1,0,oci.blockchain.list_blockchain_platforms[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_blockchain_platforms(compartment_id=compartment_id).data,/20160918/blockchainPlatforms
oci,blockchain,blockchain_platform.time_created,item.blockchain_platform.time_created,string,No,oci.blockchain.list_blockchain_platforms,read_list,Yes,oci.blockchain.list_blockchain_platforms,oci.blockchain.list_blockchain_platforms,1,0,oci.blockchain.list_blockchain_platforms[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BlockchainClient().list_blockchain_platforms(compartment_id=compartment_id).data,/20160918/blockchainPlatforms
oci,blockchain,blockchain_platform.freeform_tags,item.blockchain_platform.freeform_tags,object,No,oci.blockchain.list_blockchain_platforms,read_list,Yes,oci.blockchain.list_blockchain_platforms,oci.blockchain.list_blockchain_platforms,1,0,oci.blockchain.list_blockchain_platforms[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_blockchain_platforms(compartment_id=compartment_id).data,/20160918/blockchainPlatforms
oci,blockchain,blockchain_platform.defined_tags,item.blockchain_platform.defined_tags,object,No,oci.blockchain.list_blockchain_platforms,read_list,Yes,oci.blockchain.list_blockchain_platforms,oci.blockchain.list_blockchain_platforms,1,0,oci.blockchain.list_blockchain_platforms[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_blockchain_platforms(compartment_id=compartment_id).data,/20160918/blockchainPlatforms
oci,blockchain,osn.name,item.osn.name,string,No,oci.blockchain.list_osns,read_list,Yes,oci.blockchain.list_osns,oci.blockchain.list_osns,1,0,oci.blockchain.list_osns[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_osns(compartment_id=compartment_id).data,/20160918/osns
oci,blockchain,osn.status,item.osn.status,string,No,oci.blockchain.list_osns,read_list,Yes,oci.blockchain.list_osns,oci.blockchain.list_osns,1,0,oci.blockchain.list_osns[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_osns(compartment_id=compartment_id).data,/20160918/osns
oci,blockchain,osn.time_created,item.osn.time_created,string,No,oci.blockchain.list_osns,read_list,Yes,oci.blockchain.list_osns,oci.blockchain.list_osns,1,0,oci.blockchain.list_osns[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BlockchainClient().list_osns(compartment_id=compartment_id).data,/20160918/osns
oci,blockchain,osn.freeform_tags,item.osn.freeform_tags,object,No,oci.blockchain.list_osns,read_list,Yes,oci.blockchain.list_osns,oci.blockchain.list_osns,1,0,oci.blockchain.list_osns[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_osns(compartment_id=compartment_id).data,/20160918/osns
oci,blockchain,osn.defined_tags,item.osn.defined_tags,object,No,oci.blockchain.list_osns,read_list,Yes,oci.blockchain.list_osns,oci.blockchain.list_osns,1,0,oci.blockchain.list_osns[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_osns(compartment_id=compartment_id).data,/20160918/osns
oci,blockchain,peer.name,item.peer.name,string,No,oci.blockchain.list_peers,read_list,Yes,oci.blockchain.list_peers,oci.blockchain.list_peers,1,0,oci.blockchain.list_peers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_peers(compartment_id=compartment_id).data,/20160918/peers
oci,blockchain,peer.status,item.peer.status,string,No,oci.blockchain.list_peers,read_list,Yes,oci.blockchain.list_peers,oci.blockchain.list_peers,1,0,oci.blockchain.list_peers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_peers(compartment_id=compartment_id).data,/20160918/peers
oci,blockchain,peer.time_created,item.peer.time_created,string,No,oci.blockchain.list_peers,read_list,Yes,oci.blockchain.list_peers,oci.blockchain.list_peers,1,0,oci.blockchain.list_peers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BlockchainClient().list_peers(compartment_id=compartment_id).data,/20160918/peers
oci,blockchain,peer.freeform_tags,item.peer.freeform_tags,object,No,oci.blockchain.list_peers,read_list,Yes,oci.blockchain.list_peers,oci.blockchain.list_peers,1,0,oci.blockchain.list_peers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_peers(compartment_id=compartment_id).data,/20160918/peers
oci,blockchain,peer.defined_tags,item.peer.defined_tags,object,No,oci.blockchain.list_peers,read_list,Yes,oci.blockchain.list_peers,oci.blockchain.list_peers,1,0,oci.blockchain.list_peers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_peers(compartment_id=compartment_id).data,/20160918/peers
oci,blockchain,work_request.name,item.work_request.name,string,No,oci.blockchain.list_work_requests,read_list,Yes,oci.blockchain.list_work_requests,oci.blockchain.list_work_requests,1,0,oci.blockchain.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,blockchain,work_request.status,item.work_request.status,string,No,oci.blockchain.list_work_requests,read_list,Yes,oci.blockchain.list_work_requests,oci.blockchain.list_work_requests,1,0,oci.blockchain.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,blockchain,work_request.time_created,item.work_request.time_created,string,No,oci.blockchain.list_work_requests,read_list,Yes,oci.blockchain.list_work_requests,oci.blockchain.list_work_requests,1,0,oci.blockchain.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BlockchainClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,blockchain,work_request.freeform_tags,item.work_request.freeform_tags,object,No,oci.blockchain.list_work_requests,read_list,Yes,oci.blockchain.list_work_requests,oci.blockchain.list_work_requests,1,0,oci.blockchain.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,blockchain,work_request.defined_tags,item.work_request.defined_tags,object,No,oci.blockchain.list_work_requests,read_list,Yes,oci.blockchain.list_work_requests,oci.blockchain.list_work_requests,1,0,oci.blockchain.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,blockchain,blockchain_platform_patch.name,item.blockchain_platform_patch.name,string,No,oci.blockchain.list_blockchain_platform_patches,read_list,Yes,oci.blockchain.list_blockchain_platform_patches,oci.blockchain.list_blockchain_platform_patches,1,0,oci.blockchain.list_blockchain_platform_patches[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_blockchain_platform_patches(compartment_id=compartment_id).data,/20160918/blockchainPlatformPatches
oci,blockchain,blockchain_platform_patch.status,item.blockchain_platform_patch.status,string,No,oci.blockchain.list_blockchain_platform_patches,read_list,Yes,oci.blockchain.list_blockchain_platform_patches,oci.blockchain.list_blockchain_platform_patches,1,0,oci.blockchain.list_blockchain_platform_patches[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_blockchain_platform_patches(compartment_id=compartment_id).data,/20160918/blockchainPlatformPatches
oci,blockchain,blockchain_platform_patch.time_created,item.blockchain_platform_patch.time_created,string,No,oci.blockchain.list_blockchain_platform_patches,read_list,Yes,oci.blockchain.list_blockchain_platform_patches,oci.blockchain.list_blockchain_platform_patches,1,0,oci.blockchain.list_blockchain_platform_patches[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BlockchainClient().list_blockchain_platform_patches(compartment_id=compartment_id).data,/20160918/blockchainPlatformPatches
oci,blockchain,blockchain_platform_patch.freeform_tags,item.blockchain_platform_patch.freeform_tags,object,No,oci.blockchain.list_blockchain_platform_patches,read_list,Yes,oci.blockchain.list_blockchain_platform_patches,oci.blockchain.list_blockchain_platform_patches,1,0,oci.blockchain.list_blockchain_platform_patches[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_blockchain_platform_patches(compartment_id=compartment_id).data,/20160918/blockchainPlatformPatches
oci,blockchain,blockchain_platform_patch.defined_tags,item.blockchain_platform_patch.defined_tags,object,No,oci.blockchain.list_blockchain_platform_patches,read_list,Yes,oci.blockchain.list_blockchain_platform_patches,oci.blockchain.list_blockchain_platform_patches,1,0,oci.blockchain.list_blockchain_platform_patches[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_blockchain_platform_patches(compartment_id=compartment_id).data,/20160918/blockchainPlatformPatches
oci,blockchain,work_request_error.name,item.work_request_error.name,string,No,oci.blockchain.list_work_request_errors,read_list,Yes,oci.blockchain.list_work_request_errors,oci.blockchain.list_work_request_errors,1,0,oci.blockchain.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,blockchain,work_request_error.status,item.work_request_error.status,string,No,oci.blockchain.list_work_request_errors,read_list,Yes,oci.blockchain.list_work_request_errors,oci.blockchain.list_work_request_errors,1,0,oci.blockchain.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BlockchainClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,blockchain,work_request_error.time_created,item.work_request_error.time_created,string,No,oci.blockchain.list_work_request_errors,read_list,Yes,oci.blockchain.list_work_request_errors,oci.blockchain.list_work_request_errors,1,0,oci.blockchain.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BlockchainClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,blockchain,work_request_error.freeform_tags,item.work_request_error.freeform_tags,object,No,oci.blockchain.list_work_request_errors,read_list,Yes,oci.blockchain.list_work_request_errors,oci.blockchain.list_work_request_errors,1,0,oci.blockchain.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,blockchain,work_request_error.defined_tags,item.work_request_error.defined_tags,object,No,oci.blockchain.list_work_request_errors,read_list,Yes,oci.blockchain.list_work_request_errors,oci.blockchain.list_work_request_errors,1,0,oci.blockchain.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BlockchainClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
