service,field_name,field_type,is_enum,operators,operators_no_value,operators_select_list,operators_manual_input,value_requirement_type,possible_values,values_source,num_possible_values
emr-containers,Enabled,boolean,No,"equals, not_equals",,,"equals, not_equals",Manual input only,,,0
emr-containers,Statement,array,Yes,contains,,contains,,Select from list only,"ACTIVE, ARRESTED, CANCELLED, CANCEL_PENDING, COMPLETED, CREATING, FAILED, PENDING, RUNNING, SUBMITTED, TERMINATED, TERMINATED_WITH_ERRORS, TERMINATING",boto3_deps,13
emr-containers,Status,string,No,"equals, in, not_equals",,,"equals, in, not_equals",Manual input only,,,0
emr-containers,Version,string,No,"equals, not_equals",,,"equals, not_equals",Manual input only,,,0
emr-containers,arn,string,No,"contains, equals, exists, in, not_equals",exists,,"contains, equals, in, not_equals",No value or manual input,,,0
emr-containers,certificateArn,string,No,"contains, equals, exists, greater_than, greater_than_or_equal, in, less_than, less_than_or_equal, not_equals",exists,,"contains, equals, greater_than, greater_than_or_equal, in, less_than, less_than_or_equal, not_equals",No value or manual input,,,0
emr-containers,certificateAuthority,string,No,"equals, greater_than, greater_than_or_equal, less_than, less_than_or_equal, not_equals",,,"equals, greater_than, greater_than_or_equal, less_than, less_than_or_equal, not_equals",Manual input only,,,0
emr-containers,clientToken,string,No,"contains, equals, exists, in, not_equals",exists,,"contains, equals, in, not_equals",No value or manual input,,,0
emr-containers,configurationOverrides,string,No,"equals, greater_than, greater_than_or_equal, less_than, less_than_or_equal, not_equals",,,"equals, greater_than, greater_than_or_equal, less_than, less_than_or_equal, not_equals",Manual input only,,,0
emr-containers,containerProvider,string,No,"equals, exists, in, not_equals",exists,,"equals, in, not_equals",No value or manual input,,,0
emr-containers,createdAt,string,No,"contains, equals, greater_than, greater_than_or_equal, in, less_than, less_than_or_equal, not_equals",,,"contains, equals, greater_than, greater_than_or_equal, in, less_than, less_than_or_equal, not_equals",Manual input only,,,0
emr-containers,createdBy,string,No,"contains, equals, exists, in, not_equals",exists,,"contains, equals, in, not_equals",No value or manual input,,,0
