csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,iot,ocid,item.ocid,string,Yes,oci.iot.list_digital_twin_adapters,read_list,Yes,oci.iot.list_digital_twin_adapters,oci.iot.list_digital_twin_adapters,1,0,oci.iot.list_digital_twin_adapters[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,IotClient().list_digital_twin_adapters(compartment_id=compartment_id).data,/20160918/digitalTwinAdapters
oci,iot,compartment_id,item.compartment_id,string,Yes,oci.iot.list_iot_domain_groups,read_list,Yes,oci.iot.list_iot_domain_groups,oci.iot.list_iot_domain_groups,1,0,oci.iot.list_iot_domain_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,IotClient().list_iot_domain_groups(compartment_id=compartment_id).data,/20160918/iotDomainGroups
oci,iot,digital_twin_adapter.name,item.digital_twin_adapter.name,string,No,oci.iot.list_digital_twin_adapters,read_list,Yes,oci.iot.list_digital_twin_adapters,oci.iot.list_digital_twin_adapters,1,0,oci.iot.list_digital_twin_adapters[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,IotClient().list_digital_twin_adapters(compartment_id=compartment_id).data,/20160918/digitalTwinAdapters
oci,iot,digital_twin_adapter.status,item.digital_twin_adapter.status,string,No,oci.iot.list_digital_twin_adapters,read_list,Yes,oci.iot.list_digital_twin_adapters,oci.iot.list_digital_twin_adapters,1,0,oci.iot.list_digital_twin_adapters[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,IotClient().list_digital_twin_adapters(compartment_id=compartment_id).data,/20160918/digitalTwinAdapters
oci,iot,digital_twin_adapter.time_created,item.digital_twin_adapter.time_created,string,No,oci.iot.list_digital_twin_adapters,read_list,Yes,oci.iot.list_digital_twin_adapters,oci.iot.list_digital_twin_adapters,1,0,oci.iot.list_digital_twin_adapters[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,IotClient().list_digital_twin_adapters(compartment_id=compartment_id).data,/20160918/digitalTwinAdapters
oci,iot,digital_twin_adapter.freeform_tags,item.digital_twin_adapter.freeform_tags,object,No,oci.iot.list_digital_twin_adapters,read_list,Yes,oci.iot.list_digital_twin_adapters,oci.iot.list_digital_twin_adapters,1,0,oci.iot.list_digital_twin_adapters[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",IotClient().list_digital_twin_adapters(compartment_id=compartment_id).data,/20160918/digitalTwinAdapters
oci,iot,digital_twin_adapter.defined_tags,item.digital_twin_adapter.defined_tags,object,No,oci.iot.list_digital_twin_adapters,read_list,Yes,oci.iot.list_digital_twin_adapters,oci.iot.list_digital_twin_adapters,1,0,oci.iot.list_digital_twin_adapters[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",IotClient().list_digital_twin_adapters(compartment_id=compartment_id).data,/20160918/digitalTwinAdapters
oci,iot,digital_twin_instance.name,item.digital_twin_instance.name,string,No,oci.iot.get_digital_twin_instance,read_get,No,oci.iot.list_digital_twin_instances,oci.iot.list_digital_twin_instances → oci.iot.get_digital_twin_instance,2,1,oci.iot.list_digital_twin_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.iot.get_digital_twin_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"IotClient().get_digital_twin_instance(compartment_id=compartment_id, digital_twin_instance_id=digital_twin_instance_id).data",/20160918/digitalTwinInstances/{DigitalTwinInstanceId}
oci,iot,digital_twin_instance.status,item.digital_twin_instance.status,string,No,oci.iot.get_digital_twin_instance,read_get,No,oci.iot.list_digital_twin_instances,oci.iot.list_digital_twin_instances → oci.iot.get_digital_twin_instance,2,1,oci.iot.list_digital_twin_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.iot.get_digital_twin_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"IotClient().get_digital_twin_instance(compartment_id=compartment_id, digital_twin_instance_id=digital_twin_instance_id).data",/20160918/digitalTwinInstances/{DigitalTwinInstanceId}
oci,iot,digital_twin_instance.time_created,item.digital_twin_instance.time_created,string,No,oci.iot.get_digital_twin_instance,read_get,No,oci.iot.list_digital_twin_instances,oci.iot.list_digital_twin_instances → oci.iot.get_digital_twin_instance,2,1,oci.iot.list_digital_twin_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.iot.get_digital_twin_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"IotClient().get_digital_twin_instance(compartment_id=compartment_id, digital_twin_instance_id=digital_twin_instance_id).data",/20160918/digitalTwinInstances/{DigitalTwinInstanceId}
