Finding ID,Rule ID,Rule Version,Category,Title,Description,Severity,Confidence,Status,First Seen At,Last Seen At,Resource Type,Resource ID,Resource ARN,Region,Framework,Control ID
e4937a5f-43f2-5110-a0be-c09840a8e368,aws.account.contact.details_separate_security_billing_operations_configured,,,,,medium,high,open,2026-01-14T15:57:31.840537Z,2026-01-14T15:57:31.840728Z,account,,aws.account.contact.details_separate_security_billing_operations_configured#global#account,global,,
