csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,management_agent,ocid,item.ocid,string,Yes,oci.management_agent.list_availability_histories,read_list,Yes,oci.management_agent.list_availability_histories,oci.management_agent.list_availability_histories,1,0,oci.management_agent.list_availability_histories[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ManagementAgentClient().list_availability_histories(compartment_id=compartment_id).data,/20160918/availabilityHistories
oci,management_agent,compartment_id,item.compartment_id,string,Yes,oci.management_agent.list_work_requests,read_list,Yes,oci.management_agent.list_work_requests,oci.management_agent.list_work_requests,1,0,oci.management_agent.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ManagementAgentClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,management_agent,auto_upgradable_config.name,item.auto_upgradable_config.name,string,No,oci.management_agent.get_auto_upgradable_config,read_get,No,oci.management_agent.get_auto_upgradable_config,oci.management_agent.get_auto_upgradable_config,1,0,oci.management_agent.get_auto_upgradable_config[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ManagementAgentClient().get_auto_upgradable_config(compartment_id=compartment_id, auto_upgradable_config_id=auto_upgradable_config_id).data",/20160918/autoUpgradableConfigs/{AutoUpgradableConfigId}
oci,management_agent,auto_upgradable_config.status,item.auto_upgradable_config.status,string,No,oci.management_agent.get_auto_upgradable_config,read_get,No,oci.management_agent.get_auto_upgradable_config,oci.management_agent.get_auto_upgradable_config,1,0,oci.management_agent.get_auto_upgradable_config[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ManagementAgentClient().get_auto_upgradable_config(compartment_id=compartment_id, auto_upgradable_config_id=auto_upgradable_config_id).data",/20160918/autoUpgradableConfigs/{AutoUpgradableConfigId}
oci,management_agent,auto_upgradable_config.time_created,item.auto_upgradable_config.time_created,string,No,oci.management_agent.get_auto_upgradable_config,read_get,No,oci.management_agent.get_auto_upgradable_config,oci.management_agent.get_auto_upgradable_config,1,0,oci.management_agent.get_auto_upgradable_config[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"ManagementAgentClient().get_auto_upgradable_config(compartment_id=compartment_id, auto_upgradable_config_id=auto_upgradable_config_id).data",/20160918/autoUpgradableConfigs/{AutoUpgradableConfigId}
oci,management_agent,auto_upgradable_config.freeform_tags,item.auto_upgradable_config.freeform_tags,object,No,oci.management_agent.get_auto_upgradable_config,read_get,No,oci.management_agent.get_auto_upgradable_config,oci.management_agent.get_auto_upgradable_config,1,0,oci.management_agent.get_auto_upgradable_config[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ManagementAgentClient().get_auto_upgradable_config(compartment_id=compartment_id, auto_upgradable_config_id=auto_upgradable_config_id).data",/20160918/autoUpgradableConfigs/{AutoUpgradableConfigId}
oci,management_agent,auto_upgradable_config.defined_tags,item.auto_upgradable_config.defined_tags,object,No,oci.management_agent.get_auto_upgradable_config,read_get,No,oci.management_agent.get_auto_upgradable_config,oci.management_agent.get_auto_upgradable_config,1,0,oci.management_agent.get_auto_upgradable_config[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ManagementAgentClient().get_auto_upgradable_config(compartment_id=compartment_id, auto_upgradable_config_id=auto_upgradable_config_id).data",/20160918/autoUpgradableConfigs/{AutoUpgradableConfigId}
oci,management_agent,data_source.name,item.data_source.name,string,No,oci.management_agent.get_data_source,read_get,No,oci.management_agent.list_data_sources,oci.management_agent.list_data_sources → oci.management_agent.get_data_source,2,1,oci.management_agent.list_data_sources[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.management_agent.get_data_source[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ManagementAgentClient().get_data_source(compartment_id=compartment_id, data_source_id=data_source_id).data",/20160918/dataSources/{DataSourceId}
oci,management_agent,data_source.status,item.data_source.status,string,No,oci.management_agent.get_data_source,read_get,No,oci.management_agent.list_data_sources,oci.management_agent.list_data_sources → oci.management_agent.get_data_source,2,1,oci.management_agent.list_data_sources[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.management_agent.get_data_source[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ManagementAgentClient().get_data_source(compartment_id=compartment_id, data_source_id=data_source_id).data",/20160918/dataSources/{DataSourceId}
oci,management_agent,data_source.time_created,item.data_source.time_created,string,No,oci.management_agent.get_data_source,read_get,No,oci.management_agent.list_data_sources,oci.management_agent.list_data_sources → oci.management_agent.get_data_source,2,1,oci.management_agent.list_data_sources[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.management_agent.get_data_source[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"ManagementAgentClient().get_data_source(compartment_id=compartment_id, data_source_id=data_source_id).data",/20160918/dataSources/{DataSourceId}
oci,management_agent,data_source.freeform_tags,item.data_source.freeform_tags,object,No,oci.management_agent.get_data_source,read_get,No,oci.management_agent.list_data_sources,oci.management_agent.list_data_sources → oci.management_agent.get_data_source,2,1,oci.management_agent.list_data_sources[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.management_agent.get_data_source[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ManagementAgentClient().get_data_source(compartment_id=compartment_id, data_source_id=data_source_id).data",/20160918/dataSources/{DataSourceId}
oci,management_agent,data_source.defined_tags,item.data_source.defined_tags,object,No,oci.management_agent.get_data_source,read_get,No,oci.management_agent.list_data_sources,oci.management_agent.list_data_sources → oci.management_agent.get_data_source,2,1,oci.management_agent.list_data_sources[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.management_agent.get_data_source[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ManagementAgentClient().get_data_source(compartment_id=compartment_id, data_source_id=data_source_id).data",/20160918/dataSources/{DataSourceId}
