service,field_name,field_type,is_enum,operators,operators_no_value,operators_select_list,operators_manual_input,value_requirement_type,possible_values,values_source,num_possible_values
dlp,category,string,Yes,"equals, not_equals",,"equals, not_equals",,Select from list only,"ARGENTINA, ARMENIA, AUSTRALIA, AUSTRIA, AZERBAIJAN, BELARUS, BELGIUM, BRAZIL, CANADA, CHILE, CHINA, COLOMBIA, CROATIA, CZECHIA, DENMARK, FINLAND, FRANCE, GERMANY, GLOBAL, HONG_KONG, INDIA, INDONESIA, INTERNAL, IRELAND, ISRAEL, ITALY, JAPAN, KAZAKHSTAN, KOREA, LOCATION_UNSPECIFIED, MEXICO, NEW_ZEALAND, NORWAY, PARAGUAY, PERU, POLAND, PORTUGAL, RUSSIA, SINGAPORE, SOUTH_AFRICA, SPAIN, SWEDEN, SWITZERLAND, TAIWAN, THAILAND, THE_NETHERLANDS, TURKEY, UKRAINE, UNITED_KINGDOM, UNITED_STATES, URUGUAY, UZBEKISTAN, VENEZUELA",direct_vars,53
dlp,creationTimestamp,string,Yes,"contains, equals, in, not_equals, not_in",,"contains, equals, in, not_equals, not_in",,Select from list only,"ENCRYPTION_CUSTOMER_MANAGED, ENCRYPTION_GOOGLE_MANAGED, ENCRYPTION_STATUS_UNSPECIFIED",direct_vars,3
dlp,description,string,Yes,"contains, equals, in, not_equals, not_in",,"contains, equals, in, not_equals, not_in",,Select from list only,"COLUMN_POLICY_STATE_UNSPECIFIED, COLUMN_POLICY_TAGGED",direct_vars,2
dlp,etag,string,Yes,"contains, equals, in, not_equals, not_in",,"contains, equals, in, not_equals, not_in",,Select from list only,"DONE, RUNNING, STATE_UNSPECIFIED",direct_vars,3
dlp,id,string,Yes,"equals, exists, not_equals",exists,"equals, not_equals",,No value or select from list,"ERROR, SUCCESS, TRANSFORMATION_RESULT_CODE_UNSPECIFIED",direct_vars,3
dlp,kind,string,Yes,"contains, equals, exists, in, not_equals, not_exists, not_in","exists, not_exists","contains, equals, in, not_equals, not_in",,No value or select from list,"LIKELIHOOD_UNSPECIFIED, LIKELY, POSSIBLE, UNLIKELY, VERY_LIKELY, VERY_UNLIKELY",direct_vars,6
dlp,labels,object,Yes,"exists, not_empty","exists, not_empty",,,No value required,"DONE, RUNNING, STATE_UNSPECIFIED",direct_vars,3
dlp,name,string,Yes,"contains, equals, in, not_equals",,"contains, equals, in, not_equals",,Select from list only,"CHANGED_PROFILE, ERROR_CHANGED, EVENT_TYPE_UNSPECIFIED, NEW_PROFILE, SCORE_INCREASED",direct_vars,5
dlp,selfLink,string,Yes,"contains, equals, exists, in, not_equals, not_exists, not_in","exists, not_exists","contains, equals, in, not_equals, not_in",,No value or select from list,"AVRO, BINARY_FILE, CSV, EXCEL, FILE_TYPE_UNSPECIFIED, IMAGE, PDF, POWERPOINT, TEXT_FILE, TSV, WORD",direct_vars,11
dlp,state,string,Yes,"equals, not_equals",,"equals, not_equals",,Select from list only,"AVAILABLE, CONNECTION_STATE_UNSPECIFIED, ERROR, MISSING_CREDENTIALS",direct_vars,4
dlp,status,string,Yes,"equals, not_equals",,"equals, not_equals",,Select from list only,"PAUSED, RUNNING, STATUS_UNSPECIFIED",direct_vars,3
dlp,type,string,Yes,"equals, not_equals",,"equals, not_equals",,Select from list only,"MATCHING_TYPE_FULL_MATCH, MATCHING_TYPE_INVERSE_MATCH, MATCHING_TYPE_PARTIAL_MATCH, MATCHING_TYPE_UNSPECIFIED",direct_vars,4
