csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,iam,account_setting.account_setting_id,item.account_setting_id,string,Yes,ibm.iam.get-account-settings,read_list,Yes,ibm.iam.get-account-settings,ibm.iam.get-account-settings,1,0,ibm.iam.get-account-settings[account_setting_id|crn|account_setting_name|created_at|updated_at|resource_group_id|...],"equals, not_equals, contains, in",,ibm_platform_services.iam.IamV1().get_account_settings().get_result(),,account_setting
ibm,iam,crn,item.crn,string,Yes,ibm.iam.get-account-settings,read_list,Yes,ibm.iam.get-account-settings,ibm.iam.get-account-settings,1,0,ibm.iam.get-account-settings[account_setting_id|crn|account_setting_name|created_at|updated_at|resource_group_id|...],"equals, not_equals, contains, in",,ibm_platform_services.iam.IamV1().get_account_settings().get_result(),,
ibm,iam,account_setting.account_setting_name,item.account_setting_name,string,No,ibm.iam.get-account-settings,read_list,Yes,ibm.iam.get-account-settings,ibm.iam.get-account-settings,1,0,ibm.iam.get-account-settings[account_setting_id|crn|account_setting_name|created_at|updated_at|resource_group_id|...],"equals, not_equals, contains, in",,ibm_platform_services.iam.IamV1().get_account_settings().get_result(),,account_setting
ibm,iam,account_setting.created_at,item.created_at,string,No,ibm.iam.get-account-settings,read_list,Yes,ibm.iam.get-account-settings,ibm.iam.get-account-settings,1,0,ibm.iam.get-account-settings[account_setting_id|crn|account_setting_name|created_at|updated_at|resource_group_id|...],"equals, not_equals, contains, in",,ibm_platform_services.iam.IamV1().get_account_settings().get_result(),,account_setting
ibm,iam,account_setting.updated_at,item.updated_at,string,No,ibm.iam.get-account-settings,read_list,Yes,ibm.iam.get-account-settings,ibm.iam.get-account-settings,1,0,ibm.iam.get-account-settings[account_setting_id|crn|account_setting_name|created_at|updated_at|resource_group_id|...],"equals, not_equals, contains, in",,ibm_platform_services.iam.IamV1().get_account_settings().get_result(),,account_setting
ibm,iam,resource_group_id,item.resource_group_id,string,Yes,ibm.iam.get-account-settings,read_list,Yes,ibm.iam.get-account-settings,ibm.iam.get-account-settings,1,0,ibm.iam.get-account-settings[account_setting_id|crn|account_setting_name|created_at|updated_at|resource_group_id|...],"equals, not_equals, contains, in",,ibm_platform_services.iam.IamV1().get_account_settings().get_result(),,
ibm,iam,account_setting.tags,item.tags,array,No,ibm.iam.get-account-settings,read_list,Yes,ibm.iam.get-account-settings,ibm.iam.get-account-settings,1,0,ibm.iam.get-account-settings[account_setting_id|crn|account_setting_name|created_at|updated_at|resource_group_id|...],"equals, not_equals, contains, in",,ibm_platform_services.iam.IamV1().get_account_settings().get_result(),,account_setting
ibm,iam,account_settings_assignment.account_settings_assignment_id,item.account_settings_assignment_id,string,Yes,ibm.iam.get-account-settings-assignment,read_list,Yes,ibm.iam.get-account-settings-assignment,ibm.iam.get-account-settings-assignment,1,0,ibm.iam.get-account-settings-assignment[account_settings_assignment_id|account_settings_assignment_name|created_at|updated_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam.IamV1().get_account_settings_assignment().get_result(),,account_settings_assignment
ibm,iam,account_settings_assignment.account_settings_assignment_name,item.account_settings_assignment_name,string,No,ibm.iam.get-account-settings-assignment,read_list,Yes,ibm.iam.get-account-settings-assignment,ibm.iam.get-account-settings-assignment,1,0,ibm.iam.get-account-settings-assignment[account_settings_assignment_id|account_settings_assignment_name|created_at|updated_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam.IamV1().get_account_settings_assignment().get_result(),,account_settings_assignment
ibm,iam,account_settings_assignment.created_at,item.created_at,string,No,ibm.iam.get-account-settings-assignment,read_list,Yes,ibm.iam.get-account-settings-assignment,ibm.iam.get-account-settings-assignment,1,0,ibm.iam.get-account-settings-assignment[account_settings_assignment_id|account_settings_assignment_name|created_at|updated_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam.IamV1().get_account_settings_assignment().get_result(),,account_settings_assignment
