csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,recovery,ocid,item.ocid,string,Yes,oci.recovery.list_protected_databases,read_list,Yes,oci.recovery.list_protected_databases,oci.recovery.list_protected_databases,1,0,oci.recovery.list_protected_databases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,RecoveryClient().list_protected_databases(compartment_id=compartment_id).data,/20160918/protectedDatabases
oci,recovery,compartment_id,item.compartment_id,string,Yes,oci.recovery.list_work_requests,read_list,Yes,oci.recovery.list_work_requests,oci.recovery.list_work_requests,1,0,oci.recovery.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,RecoveryClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,recovery,protected_database.name,item.protected_database.name,string,No,oci.recovery.get_protected_database,read_get,No,oci.recovery.list_protected_databases,oci.recovery.list_protected_databases → oci.recovery.get_protected_database,2,1,oci.recovery.list_protected_databases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.recovery.get_protected_database[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"RecoveryClient().get_protected_database(compartment_id=compartment_id, protected_database_id=protected_database_id).data",/20160918/protectedDatabases/{ProtectedDatabaseId}
oci,recovery,protected_database.status,item.protected_database.status,string,No,oci.recovery.get_protected_database,read_get,No,oci.recovery.list_protected_databases,oci.recovery.list_protected_databases → oci.recovery.get_protected_database,2,1,oci.recovery.list_protected_databases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.recovery.get_protected_database[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"RecoveryClient().get_protected_database(compartment_id=compartment_id, protected_database_id=protected_database_id).data",/20160918/protectedDatabases/{ProtectedDatabaseId}
oci,recovery,protected_database.time_created,item.protected_database.time_created,string,No,oci.recovery.get_protected_database,read_get,No,oci.recovery.list_protected_databases,oci.recovery.list_protected_databases → oci.recovery.get_protected_database,2,1,oci.recovery.list_protected_databases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.recovery.get_protected_database[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"RecoveryClient().get_protected_database(compartment_id=compartment_id, protected_database_id=protected_database_id).data",/20160918/protectedDatabases/{ProtectedDatabaseId}
oci,recovery,protected_database.freeform_tags,item.protected_database.freeform_tags,object,No,oci.recovery.get_protected_database,read_get,No,oci.recovery.list_protected_databases,oci.recovery.list_protected_databases → oci.recovery.get_protected_database,2,1,oci.recovery.list_protected_databases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.recovery.get_protected_database[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","RecoveryClient().get_protected_database(compartment_id=compartment_id, protected_database_id=protected_database_id).data",/20160918/protectedDatabases/{ProtectedDatabaseId}
oci,recovery,protected_database.defined_tags,item.protected_database.defined_tags,object,No,oci.recovery.get_protected_database,read_get,No,oci.recovery.list_protected_databases,oci.recovery.list_protected_databases → oci.recovery.get_protected_database,2,1,oci.recovery.list_protected_databases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.recovery.get_protected_database[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","RecoveryClient().get_protected_database(compartment_id=compartment_id, protected_database_id=protected_database_id).data",/20160918/protectedDatabases/{ProtectedDatabaseId}
oci,recovery,protection_policy.name,item.protection_policy.name,string,No,oci.recovery.list_protection_policies,read_list,Yes,oci.recovery.list_protection_policies,oci.recovery.list_protection_policies,1,0,oci.recovery.list_protection_policies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,RecoveryClient().list_protection_policies(compartment_id=compartment_id).data,/20160918/protectionPolicies
oci,recovery,protection_policy.status,item.protection_policy.status,string,No,oci.recovery.list_protection_policies,read_list,Yes,oci.recovery.list_protection_policies,oci.recovery.list_protection_policies,1,0,oci.recovery.list_protection_policies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,RecoveryClient().list_protection_policies(compartment_id=compartment_id).data,/20160918/protectionPolicies
oci,recovery,protection_policy.time_created,item.protection_policy.time_created,string,No,oci.recovery.list_protection_policies,read_list,Yes,oci.recovery.list_protection_policies,oci.recovery.list_protection_policies,1,0,oci.recovery.list_protection_policies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,RecoveryClient().list_protection_policies(compartment_id=compartment_id).data,/20160918/protectionPolicies
