csp,service,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,python_call,http_path,produced_fields,fields_types,fields_operators,resource_type,resource_id_field,resource_id_param,rule_count,check_rule_yaml,is_active,updated_at
oci,access_governance_cp,oci.access_governance_cp.get_governance_instance,read_get,No,oci.access_governance_cp.list_governance_instances,oci.access_governance_cp.list_governance_instances → oci.access_governance_cp.get_governance_instance,2,1,oci.access_governance_cp.list_governance_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.access_governance_cp.get_governance_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"AccessGovernanceCpClient().get_governance_instance(compartment_id=compartment_id, governance_instance_id=governance_instance_id).data",/20160918/governanceInstances/{GovernanceInstanceId},governance_instance.name|governance_instance.status|governance_instance.time_created|governance_instance.freeform_tags|governance_instance.defined_tags,governance_instance.name:string|governance_instance.status:string|governance_instance.time_created:string|governance_instance.freeform_tags:object|governance_instance.defined_tags:object,"governance_instance.name:contains, equals, in, not_equals|governance_instance.status:contains, equals, in, not_equals|governance_instance.time_created:contains, equals, exists, in, not_equals|governance_instance.freeform_tags:exists, not_empty|governance_instance.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,access_governance_cp,oci.access_governance_cp.get_governance_instance_configuration,read_get,No,oci.access_governance_cp.get_governance_instance_configuration,oci.access_governance_cp.get_governance_instance_configuration,1,0,oci.access_governance_cp.get_governance_instance_configuration[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"AccessGovernanceCpClient().get_governance_instance_configuration(compartment_id=compartment_id, governance_instance_configuration_id=governance_instance_configuration_id).data",/20160918/governanceInstanceConfigurations/{GovernanceInstanceConfigurationId},governance_instance_configuration.name|governance_instance_configuration.status|governance_instance_configuration.time_created|governance_instance_configuration.freeform_tags|governance_instance_configuration.defined_tags,governance_instance_configuration.name:string|governance_instance_configuration.status:string|governance_instance_configuration.time_created:string|governance_instance_configuration.freeform_tags:object|governance_instance_configuration.defined_tags:object,"governance_instance_configuration.name:contains, equals, in, not_equals|governance_instance_configuration.status:contains, equals, in, not_equals|governance_instance_configuration.time_created:contains, equals, exists, in, not_equals|governance_instance_configuration.freeform_tags:exists, not_empty|governance_instance_configuration.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,access_governance_cp,oci.access_governance_cp.list_governance_instances,read_list,Yes,oci.access_governance_cp.list_governance_instances,oci.access_governance_cp.list_governance_instances,1,0,oci.access_governance_cp.list_governance_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AccessGovernanceCpClient().list_governance_instances(compartment_id=compartment_id).data,/20160918/governanceInstances,ocid|compartment_id|governance_instanc.name|governance_instanc.status|governance_instanc.time_created|governance_instanc.freeform_tags|governance_instanc.defined_tags,ocid:string|compartment_id:string|governance_instanc.name:string|governance_instanc.status:string|governance_instanc.time_created:string|governance_instanc.freeform_tags:object|governance_instanc.defined_tags:object,"ocid:equals, exists, not_equals|compartment_id:equals, exists, not_equals|governance_instanc.name:contains, equals, in, not_equals|governance_instanc.status:contains, equals, in, not_equals|governance_instanc.time_created:contains, equals, exists, in, not_equals|governance_instanc.freeform_tags:exists, not_empty|governance_instanc.defined_tags:exists, not_empty",,compartment_id,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.get_knowledge_base,read_get,No,oci.adm.list_knowledge_bases,oci.adm.list_knowledge_bases → oci.adm.get_knowledge_base,2,1,oci.adm.list_knowledge_bases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.adm.get_knowledge_base[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"AdmClient().get_knowledge_base(compartment_id=compartment_id, knowledge_base_id=knowledge_base_id).data",/20160918/knowledgeBases/{KnowledgeBaseId},knowledge_base.name|knowledge_base.status|knowledge_base.time_created|knowledge_base.freeform_tags|knowledge_base.defined_tags,knowledge_base.name:string|knowledge_base.status:string|knowledge_base.time_created:string|knowledge_base.freeform_tags:object|knowledge_base.defined_tags:object,"knowledge_base.name:contains, equals, in, not_equals|knowledge_base.status:contains, equals, in, not_equals|knowledge_base.time_created:contains, equals, exists, in, not_equals|knowledge_base.freeform_tags:exists, not_empty|knowledge_base.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.get_remediation_recipe,read_get,No,oci.adm.list_remediation_recipes,oci.adm.list_remediation_recipes → oci.adm.get_remediation_recipe,2,1,oci.adm.list_remediation_recipes[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.adm.get_remediation_recipe[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"AdmClient().get_remediation_recipe(compartment_id=compartment_id, remediation_recipe_id=remediation_recipe_id).data",/20160918/remediationRecipes/{RemediationRecipeId},remediation_recipe.name|remediation_recipe.status|remediation_recipe.time_created|remediation_recipe.freeform_tags|remediation_recipe.defined_tags,remediation_recipe.name:string|remediation_recipe.status:string|remediation_recipe.time_created:string|remediation_recipe.freeform_tags:object|remediation_recipe.defined_tags:object,"remediation_recipe.name:contains, equals, in, not_equals|remediation_recipe.status:contains, equals, in, not_equals|remediation_recipe.time_created:contains, equals, exists, in, not_equals|remediation_recipe.freeform_tags:exists, not_empty|remediation_recipe.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.get_stage,read_get,No,oci.adm.list_stages,oci.adm.list_stages → oci.adm.get_stage,2,1,oci.adm.list_stages[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.adm.get_stage[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"AdmClient().get_stage(compartment_id=compartment_id, stage_id=stage_id).data",/20160918/stages/{StageId},stage.name|stage.status|stage.time_created|stage.freeform_tags|stage.defined_tags,stage.name:string|stage.status:string|stage.time_created:string|stage.freeform_tags:object|stage.defined_tags:object,"stage.name:contains, equals, in, not_equals|stage.status:contains, equals, in, not_equals|stage.time_created:contains, equals, exists, in, not_equals|stage.freeform_tags:exists, not_empty|stage.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.list_application_dependency_recommendations,read_list,Yes,oci.adm.list_application_dependency_recommendations,oci.adm.list_application_dependency_recommendations,1,0,oci.adm.list_application_dependency_recommendations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AdmClient().list_application_dependency_recommendations(compartment_id=compartment_id).data,/20160918/applicationDependencyRecommendations,ocid|application_dependency_recommendation.name|application_dependency_recommendation.status|application_dependency_recommendation.time_created|application_dependency_recommendation.freeform_tags|application_dependency_recommendation.defined_tags,ocid:string|application_dependency_recommendation.name:string|application_dependency_recommendation.status:string|application_dependency_recommendation.time_created:string|application_dependency_recommendation.freeform_tags:object|application_dependency_recommendation.defined_tags:object,"ocid:equals, exists, not_equals|application_dependency_recommendation.name:contains, equals, in, not_equals|application_dependency_recommendation.status:contains, equals, in, not_equals|application_dependency_recommendation.time_created:contains, equals, exists, in, not_equals|application_dependency_recommendation.freeform_tags:exists, not_empty|application_dependency_recommendation.defined_tags:exists, not_empty",,ocid,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.list_application_dependency_vulnerabilities,read_list,Yes,oci.adm.list_application_dependency_vulnerabilities,oci.adm.list_application_dependency_vulnerabilities,1,0,oci.adm.list_application_dependency_vulnerabilities[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AdmClient().list_application_dependency_vulnerabilities(compartment_id=compartment_id).data,/20160918/applicationDependencyVulnerabilities,application_dependency_vulnerability.name|application_dependency_vulnerability.status|application_dependency_vulnerability.time_created|application_dependency_vulnerability.freeform_tags|application_dependency_vulnerability.defined_tags,application_dependency_vulnerability.name:string|application_dependency_vulnerability.status:string|application_dependency_vulnerability.time_created:string|application_dependency_vulnerability.freeform_tags:object|application_dependency_vulnerability.defined_tags:object,"application_dependency_vulnerability.name:contains, equals, in, not_equals|application_dependency_vulnerability.status:contains, equals, in, not_equals|application_dependency_vulnerability.time_created:contains, equals, exists, in, not_equals|application_dependency_vulnerability.freeform_tags:exists, not_empty|application_dependency_vulnerability.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.list_knowledge_bases,read_list,Yes,oci.adm.list_knowledge_bases,oci.adm.list_knowledge_bases,1,0,oci.adm.list_knowledge_bases[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AdmClient().list_knowledge_bases(compartment_id=compartment_id).data,/20160918/knowledgeBases,compartment_id|knowledge_bass.name|knowledge_bass.status|knowledge_bass.time_created|knowledge_bass.freeform_tags|knowledge_bass.defined_tags,compartment_id:string|knowledge_bass.name:string|knowledge_bass.status:string|knowledge_bass.time_created:string|knowledge_bass.freeform_tags:object|knowledge_bass.defined_tags:object,"compartment_id:equals, exists, not_equals|knowledge_bass.name:contains, equals, in, not_equals|knowledge_bass.status:contains, equals, in, not_equals|knowledge_bass.time_created:contains, equals, exists, in, not_equals|knowledge_bass.freeform_tags:exists, not_empty|knowledge_bass.defined_tags:exists, not_empty",,compartment_id,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.list_remediation_recipes,read_list,Yes,oci.adm.list_remediation_recipes,oci.adm.list_remediation_recipes,1,0,oci.adm.list_remediation_recipes[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AdmClient().list_remediation_recipes(compartment_id=compartment_id).data,/20160918/remediationRecipes,remediation_recip.name|remediation_recip.status|remediation_recip.time_created|remediation_recip.freeform_tags|remediation_recip.defined_tags,remediation_recip.name:string|remediation_recip.status:string|remediation_recip.time_created:string|remediation_recip.freeform_tags:object|remediation_recip.defined_tags:object,"remediation_recip.name:contains, equals, in, not_equals|remediation_recip.status:contains, equals, in, not_equals|remediation_recip.time_created:contains, equals, exists, in, not_equals|remediation_recip.freeform_tags:exists, not_empty|remediation_recip.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.list_remediation_runs,read_list,Yes,oci.adm.list_remediation_runs,oci.adm.list_remediation_runs,1,0,oci.adm.list_remediation_runs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AdmClient().list_remediation_runs(compartment_id=compartment_id).data,/20160918/remediationRuns,remediation_run.name|remediation_run.status|remediation_run.time_created|remediation_run.freeform_tags|remediation_run.defined_tags,remediation_run.name:string|remediation_run.status:string|remediation_run.time_created:string|remediation_run.freeform_tags:object|remediation_run.defined_tags:object,"remediation_run.name:contains, equals, in, not_equals|remediation_run.status:contains, equals, in, not_equals|remediation_run.time_created:contains, equals, exists, in, not_equals|remediation_run.freeform_tags:exists, not_empty|remediation_run.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.list_stages,read_list,Yes,oci.adm.list_stages,oci.adm.list_stages,1,0,oci.adm.list_stages[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AdmClient().list_stages(compartment_id=compartment_id).data,/20160918/stages,stag.name|stag.status|stag.time_created|stag.freeform_tags|stag.defined_tags,stag.name:object|stag.status:string|stag.time_created:string|stag.freeform_tags:object|stag.defined_tags:object,"stag.name:contains, equals, in, not_equals|stag.status:contains, equals, in, not_equals|stag.time_created:contains, equals, exists, in, not_equals|stag.freeform_tags:exists, not_empty|stag.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.list_vulnerability_audits,read_list,Yes,oci.adm.list_vulnerability_audits,oci.adm.list_vulnerability_audits,1,0,oci.adm.list_vulnerability_audits[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AdmClient().list_vulnerability_audits(compartment_id=compartment_id).data,/20160918/vulnerabilityAudits,vulnerability_audit.name|vulnerability_audit.status|vulnerability_audit.time_created|vulnerability_audit.freeform_tags|vulnerability_audit.defined_tags,vulnerability_audit.name:string|vulnerability_audit.status:string|vulnerability_audit.time_created:string|vulnerability_audit.freeform_tags:object|vulnerability_audit.defined_tags:object,"vulnerability_audit.name:contains, equals, in, not_equals|vulnerability_audit.status:contains, equals, in, not_equals|vulnerability_audit.time_created:contains, equals, exists, in, not_equals|vulnerability_audit.freeform_tags:exists, not_empty|vulnerability_audit.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.list_work_request_errors,read_list,Yes,oci.adm.list_work_request_errors,oci.adm.list_work_request_errors,1,0,oci.adm.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AdmClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors,work_request_error.name|work_request_error.status|work_request_error.time_created|work_request_error.freeform_tags|work_request_error.defined_tags,work_request_error.name:string|work_request_error.status:string|work_request_error.time_created:string|work_request_error.freeform_tags:object|work_request_error.defined_tags:object,"work_request_error.name:contains, equals, in, not_equals|work_request_error.status:contains, equals, in, not_equals|work_request_error.time_created:contains, equals, exists, in, not_equals|work_request_error.freeform_tags:exists, not_empty|work_request_error.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.list_work_request_logs,read_list,Yes,oci.adm.list_work_request_logs,oci.adm.list_work_request_logs,1,0,oci.adm.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AdmClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs,work_request_log.name|work_request_log.status|work_request_log.time_created|work_request_log.freeform_tags|work_request_log.defined_tags,work_request_log.name:string|work_request_log.status:string|work_request_log.time_created:string|work_request_log.freeform_tags:object|work_request_log.defined_tags:object,"work_request_log.name:contains, equals, in, not_equals|work_request_log.status:contains, equals, in, not_equals|work_request_log.time_created:contains, equals, exists, in, not_equals|work_request_log.freeform_tags:exists, not_empty|work_request_log.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,adm,oci.adm.list_work_requests,read_list,Yes,oci.adm.list_work_requests,oci.adm.list_work_requests,1,0,oci.adm.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AdmClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests,work_request.name|work_request.status|work_request.time_created|work_request.freeform_tags|work_request.defined_tags,work_request.name:string|work_request.status:string|work_request.time_created:string|work_request.freeform_tags:object|work_request.defined_tags:object,"work_request.name:contains, equals, in, not_equals|work_request.status:contains, equals, in, not_equals|work_request.time_created:contains, equals, exists, in, not_equals|work_request.freeform_tags:exists, not_empty|work_request.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_anomaly_detection,oci.ai_anomaly_detection.list_detectors,read_list,Yes,oci.ai_anomaly_detection.list_detectors,oci.ai_anomaly_detection.list_detectors,1,0,oci.ai_anomaly_detection.list_detectors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AiAnomalyDetectionClient().list_detectors(compartment_id=compartment_id).data,/20160918/detectors,image_job.compartment_id|document_job.compartment_id,image_job.compartment_id:string|document_job.compartment_id:string,"image_job.compartment_id:equals, exists, not_equals|document_job.compartment_id:equals, exists, not_equals",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_anomaly_detection,oci.ai_anomaly_detection.list_document_jobs,read_get,No,oci.ai_anomaly_detection.list_document_jobs,oci.ai_anomaly_detection.list_document_jobs,1,0,oci.ai_anomaly_detection.list_document_jobs[],AiAnomalyDetectionClient().list_document_jobs(compartment_id=compartment_id).data,/20160918/documentJobs,document_job.display_name|document_job.document_type|document_job.features|document_job.id|document_job.input_location|document_job.is_zip_output_enabled|document_job.language|document_job.lifecycle_details|document_job.lifecycle_state|document_job.output_location|document_job.percent_complete|document_job.time_accepted|document_job.time_finished|document_job.time_started,document_job.display_name:string|document_job.document_type:string|document_job.features:string|document_job.id:string|document_job.input_location:string|document_job.is_zip_output_enabled:boolean|document_job.language:string|document_job.lifecycle_details:object|document_job.lifecycle_state:string|document_job.output_location:string|document_job.percent_complete:string|document_job.time_accepted:string|document_job.time_finished:string|document_job.time_started:string,"document_job.display_name:contains, equals, in, not_equals|document_job.document_type:contains, equals, in, not_equals|document_job.features:contains, equals, in, not_equals|document_job.id:contains, equals, in, not_equals|document_job.input_location:contains, equals, in, not_equals|document_job.is_zip_output_enabled:equals, not_equals|document_job.language:contains, equals, in, not_equals|document_job.lifecycle_details:contains, equals, in, not_equals|document_job.lifecycle_state:contains, equals, in, not_equals|document_job.output_location:contains, equals, in, not_equals|document_job.percent_complete:contains, equals, in, not_equals|document_job.time_accepted:contains, equals, exists, in, not_equals|document_job.time_finished:contains, equals, exists, in, not_equals|document_job.time_started:contains, equals, exists, in, not_equals",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_anomaly_detection,oci.ai_anomaly_detection.list_image_jobs,read_get,No,oci.ai_anomaly_detection.list_image_jobs,oci.ai_anomaly_detection.list_image_jobs,1,0,oci.ai_anomaly_detection.list_image_jobs[],AiAnomalyDetectionClient().list_image_jobs(compartment_id=compartment_id).data,/20160918/imageJobs,image_job.display_name|image_job.features|image_job.id|image_job.input_location|image_job.is_zip_output_enabled|image_job.lifecycle_details|image_job.lifecycle_state|image_job.output_location|image_job.percent_complete|image_job.time_accepted|image_job.time_finished|image_job.time_started,image_job.display_name:string|image_job.features:string|image_job.id:string|image_job.input_location:string|image_job.is_zip_output_enabled:boolean|image_job.lifecycle_details:object|image_job.lifecycle_state:string|image_job.output_location:string|image_job.percent_complete:string|image_job.time_accepted:string|image_job.time_finished:string|image_job.time_started:string,"image_job.display_name:contains, equals, in, not_equals|image_job.features:contains, equals, in, not_equals|image_job.id:contains, equals, in, not_equals|image_job.input_location:contains, equals, in, not_equals|image_job.is_zip_output_enabled:equals, not_equals|image_job.lifecycle_details:contains, equals, in, not_equals|image_job.lifecycle_state:contains, equals, in, not_equals|image_job.output_location:contains, equals, in, not_equals|image_job.percent_complete:contains, equals, in, not_equals|image_job.time_accepted:contains, equals, exists, in, not_equals|image_job.time_finished:contains, equals, exists, in, not_equals|image_job.time_started:contains, equals, exists, in, not_equals",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_data_platform,oci.ai_data_platform.list_ai_data_platforms,read_list,Yes,oci.ai_data_platform.list_ai_data_platforms,oci.ai_data_platform.list_ai_data_platforms,1,0,oci.ai_data_platform.list_ai_data_platforms[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AiDataPlatformClient().list_ai_data_platforms(compartment_id=compartment_id).data,/20160918/aiDataPlatforms,ocid|ai_data_platform.name|ai_data_platform.status|ai_data_platform.time_created|ai_data_platform.freeform_tags|ai_data_platform.defined_tags,ocid:string|ai_data_platform.name:string|ai_data_platform.status:string|ai_data_platform.time_created:string|ai_data_platform.freeform_tags:object|ai_data_platform.defined_tags:object,"ocid:equals, exists, not_equals|ai_data_platform.name:contains, equals, in, not_equals|ai_data_platform.status:contains, equals, in, not_equals|ai_data_platform.time_created:contains, equals, exists, in, not_equals|ai_data_platform.freeform_tags:exists, not_empty|ai_data_platform.defined_tags:exists, not_empty",,ocid,,0,,true,2026-04-17T12:08:14Z
oci,ai_data_platform,oci.ai_data_platform.list_work_request_errors,read_list,Yes,oci.ai_data_platform.list_work_request_errors,oci.ai_data_platform.list_work_request_errors,1,0,oci.ai_data_platform.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AiDataPlatformClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors,work_request_error.name|work_request_error.status|work_request_error.time_created|work_request_error.freeform_tags|work_request_error.defined_tags,work_request_error.name:string|work_request_error.status:string|work_request_error.time_created:string|work_request_error.freeform_tags:object|work_request_error.defined_tags:object,"work_request_error.name:contains, equals, in, not_equals|work_request_error.status:contains, equals, in, not_equals|work_request_error.time_created:contains, equals, exists, in, not_equals|work_request_error.freeform_tags:exists, not_empty|work_request_error.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_data_platform,oci.ai_data_platform.list_work_request_logs,read_list,Yes,oci.ai_data_platform.list_work_request_logs,oci.ai_data_platform.list_work_request_logs,1,0,oci.ai_data_platform.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AiDataPlatformClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs,work_request_log.name|work_request_log.status|work_request_log.time_created|work_request_log.freeform_tags|work_request_log.defined_tags,work_request_log.name:string|work_request_log.status:string|work_request_log.time_created:string|work_request_log.freeform_tags:object|work_request_log.defined_tags:object,"work_request_log.name:contains, equals, in, not_equals|work_request_log.status:contains, equals, in, not_equals|work_request_log.time_created:contains, equals, exists, in, not_equals|work_request_log.freeform_tags:exists, not_empty|work_request_log.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_data_platform,oci.ai_data_platform.list_work_requests,read_list,Yes,oci.ai_data_platform.list_work_requests,oci.ai_data_platform.list_work_requests,1,0,oci.ai_data_platform.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AiDataPlatformClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests,compartment_id|work_request.name|work_request.status|work_request.time_created|work_request.freeform_tags|work_request.defined_tags,compartment_id:string|work_request.name:string|work_request.status:string|work_request.time_created:string|work_request.freeform_tags:object|work_request.defined_tags:object,"compartment_id:equals, exists, not_equals|work_request.name:contains, equals, in, not_equals|work_request.status:contains, equals, in, not_equals|work_request.time_created:contains, equals, exists, in, not_equals|work_request.freeform_tags:exists, not_empty|work_request.defined_tags:exists, not_empty",,compartment_id,,0,,true,2026-04-17T12:08:14Z
oci,ai_document,oci.ai_document.get_model_type,read_get,No,oci.ai_document.get_model_type,oci.ai_document.get_model_type,1,0,oci.ai_document.get_model_type[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"AiDocumentClient().get_model_type(compartment_id=compartment_id, model_type_id=model_type_id).data",/20160918/modelTypes/{ModelTypeId},model_type.name|model_type.status|model_type.time_created|model_type.freeform_tags|model_type.defined_tags,model_type.name:string|model_type.status:string|model_type.time_created:string|model_type.freeform_tags:object|model_type.defined_tags:object,"model_type.name:contains, equals, in, not_equals|model_type.status:contains, equals, in, not_equals|model_type.time_created:contains, equals, exists, in, not_equals|model_type.freeform_tags:exists, not_empty|model_type.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_document,oci.ai_document.get_processor_job,read_get,No,oci.ai_document.get_processor_job,oci.ai_document.get_processor_job,1,0,oci.ai_document.get_processor_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"AiDocumentClient().get_processor_job(compartment_id=compartment_id, processor_job_id=processor_job_id).data",/20160918/processorJobs/{ProcessorJobId},processor_job.name|processor_job.status|processor_job.time_created|processor_job.freeform_tags|processor_job.defined_tags,processor_job.name:string|processor_job.status:string|processor_job.time_created:string|processor_job.freeform_tags:object|processor_job.defined_tags:object,"processor_job.name:contains, equals, in, not_equals|processor_job.status:contains, equals, in, not_equals|processor_job.time_created:contains, equals, exists, in, not_equals|processor_job.freeform_tags:exists, not_empty|processor_job.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_document,oci.ai_document.list_models,read_list,Yes,oci.ai_document.list_models,oci.ai_document.list_models,1,0,oci.ai_document.list_models[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AiDocumentClient().list_models(compartment_id=compartment_id).data,/20160918/models,ocid|model.name|model.status|model.time_created|model.freeform_tags|model.defined_tags,ocid:string|model.name:string|model.status:string|model.time_created:string|model.freeform_tags:object|model.defined_tags:object,"ocid:equals, exists, not_equals|model.name:contains, equals, in, not_equals|model.status:contains, equals, in, not_equals|model.time_created:contains, equals, exists, in, not_equals|model.freeform_tags:exists, not_empty|model.defined_tags:exists, not_empty",,ocid,,0,,true,2026-04-17T12:08:14Z
oci,ai_document,oci.ai_document.list_projects,read_list,Yes,oci.ai_document.list_projects,oci.ai_document.list_projects,1,0,oci.ai_document.list_projects[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AiDocumentClient().list_projects(compartment_id=compartment_id).data,/20160918/projects,project.name|project.status|project.time_created|project.freeform_tags|project.defined_tags,project.name:string|project.status:string|project.time_created:string|project.freeform_tags:object|project.defined_tags:object,"project.name:contains, equals, in, not_equals|project.status:contains, equals, in, not_equals|project.time_created:contains, equals, exists, in, not_equals|project.freeform_tags:exists, not_empty|project.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_document,oci.ai_document.list_work_request_errors,read_list,Yes,oci.ai_document.list_work_request_errors,oci.ai_document.list_work_request_errors,1,0,oci.ai_document.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AiDocumentClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors,work_request_error.name|work_request_error.status|work_request_error.time_created|work_request_error.freeform_tags|work_request_error.defined_tags,work_request_error.name:string|work_request_error.status:string|work_request_error.time_created:string|work_request_error.freeform_tags:object|work_request_error.defined_tags:object,"work_request_error.name:contains, equals, in, not_equals|work_request_error.status:contains, equals, in, not_equals|work_request_error.time_created:contains, equals, exists, in, not_equals|work_request_error.freeform_tags:exists, not_empty|work_request_error.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_document,oci.ai_document.list_work_request_logs,read_list,Yes,oci.ai_document.list_work_request_logs,oci.ai_document.list_work_request_logs,1,0,oci.ai_document.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AiDocumentClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs,work_request_log.name|work_request_log.status|work_request_log.time_created|work_request_log.freeform_tags|work_request_log.defined_tags,work_request_log.name:string|work_request_log.status:string|work_request_log.time_created:string|work_request_log.freeform_tags:object|work_request_log.defined_tags:object,"work_request_log.name:contains, equals, in, not_equals|work_request_log.status:contains, equals, in, not_equals|work_request_log.time_created:contains, equals, exists, in, not_equals|work_request_log.freeform_tags:exists, not_empty|work_request_log.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,ai_document,oci.ai_document.list_work_requests,read_list,Yes,oci.ai_document.list_work_requests,oci.ai_document.list_work_requests,1,0,oci.ai_document.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],AiDocumentClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests,compartment_id|work_request.name|work_request.status|work_request.time_created|work_request.freeform_tags|work_request.defined_tags,compartment_id:string|work_request.name:string|work_request.status:string|work_request.time_created:string|work_request.freeform_tags:object|work_request.defined_tags:object,"compartment_id:equals, exists, not_equals|work_request.name:contains, equals, in, not_equals|work_request.status:contains, equals, in, not_equals|work_request.time_created:contains, equals, exists, in, not_equals|work_request.freeform_tags:exists, not_empty|work_request.defined_tags:exists, not_empty",,compartment_id,,0,,true,2026-04-17T12:08:14Z
oci,ai_language,oci.ai_language.get_model_type,read_get,No,oci.ai_language.get_model_type,oci.ai_language.get_model_type,1,0,oci.ai_language.get_model_type[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"AiLanguageClient().get_model_type(compartment_id=compartment_id, model_type_id=model_type_id).data",/20160918/modelTypes/{ModelTypeId},model_type.name|model_type.status|model_type.time_created|model_type.freeform_tags|model_type.defined_tags,model_type.name:string|model_type.status:string|model_type.time_created:string|model_type.freeform_tags:object|model_type.defined_tags:object,"model_type.name:contains, equals, in, not_equals|model_type.status:contains, equals, in, not_equals|model_type.time_created:contains, equals, exists, in, not_equals|model_type.freeform_tags:exists, not_empty|model_type.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
