service,field_name,field_type,is_enum,operators,operators_no_value,operators_select_list,operators_manual_input,value_requirement_type,possible_values,values_source,num_possible_values
slides,category,string,Yes,"equals, not_equals",,"equals, not_equals",,Select from list only,"BENT, CURVED, LINE_CATEGORY_UNSPECIFIED, STRAIGHT",direct_vars,4
slides,creationTimestamp,string,Yes,"contains, equals, in, not_equals, not_in",,"contains, equals, in, not_equals, not_in",,Select from list only,"COLLAPSE_LISTS, NEVER_COLLAPSE, SPACING_MODE_UNSPECIFIED",direct_vars,3
slides,description,string,Yes,"contains, equals, in, not_equals, not_in",,"contains, equals, in, not_equals, not_in",,Select from list only,"LEFT_TO_RIGHT, RIGHT_TO_LEFT, TEXT_DIRECTION_UNSPECIFIED",direct_vars,3
slides,etag,string,Yes,"contains, equals, in, not_equals, not_in",,"contains, equals, in, not_equals, not_in",,Select from list only,"SLIDE_NUMBER, TYPE_UNSPECIFIED",direct_vars,2
slides,id,string,Yes,"equals, exists, not_equals",exists,"equals, not_equals",,No value or select from list,"EMU, PT, UNIT_UNSPECIFIED",direct_vars,3
slides,kind,string,Yes,"contains, equals, exists, in, not_equals, not_exists, not_in","exists, not_exists","contains, equals, in, not_equals, not_in",,No value or select from list,"EMU, PT, UNIT_UNSPECIFIED",direct_vars,3
slides,labels,object,Yes,"exists, not_empty","exists, not_empty",,,No value required,"DASH, DASH_DOT, DASH_STYLE_UNSPECIFIED, DOT, LONG_DASH, LONG_DASH_DOT, SOLID",direct_vars,7
slides,name,string,Yes,"contains, equals, in, not_equals",,"contains, equals, in, not_equals",,Select from list only,"CUSTOM, DARK1, DARK10, DARK2, DARK3, DARK4, DARK5, DARK6, DARK7, DARK8, DARK9, GRAYSCALE, LIGHT1, LIGHT10, LIGHT2, LIGHT3, LIGHT4, LIGHT5, LIGHT6, LIGHT7, LIGHT8, LIGHT9, NEGATIVE, NONE, SEPIA",direct_vars,25
slides,selfLink,string,Yes,"contains, equals, exists, in, not_equals, not_exists, not_in","exists, not_exists","contains, equals, in, not_equals, not_in",,No value or select from list,"FIRST_SLIDE, LAST_SLIDE, NEXT_SLIDE, PREVIOUS_SLIDE, RELATIVE_SLIDE_LINK_UNSPECIFIED",direct_vars,5
slides,type,string,Yes,"equals, not_equals",,"equals, not_equals",,Select from list only,"BODY, CENTERED_TITLE, CHART, CLIP_ART, DATE_AND_TIME, DIAGRAM, FOOTER, HEADER, MEDIA, NONE, OBJECT, PICTURE, SLIDE_IMAGE, SLIDE_NUMBER, SUBTITLE, TABLE, TITLE",direct_vars,17
