csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,golden_gate,ocid,item.ocid,string,Yes,oci.golden_gate.list_certificates,read_list,Yes,oci.golden_gate.list_certificates,oci.golden_gate.list_certificates,1,0,oci.golden_gate.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,GoldenGateClient().list_certificates(compartment_id=compartment_id).data,/20160918/certificates
oci,golden_gate,compartment_id,item.compartment_id,string,Yes,oci.golden_gate.list_certificates,read_list,Yes,oci.golden_gate.list_certificates,oci.golden_gate.list_certificates,1,0,oci.golden_gate.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,GoldenGateClient().list_certificates(compartment_id=compartment_id).data,/20160918/certificates
oci,golden_gate,certificate.name,item.certificate.name,string,No,oci.golden_gate.get_certificate,read_get,No,oci.golden_gate.list_certificates,oci.golden_gate.list_certificates → oci.golden_gate.get_certificate,2,1,oci.golden_gate.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.golden_gate.get_certificate[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"GoldenGateClient().get_certificate(compartment_id=compartment_id, certificate_id=certificate_id).data",/20160918/certificates/{CertificateId}
oci,golden_gate,certificate.status,item.certificate.status,string,No,oci.golden_gate.get_certificate,read_get,No,oci.golden_gate.list_certificates,oci.golden_gate.list_certificates → oci.golden_gate.get_certificate,2,1,oci.golden_gate.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.golden_gate.get_certificate[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"GoldenGateClient().get_certificate(compartment_id=compartment_id, certificate_id=certificate_id).data",/20160918/certificates/{CertificateId}
oci,golden_gate,certificate.time_created,item.certificate.time_created,string,No,oci.golden_gate.get_certificate,read_get,No,oci.golden_gate.list_certificates,oci.golden_gate.list_certificates → oci.golden_gate.get_certificate,2,1,oci.golden_gate.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.golden_gate.get_certificate[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"GoldenGateClient().get_certificate(compartment_id=compartment_id, certificate_id=certificate_id).data",/20160918/certificates/{CertificateId}
oci,golden_gate,certificate.freeform_tags,item.certificate.freeform_tags,object,No,oci.golden_gate.get_certificate,read_get,No,oci.golden_gate.list_certificates,oci.golden_gate.list_certificates → oci.golden_gate.get_certificate,2,1,oci.golden_gate.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.golden_gate.get_certificate[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","GoldenGateClient().get_certificate(compartment_id=compartment_id, certificate_id=certificate_id).data",/20160918/certificates/{CertificateId}
oci,golden_gate,certificate.defined_tags,item.certificate.defined_tags,object,No,oci.golden_gate.get_certificate,read_get,No,oci.golden_gate.list_certificates,oci.golden_gate.list_certificates → oci.golden_gate.get_certificate,2,1,oci.golden_gate.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.golden_gate.get_certificate[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","GoldenGateClient().get_certificate(compartment_id=compartment_id, certificate_id=certificate_id).data",/20160918/certificates/{CertificateId}
oci,golden_gate,connection.name,item.connection.name,string,No,oci.golden_gate.list_connections,read_list,Yes,oci.golden_gate.list_connections,oci.golden_gate.list_connections,1,0,oci.golden_gate.list_connections[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,GoldenGateClient().list_connections(compartment_id=compartment_id).data,/20160918/connections
oci,golden_gate,connection.status,item.connection.status,string,No,oci.golden_gate.list_connections,read_list,Yes,oci.golden_gate.list_connections,oci.golden_gate.list_connections,1,0,oci.golden_gate.list_connections[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,GoldenGateClient().list_connections(compartment_id=compartment_id).data,/20160918/connections
oci,golden_gate,connection.time_created,item.connection.time_created,string,No,oci.golden_gate.list_connections,read_list,Yes,oci.golden_gate.list_connections,oci.golden_gate.list_connections,1,0,oci.golden_gate.list_connections[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,GoldenGateClient().list_connections(compartment_id=compartment_id).data,/20160918/connections
