csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,generic_artifacts_content,ocid,item.ocid,string,Yes,oci.generic_artifacts_content.get_generic_artifact_content_by_path,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content_by_path,oci.generic_artifacts_content.get_generic_artifact_content_by_path,1,0,oci.generic_artifacts_content.get_generic_artifact_content_by_path[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,"GenericArtifactsContentClient().get_generic_artifact_content_by_path(compartment_id=compartment_id, generic_artifact_content_by_path_id=generic_artifact_content_by_path_id).data",/20160918/genericArtifactContentByPaths/{GenericArtifactContentByPathId}
oci,generic_artifacts_content,compartment_id,item.compartment_id,string,Yes,oci.generic_artifacts_content.get_generic_artifact_content_by_path,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content_by_path,oci.generic_artifacts_content.get_generic_artifact_content_by_path,1,0,oci.generic_artifacts_content.get_generic_artifact_content_by_path[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,"GenericArtifactsContentClient().get_generic_artifact_content_by_path(compartment_id=compartment_id, generic_artifact_content_by_path_id=generic_artifact_content_by_path_id).data",/20160918/genericArtifactContentByPaths/{GenericArtifactContentByPathId}
oci,generic_artifacts_content,generic_artifact_content.name,item.generic_artifact_content.name,string,No,oci.generic_artifacts_content.get_generic_artifact_content,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content,oci.generic_artifacts_content.get_generic_artifact_content,1,0,oci.generic_artifacts_content.get_generic_artifact_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"GenericArtifactsContentClient().get_generic_artifact_content(compartment_id=compartment_id, generic_artifact_content_id=generic_artifact_content_id).data",/20160918/genericArtifactContents/{GenericArtifactContentId}
oci,generic_artifacts_content,generic_artifact_content.status,item.generic_artifact_content.status,string,No,oci.generic_artifacts_content.get_generic_artifact_content,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content,oci.generic_artifacts_content.get_generic_artifact_content,1,0,oci.generic_artifacts_content.get_generic_artifact_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"GenericArtifactsContentClient().get_generic_artifact_content(compartment_id=compartment_id, generic_artifact_content_id=generic_artifact_content_id).data",/20160918/genericArtifactContents/{GenericArtifactContentId}
oci,generic_artifacts_content,generic_artifact_content.time_created,item.generic_artifact_content.time_created,string,No,oci.generic_artifacts_content.get_generic_artifact_content,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content,oci.generic_artifacts_content.get_generic_artifact_content,1,0,oci.generic_artifacts_content.get_generic_artifact_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"GenericArtifactsContentClient().get_generic_artifact_content(compartment_id=compartment_id, generic_artifact_content_id=generic_artifact_content_id).data",/20160918/genericArtifactContents/{GenericArtifactContentId}
oci,generic_artifacts_content,generic_artifact_content.freeform_tags,item.generic_artifact_content.freeform_tags,object,No,oci.generic_artifacts_content.get_generic_artifact_content,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content,oci.generic_artifacts_content.get_generic_artifact_content,1,0,oci.generic_artifacts_content.get_generic_artifact_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","GenericArtifactsContentClient().get_generic_artifact_content(compartment_id=compartment_id, generic_artifact_content_id=generic_artifact_content_id).data",/20160918/genericArtifactContents/{GenericArtifactContentId}
oci,generic_artifacts_content,generic_artifact_content.defined_tags,item.generic_artifact_content.defined_tags,object,No,oci.generic_artifacts_content.get_generic_artifact_content,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content,oci.generic_artifacts_content.get_generic_artifact_content,1,0,oci.generic_artifacts_content.get_generic_artifact_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","GenericArtifactsContentClient().get_generic_artifact_content(compartment_id=compartment_id, generic_artifact_content_id=generic_artifact_content_id).data",/20160918/genericArtifactContents/{GenericArtifactContentId}
oci,generic_artifacts_content,generic_artifact_content_by_path.name,item.generic_artifact_content_by_path.name,string,No,oci.generic_artifacts_content.get_generic_artifact_content_by_path,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content_by_path,oci.generic_artifacts_content.get_generic_artifact_content_by_path,1,0,oci.generic_artifacts_content.get_generic_artifact_content_by_path[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"GenericArtifactsContentClient().get_generic_artifact_content_by_path(compartment_id=compartment_id, generic_artifact_content_by_path_id=generic_artifact_content_by_path_id).data",/20160918/genericArtifactContentByPaths/{GenericArtifactContentByPathId}
oci,generic_artifacts_content,generic_artifact_content_by_path.status,item.generic_artifact_content_by_path.status,string,No,oci.generic_artifacts_content.get_generic_artifact_content_by_path,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content_by_path,oci.generic_artifacts_content.get_generic_artifact_content_by_path,1,0,oci.generic_artifacts_content.get_generic_artifact_content_by_path[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"GenericArtifactsContentClient().get_generic_artifact_content_by_path(compartment_id=compartment_id, generic_artifact_content_by_path_id=generic_artifact_content_by_path_id).data",/20160918/genericArtifactContentByPaths/{GenericArtifactContentByPathId}
oci,generic_artifacts_content,generic_artifact_content_by_path.time_created,item.generic_artifact_content_by_path.time_created,string,No,oci.generic_artifacts_content.get_generic_artifact_content_by_path,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content_by_path,oci.generic_artifacts_content.get_generic_artifact_content_by_path,1,0,oci.generic_artifacts_content.get_generic_artifact_content_by_path[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"GenericArtifactsContentClient().get_generic_artifact_content_by_path(compartment_id=compartment_id, generic_artifact_content_by_path_id=generic_artifact_content_by_path_id).data",/20160918/genericArtifactContentByPaths/{GenericArtifactContentByPathId}
oci,generic_artifacts_content,generic_artifact_content_by_path.freeform_tags,item.generic_artifact_content_by_path.freeform_tags,object,No,oci.generic_artifacts_content.get_generic_artifact_content_by_path,read_get,No,oci.generic_artifacts_content.get_generic_artifact_content_by_path,oci.generic_artifacts_content.get_generic_artifact_content_by_path,1,0,oci.generic_artifacts_content.get_generic_artifact_content_by_path[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","GenericArtifactsContentClient().get_generic_artifact_content_by_path(compartment_id=compartment_id, generic_artifact_content_by_path_id=generic_artifact_content_by_path_id).data",/20160918/genericArtifactContentByPaths/{GenericArtifactContentByPathId}
