csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,rover,ocid,item.ocid,string,Yes,oci.rover.list_work_request_errors,read_list,Yes,oci.rover.list_work_request_errors,oci.rover.list_work_request_errors,1,0,oci.rover.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,RoverClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,rover,compartment_id,item.compartment_id,string,Yes,oci.rover.list_work_requests,read_list,Yes,oci.rover.list_work_requests,oci.rover.list_work_requests,1,0,oci.rover.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,RoverClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,rover,work_request.name,item.work_request.name,string,No,oci.rover.list_work_requests,read_list,Yes,oci.rover.list_work_requests,oci.rover.list_work_requests,1,0,oci.rover.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,RoverClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,rover,work_request.status,item.work_request.status,string,No,oci.rover.list_work_requests,read_list,Yes,oci.rover.list_work_requests,oci.rover.list_work_requests,1,0,oci.rover.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,RoverClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,rover,work_request.time_created,item.work_request.time_created,string,No,oci.rover.list_work_requests,read_list,Yes,oci.rover.list_work_requests,oci.rover.list_work_requests,1,0,oci.rover.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,RoverClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,rover,work_request.freeform_tags,item.work_request.freeform_tags,object,No,oci.rover.list_work_requests,read_list,Yes,oci.rover.list_work_requests,oci.rover.list_work_requests,1,0,oci.rover.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",RoverClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,rover,work_request.defined_tags,item.work_request.defined_tags,object,No,oci.rover.list_work_requests,read_list,Yes,oci.rover.list_work_requests,oci.rover.list_work_requests,1,0,oci.rover.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",RoverClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,rover,work_request_error.name,item.work_request_error.name,string,No,oci.rover.list_work_request_errors,read_list,Yes,oci.rover.list_work_request_errors,oci.rover.list_work_request_errors,1,0,oci.rover.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,RoverClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,rover,work_request_error.status,item.work_request_error.status,string,No,oci.rover.list_work_request_errors,read_list,Yes,oci.rover.list_work_request_errors,oci.rover.list_work_request_errors,1,0,oci.rover.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,RoverClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,rover,work_request_error.time_created,item.work_request_error.time_created,string,No,oci.rover.list_work_request_errors,read_list,Yes,oci.rover.list_work_request_errors,oci.rover.list_work_request_errors,1,0,oci.rover.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,RoverClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,rover,work_request_error.freeform_tags,item.work_request_error.freeform_tags,object,No,oci.rover.list_work_request_errors,read_list,Yes,oci.rover.list_work_request_errors,oci.rover.list_work_request_errors,1,0,oci.rover.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",RoverClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,rover,work_request_error.defined_tags,item.work_request_error.defined_tags,object,No,oci.rover.list_work_request_errors,read_list,Yes,oci.rover.list_work_request_errors,oci.rover.list_work_request_errors,1,0,oci.rover.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",RoverClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,rover,work_request_log.name,item.work_request_log.name,string,No,oci.rover.list_work_request_logs,read_list,Yes,oci.rover.list_work_request_logs,oci.rover.list_work_request_logs,1,0,oci.rover.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,RoverClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs
