csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,healthchecks,ocid,item.ocid,string,Yes,oci.healthchecks.list_health_checks_vantage_points,read_list,Yes,oci.healthchecks.list_health_checks_vantage_points,oci.healthchecks.list_health_checks_vantage_points,1,0,oci.healthchecks.list_health_checks_vantage_points[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,HealthchecksClient().list_health_checks_vantage_points(compartment_id=compartment_id).data,/20160918/healthChecksVantagePoints
oci,healthchecks,compartment_id,item.compartment_id,string,Yes,oci.healthchecks.list_http_probe_results,read_list,Yes,oci.healthchecks.list_http_probe_results,oci.healthchecks.list_http_probe_results,1,0,oci.healthchecks.list_http_probe_results[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,HealthchecksClient().list_http_probe_results(compartment_id=compartment_id).data,/20160918/httpProbeResults
oci,healthchecks,http_monitor.name,item.http_monitor.name,string,No,oci.healthchecks.list_http_monitors,read_list,Yes,oci.healthchecks.list_http_monitors,oci.healthchecks.list_http_monitors,1,0,oci.healthchecks.list_http_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,HealthchecksClient().list_http_monitors(compartment_id=compartment_id).data,/20160918/httpMonitors
oci,healthchecks,http_monitor.status,item.http_monitor.status,string,No,oci.healthchecks.list_http_monitors,read_list,Yes,oci.healthchecks.list_http_monitors,oci.healthchecks.list_http_monitors,1,0,oci.healthchecks.list_http_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,HealthchecksClient().list_http_monitors(compartment_id=compartment_id).data,/20160918/httpMonitors
oci,healthchecks,http_monitor.time_created,item.http_monitor.time_created,string,No,oci.healthchecks.list_http_monitors,read_list,Yes,oci.healthchecks.list_http_monitors,oci.healthchecks.list_http_monitors,1,0,oci.healthchecks.list_http_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,HealthchecksClient().list_http_monitors(compartment_id=compartment_id).data,/20160918/httpMonitors
oci,healthchecks,http_monitor.freeform_tags,item.http_monitor.freeform_tags,object,No,oci.healthchecks.list_http_monitors,read_list,Yes,oci.healthchecks.list_http_monitors,oci.healthchecks.list_http_monitors,1,0,oci.healthchecks.list_http_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",HealthchecksClient().list_http_monitors(compartment_id=compartment_id).data,/20160918/httpMonitors
oci,healthchecks,http_monitor.defined_tags,item.http_monitor.defined_tags,object,No,oci.healthchecks.list_http_monitors,read_list,Yes,oci.healthchecks.list_http_monitors,oci.healthchecks.list_http_monitors,1,0,oci.healthchecks.list_http_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",HealthchecksClient().list_http_monitors(compartment_id=compartment_id).data,/20160918/httpMonitors
oci,healthchecks,ping_monitor.name,item.ping_monitor.name,string,No,oci.healthchecks.list_ping_monitors,read_list,Yes,oci.healthchecks.list_ping_monitors,oci.healthchecks.list_ping_monitors,1,0,oci.healthchecks.list_ping_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,HealthchecksClient().list_ping_monitors(compartment_id=compartment_id).data,/20160918/pingMonitors
oci,healthchecks,ping_monitor.status,item.ping_monitor.status,string,No,oci.healthchecks.list_ping_monitors,read_list,Yes,oci.healthchecks.list_ping_monitors,oci.healthchecks.list_ping_monitors,1,0,oci.healthchecks.list_ping_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,HealthchecksClient().list_ping_monitors(compartment_id=compartment_id).data,/20160918/pingMonitors
oci,healthchecks,ping_monitor.time_created,item.ping_monitor.time_created,string,No,oci.healthchecks.list_ping_monitors,read_list,Yes,oci.healthchecks.list_ping_monitors,oci.healthchecks.list_ping_monitors,1,0,oci.healthchecks.list_ping_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,HealthchecksClient().list_ping_monitors(compartment_id=compartment_id).data,/20160918/pingMonitors
