service,field_name,field_type,is_enum,operators,operators_no_value,operators_select_list,operators_manual_input,value_requirement_type,possible_values,values_source,num_possible_values
acceleratedmobilepageurl,creationTimestamp,string,Yes,"contains, equals, in, not_equals, not_in",,"contains, equals, in, not_equals, not_in",,Select from list only,"FETCH_LIVE_DOC, IN_INDEX_DOC",direct_vars,2
acceleratedmobilepageurl,description,string,Yes,"contains, equals, in, not_equals, not_in",,"contains, equals, in, not_equals, not_in",,Select from list only,"APPLICATION_ERROR, ERROR_CODE_UNSPECIFIED, INPUT_URL_NOT_FOUND, NO_AMP_URL, URL_IS_INVALID_AMP, URL_IS_VALID_AMP",direct_vars,6
acceleratedmobilepageurl,etag,string,Yes,"contains, equals, in, not_equals, not_in",,"contains, equals, in, not_equals, not_in",,Select from list only,"FETCH_LIVE_DOC, IN_INDEX_DOC",direct_vars,2
acceleratedmobilepageurl,id,string,No,"equals, exists, not_equals",exists,,"equals, not_equals",No value or manual input,,,0
acceleratedmobilepageurl,kind,string,Yes,"contains, equals, exists, in, not_equals, not_exists, not_in","exists, not_exists","contains, equals, in, not_equals, not_in",,No value or select from list,"APPLICATION_ERROR, ERROR_CODE_UNSPECIFIED, INPUT_URL_NOT_FOUND, NO_AMP_URL, URL_IS_INVALID_AMP, URL_IS_VALID_AMP",direct_vars,6
acceleratedmobilepageurl,labels,object,Yes,"exists, not_empty","exists, not_empty",,,No value required,"FETCH_LIVE_DOC, IN_INDEX_DOC",direct_vars,2
acceleratedmobilepageurl,name,string,No,"contains, equals, in, not_equals",,,"contains, equals, in, not_equals",Manual input only,,,0
acceleratedmobilepageurl,selfLink,string,Yes,"contains, equals, exists, in, not_equals, not_exists, not_in","exists, not_exists","contains, equals, in, not_equals, not_in",,No value or select from list,"FETCH_LIVE_DOC, IN_INDEX_DOC",direct_vars,2
