csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,iam_identity,account_settings_assignment.items,item.items,string,No,ibm.iam_identity.list-account-settings-assignments,read_list,Yes,ibm.iam_identity.list-account-settings-assignments,ibm.iam_identity.list-account-settings-assignments,1,0,ibm.iam_identity.list-account-settings-assignments[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.iam_identity.IamIdentityV1().list_account_settings_assignments().get_result(),,account_settings_assignment
ibm,iam_identity,account_settings_assignment.next_token,item.next_token,string,No,ibm.iam_identity.list-account-settings-assignments,read_list,Yes,ibm.iam_identity.list-account-settings-assignments,ibm.iam_identity.list-account-settings-assignments,1,0,ibm.iam_identity.list-account-settings-assignments[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.iam_identity.IamIdentityV1().list_account_settings_assignments().get_result(),,account_settings_assignment
ibm,iam_identity,account_settings_assignment.account_settings_assignment_id,item.account_settings_assignment_id,string,Yes,ibm.iam_identity.get-account-settings-assignment,read_list,Yes,ibm.iam_identity.get-account-settings-assignment,ibm.iam_identity.get-account-settings-assignment,1,0,ibm.iam_identity.get-account-settings-assignment[account_settings_assignment_id|account_settings_assignment_name|account_settings_assignment_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_identity.IamIdentityV1().get_account_settings_assignment().get_result(),,account_settings_assignment
ibm,iam_identity,account_settings_assignment.account_settings_assignment_name,item.account_settings_assignment_name,string,No,ibm.iam_identity.get-account-settings-assignment,read_list,Yes,ibm.iam_identity.get-account-settings-assignment,ibm.iam_identity.get-account-settings-assignment,1,0,ibm.iam_identity.get-account-settings-assignment[account_settings_assignment_id|account_settings_assignment_name|account_settings_assignment_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_identity.IamIdentityV1().get_account_settings_assignment().get_result(),,account_settings_assignment
ibm,iam_identity,account_settings_assignment.account_settings_assignment_status,item.account_settings_assignment_status,string,No,ibm.iam_identity.get-account-settings-assignment,read_list,Yes,ibm.iam_identity.get-account-settings-assignment,ibm.iam_identity.get-account-settings-assignment,1,0,ibm.iam_identity.get-account-settings-assignment[account_settings_assignment_id|account_settings_assignment_name|account_settings_assignment_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_identity.IamIdentityV1().get_account_settings_assignment().get_result(),,account_settings_assignment
ibm,iam_identity,account_settings_assignment.created_at,item.created_at,string,No,ibm.iam_identity.get-account-settings-assignment,read_list,Yes,ibm.iam_identity.get-account-settings-assignment,ibm.iam_identity.get-account-settings-assignment,1,0,ibm.iam_identity.get-account-settings-assignment[account_settings_assignment_id|account_settings_assignment_name|account_settings_assignment_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_identity.IamIdentityV1().get_account_settings_assignment().get_result(),,account_settings_assignment
ibm,iam_identity,account_settings_assignment.tags,item.tags,array,No,ibm.iam_identity.get-account-settings-assignment,read_list,Yes,ibm.iam_identity.get-account-settings-assignment,ibm.iam_identity.get-account-settings-assignment,1,0,ibm.iam_identity.get-account-settings-assignment[account_settings_assignment_id|account_settings_assignment_name|account_settings_assignment_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_identity.IamIdentityV1().get_account_settings_assignment().get_result(),,account_settings_assignment
ibm,iam_identity,crn,item.crn,string,Yes,ibm.iam_identity.get-account-settings,read_list,Yes,ibm.iam_identity.get-account-settings,ibm.iam_identity.get-account-settings,1,0,ibm.iam_identity.get-account-settings[crn|account_setting_id|account_setting_name|account_setting_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_identity.IamIdentityV1().get_account_settings().get_result(),,
ibm,iam_identity,account_setting.account_setting_id,item.account_setting_id,string,Yes,ibm.iam_identity.get-account-settings,read_list,Yes,ibm.iam_identity.get-account-settings,ibm.iam_identity.get-account-settings,1,0,ibm.iam_identity.get-account-settings[crn|account_setting_id|account_setting_name|account_setting_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_identity.IamIdentityV1().get_account_settings().get_result(),,account_setting
ibm,iam_identity,account_setting.account_setting_name,item.account_setting_name,string,No,ibm.iam_identity.get-account-settings,read_list,Yes,ibm.iam_identity.get-account-settings,ibm.iam_identity.get-account-settings,1,0,ibm.iam_identity.get-account-settings[crn|account_setting_id|account_setting_name|account_setting_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_identity.IamIdentityV1().get_account_settings().get_result(),,account_setting
