csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,multicloud,ocid,item.ocid,string,Yes,oci.multicloud.list_resource_anchors,read_list,Yes,oci.multicloud.list_resource_anchors,oci.multicloud.list_resource_anchors,1,0,oci.multicloud.list_resource_anchors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,MulticloudClient().list_resource_anchors(compartment_id=compartment_id).data,/20160918/resourceAnchors
oci,multicloud,compartment_id,item.compartment_id,string,Yes,oci.multicloud.list_resource_anchors,read_list,Yes,oci.multicloud.list_resource_anchors,oci.multicloud.list_resource_anchors,1,0,oci.multicloud.list_resource_anchors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,MulticloudClient().list_resource_anchors(compartment_id=compartment_id).data,/20160918/resourceAnchors
oci,multicloud,resource_anchor.name,item.resource_anchor.name,string,No,oci.multicloud.list_resource_anchors,read_list,Yes,oci.multicloud.list_resource_anchors,oci.multicloud.list_resource_anchors,1,0,oci.multicloud.list_resource_anchors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,MulticloudClient().list_resource_anchors(compartment_id=compartment_id).data,/20160918/resourceAnchors
oci,multicloud,resource_anchor.status,item.resource_anchor.status,string,No,oci.multicloud.list_resource_anchors,read_list,Yes,oci.multicloud.list_resource_anchors,oci.multicloud.list_resource_anchors,1,0,oci.multicloud.list_resource_anchors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,MulticloudClient().list_resource_anchors(compartment_id=compartment_id).data,/20160918/resourceAnchors
oci,multicloud,resource_anchor.time_created,item.resource_anchor.time_created,string,No,oci.multicloud.list_resource_anchors,read_list,Yes,oci.multicloud.list_resource_anchors,oci.multicloud.list_resource_anchors,1,0,oci.multicloud.list_resource_anchors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,MulticloudClient().list_resource_anchors(compartment_id=compartment_id).data,/20160918/resourceAnchors
oci,multicloud,resource_anchor.freeform_tags,item.resource_anchor.freeform_tags,object,No,oci.multicloud.list_resource_anchors,read_list,Yes,oci.multicloud.list_resource_anchors,oci.multicloud.list_resource_anchors,1,0,oci.multicloud.list_resource_anchors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",MulticloudClient().list_resource_anchors(compartment_id=compartment_id).data,/20160918/resourceAnchors
oci,multicloud,resource_anchor.defined_tags,item.resource_anchor.defined_tags,object,No,oci.multicloud.list_resource_anchors,read_list,Yes,oci.multicloud.list_resource_anchors,oci.multicloud.list_resource_anchors,1,0,oci.multicloud.list_resource_anchors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",MulticloudClient().list_resource_anchors(compartment_id=compartment_id).data,/20160918/resourceAnchors
