csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,fleet_software_update,ocid,item.ocid,string,Yes,oci.fleet_software_update.list_fsu_actions,read_list,Yes,oci.fleet_software_update.list_fsu_actions,oci.fleet_software_update.list_fsu_actions,1,0,oci.fleet_software_update.list_fsu_actions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,FleetSoftwareUpdateClient().list_fsu_actions(compartment_id=compartment_id).data,/20160918/fsuActions
oci,fleet_software_update,compartment_id,item.compartment_id,string,Yes,oci.fleet_software_update.list_work_request_errors,read_list,Yes,oci.fleet_software_update.list_work_request_errors,oci.fleet_software_update.list_work_request_errors,1,0,oci.fleet_software_update.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,FleetSoftwareUpdateClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,fleet_software_update,fsu_action.name,item.fsu_action.name,string,No,oci.fleet_software_update.list_fsu_actions,read_list,Yes,oci.fleet_software_update.list_fsu_actions,oci.fleet_software_update.list_fsu_actions,1,0,oci.fleet_software_update.list_fsu_actions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,FleetSoftwareUpdateClient().list_fsu_actions(compartment_id=compartment_id).data,/20160918/fsuActions
oci,fleet_software_update,fsu_action.status,item.fsu_action.status,string,No,oci.fleet_software_update.list_fsu_actions,read_list,Yes,oci.fleet_software_update.list_fsu_actions,oci.fleet_software_update.list_fsu_actions,1,0,oci.fleet_software_update.list_fsu_actions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,FleetSoftwareUpdateClient().list_fsu_actions(compartment_id=compartment_id).data,/20160918/fsuActions
oci,fleet_software_update,fsu_action.time_created,item.fsu_action.time_created,string,No,oci.fleet_software_update.list_fsu_actions,read_list,Yes,oci.fleet_software_update.list_fsu_actions,oci.fleet_software_update.list_fsu_actions,1,0,oci.fleet_software_update.list_fsu_actions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,FleetSoftwareUpdateClient().list_fsu_actions(compartment_id=compartment_id).data,/20160918/fsuActions
oci,fleet_software_update,fsu_action.freeform_tags,item.fsu_action.freeform_tags,object,No,oci.fleet_software_update.list_fsu_actions,read_list,Yes,oci.fleet_software_update.list_fsu_actions,oci.fleet_software_update.list_fsu_actions,1,0,oci.fleet_software_update.list_fsu_actions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",FleetSoftwareUpdateClient().list_fsu_actions(compartment_id=compartment_id).data,/20160918/fsuActions
oci,fleet_software_update,fsu_action.defined_tags,item.fsu_action.defined_tags,object,No,oci.fleet_software_update.list_fsu_actions,read_list,Yes,oci.fleet_software_update.list_fsu_actions,oci.fleet_software_update.list_fsu_actions,1,0,oci.fleet_software_update.list_fsu_actions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",FleetSoftwareUpdateClient().list_fsu_actions(compartment_id=compartment_id).data,/20160918/fsuActions
oci,fleet_software_update,fsu_action_output_content.name,item.fsu_action_output_content.name,string,No,oci.fleet_software_update.get_fsu_action_output_content,read_get,No,oci.fleet_software_update.get_fsu_action_output_content,oci.fleet_software_update.get_fsu_action_output_content,1,0,oci.fleet_software_update.get_fsu_action_output_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"FleetSoftwareUpdateClient().get_fsu_action_output_content(compartment_id=compartment_id, fsu_action_output_content_id=fsu_action_output_content_id).data",/20160918/fsuActionOutputContents/{FsuActionOutputContentId}
oci,fleet_software_update,fsu_action_output_content.status,item.fsu_action_output_content.status,string,No,oci.fleet_software_update.get_fsu_action_output_content,read_get,No,oci.fleet_software_update.get_fsu_action_output_content,oci.fleet_software_update.get_fsu_action_output_content,1,0,oci.fleet_software_update.get_fsu_action_output_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"FleetSoftwareUpdateClient().get_fsu_action_output_content(compartment_id=compartment_id, fsu_action_output_content_id=fsu_action_output_content_id).data",/20160918/fsuActionOutputContents/{FsuActionOutputContentId}
oci,fleet_software_update,fsu_action_output_content.time_created,item.fsu_action_output_content.time_created,string,No,oci.fleet_software_update.get_fsu_action_output_content,read_get,No,oci.fleet_software_update.get_fsu_action_output_content,oci.fleet_software_update.get_fsu_action_output_content,1,0,oci.fleet_software_update.get_fsu_action_output_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"FleetSoftwareUpdateClient().get_fsu_action_output_content(compartment_id=compartment_id, fsu_action_output_content_id=fsu_action_output_content_id).data",/20160918/fsuActionOutputContents/{FsuActionOutputContentId}
