csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,cluster_placement_groups,ocid,item.ocid,string,Yes,oci.cluster_placement_groups.list_cluster_placement_groups,read_list,Yes,oci.cluster_placement_groups.list_cluster_placement_groups,oci.cluster_placement_groups.list_cluster_placement_groups,1,0,oci.cluster_placement_groups.list_cluster_placement_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ClusterPlacementGroupsClient().list_cluster_placement_groups(compartment_id=compartment_id).data,/20160918/clusterPlacementGroups
oci,cluster_placement_groups,compartment_id,item.compartment_id,string,Yes,oci.cluster_placement_groups.list_work_requests,read_list,Yes,oci.cluster_placement_groups.list_work_requests,oci.cluster_placement_groups.list_work_requests,1,0,oci.cluster_placement_groups.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ClusterPlacementGroupsClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,cluster_placement_groups,cluster_placement_group.name,item.cluster_placement_group.name,string,No,oci.cluster_placement_groups.list_cluster_placement_groups,read_list,Yes,oci.cluster_placement_groups.list_cluster_placement_groups,oci.cluster_placement_groups.list_cluster_placement_groups,1,0,oci.cluster_placement_groups.list_cluster_placement_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ClusterPlacementGroupsClient().list_cluster_placement_groups(compartment_id=compartment_id).data,/20160918/clusterPlacementGroups
oci,cluster_placement_groups,cluster_placement_group.status,item.cluster_placement_group.status,string,No,oci.cluster_placement_groups.list_cluster_placement_groups,read_list,Yes,oci.cluster_placement_groups.list_cluster_placement_groups,oci.cluster_placement_groups.list_cluster_placement_groups,1,0,oci.cluster_placement_groups.list_cluster_placement_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ClusterPlacementGroupsClient().list_cluster_placement_groups(compartment_id=compartment_id).data,/20160918/clusterPlacementGroups
oci,cluster_placement_groups,cluster_placement_group.time_created,item.cluster_placement_group.time_created,string,No,oci.cluster_placement_groups.list_cluster_placement_groups,read_list,Yes,oci.cluster_placement_groups.list_cluster_placement_groups,oci.cluster_placement_groups.list_cluster_placement_groups,1,0,oci.cluster_placement_groups.list_cluster_placement_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ClusterPlacementGroupsClient().list_cluster_placement_groups(compartment_id=compartment_id).data,/20160918/clusterPlacementGroups
oci,cluster_placement_groups,cluster_placement_group.freeform_tags,item.cluster_placement_group.freeform_tags,object,No,oci.cluster_placement_groups.list_cluster_placement_groups,read_list,Yes,oci.cluster_placement_groups.list_cluster_placement_groups,oci.cluster_placement_groups.list_cluster_placement_groups,1,0,oci.cluster_placement_groups.list_cluster_placement_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ClusterPlacementGroupsClient().list_cluster_placement_groups(compartment_id=compartment_id).data,/20160918/clusterPlacementGroups
oci,cluster_placement_groups,cluster_placement_group.defined_tags,item.cluster_placement_group.defined_tags,object,No,oci.cluster_placement_groups.list_cluster_placement_groups,read_list,Yes,oci.cluster_placement_groups.list_cluster_placement_groups,oci.cluster_placement_groups.list_cluster_placement_groups,1,0,oci.cluster_placement_groups.list_cluster_placement_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ClusterPlacementGroupsClient().list_cluster_placement_groups(compartment_id=compartment_id).data,/20160918/clusterPlacementGroups
oci,cluster_placement_groups,work_request.name,item.work_request.name,string,No,oci.cluster_placement_groups.list_work_requests,read_list,Yes,oci.cluster_placement_groups.list_work_requests,oci.cluster_placement_groups.list_work_requests,1,0,oci.cluster_placement_groups.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ClusterPlacementGroupsClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,cluster_placement_groups,work_request.status,item.work_request.status,string,No,oci.cluster_placement_groups.list_work_requests,read_list,Yes,oci.cluster_placement_groups.list_work_requests,oci.cluster_placement_groups.list_work_requests,1,0,oci.cluster_placement_groups.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ClusterPlacementGroupsClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,cluster_placement_groups,work_request.time_created,item.work_request.time_created,string,No,oci.cluster_placement_groups.list_work_requests,read_list,Yes,oci.cluster_placement_groups.list_work_requests,oci.cluster_placement_groups.list_work_requests,1,0,oci.cluster_placement_groups.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ClusterPlacementGroupsClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,cluster_placement_groups,work_request.freeform_tags,item.work_request.freeform_tags,object,No,oci.cluster_placement_groups.list_work_requests,read_list,Yes,oci.cluster_placement_groups.list_work_requests,oci.cluster_placement_groups.list_work_requests,1,0,oci.cluster_placement_groups.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ClusterPlacementGroupsClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,cluster_placement_groups,work_request.defined_tags,item.work_request.defined_tags,object,No,oci.cluster_placement_groups.list_work_requests,read_list,Yes,oci.cluster_placement_groups.list_work_requests,oci.cluster_placement_groups.list_work_requests,1,0,oci.cluster_placement_groups.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ClusterPlacementGroupsClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,cluster_placement_groups,work_request_error.name,item.work_request_error.name,string,No,oci.cluster_placement_groups.list_work_request_errors,read_list,Yes,oci.cluster_placement_groups.list_work_request_errors,oci.cluster_placement_groups.list_work_request_errors,1,0,oci.cluster_placement_groups.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ClusterPlacementGroupsClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,cluster_placement_groups,work_request_error.status,item.work_request_error.status,string,No,oci.cluster_placement_groups.list_work_request_errors,read_list,Yes,oci.cluster_placement_groups.list_work_request_errors,oci.cluster_placement_groups.list_work_request_errors,1,0,oci.cluster_placement_groups.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ClusterPlacementGroupsClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,cluster_placement_groups,work_request_error.time_created,item.work_request_error.time_created,string,No,oci.cluster_placement_groups.list_work_request_errors,read_list,Yes,oci.cluster_placement_groups.list_work_request_errors,oci.cluster_placement_groups.list_work_request_errors,1,0,oci.cluster_placement_groups.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ClusterPlacementGroupsClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,cluster_placement_groups,work_request_error.freeform_tags,item.work_request_error.freeform_tags,object,No,oci.cluster_placement_groups.list_work_request_errors,read_list,Yes,oci.cluster_placement_groups.list_work_request_errors,oci.cluster_placement_groups.list_work_request_errors,1,0,oci.cluster_placement_groups.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ClusterPlacementGroupsClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,cluster_placement_groups,work_request_error.defined_tags,item.work_request_error.defined_tags,object,No,oci.cluster_placement_groups.list_work_request_errors,read_list,Yes,oci.cluster_placement_groups.list_work_request_errors,oci.cluster_placement_groups.list_work_request_errors,1,0,oci.cluster_placement_groups.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ClusterPlacementGroupsClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,cluster_placement_groups,work_request_log.name,item.work_request_log.name,string,No,oci.cluster_placement_groups.list_work_request_logs,read_list,Yes,oci.cluster_placement_groups.list_work_request_logs,oci.cluster_placement_groups.list_work_request_logs,1,0,oci.cluster_placement_groups.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ClusterPlacementGroupsClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs
oci,cluster_placement_groups,work_request_log.status,item.work_request_log.status,string,No,oci.cluster_placement_groups.list_work_request_logs,read_list,Yes,oci.cluster_placement_groups.list_work_request_logs,oci.cluster_placement_groups.list_work_request_logs,1,0,oci.cluster_placement_groups.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ClusterPlacementGroupsClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs
oci,cluster_placement_groups,work_request_log.time_created,item.work_request_log.time_created,string,No,oci.cluster_placement_groups.list_work_request_logs,read_list,Yes,oci.cluster_placement_groups.list_work_request_logs,oci.cluster_placement_groups.list_work_request_logs,1,0,oci.cluster_placement_groups.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ClusterPlacementGroupsClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs
