csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,database_management,ocid,item.ocid,string,Yes,oci.database_management.list_sql_tuning_advisor_task_findings,read_list,Yes,oci.database_management.list_sql_tuning_advisor_task_findings,oci.database_management.list_sql_tuning_advisor_task_findings,1,0,oci.database_management.list_sql_tuning_advisor_task_findings[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,DatabaseManagementClient().list_sql_tuning_advisor_task_findings(compartment_id=compartment_id).data,/20160918/sqlTuningAdvisorTaskFindings
oci,database_management,compartment_id,item.compartment_id,string,Yes,oci.database_management.list_sql_tuning_sets,read_list,Yes,oci.database_management.list_sql_tuning_sets,oci.database_management.list_sql_tuning_sets,1,0,oci.database_management.list_sql_tuning_sets[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,DatabaseManagementClient().list_sql_tuning_sets(compartment_id=compartment_id).data,/20160918/sqlTuningSets
oci,database_management,execution_plan_stats_comparision.name,item.execution_plan_stats_comparision.name,string,No,oci.database_management.get_execution_plan_stats_comparision,read_get,No,oci.database_management.get_execution_plan_stats_comparision,oci.database_management.get_execution_plan_stats_comparision,1,0,oci.database_management.get_execution_plan_stats_comparision[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DatabaseManagementClient().get_execution_plan_stats_comparision(compartment_id=compartment_id, execution_plan_stats_comparision_id=execution_plan_stats_comparision_id).data",/20160918/executionPlanStatsComparisions/{ExecutionPlanStatsComparisionId}
oci,database_management,execution_plan_stats_comparision.status,item.execution_plan_stats_comparision.status,string,No,oci.database_management.get_execution_plan_stats_comparision,read_get,No,oci.database_management.get_execution_plan_stats_comparision,oci.database_management.get_execution_plan_stats_comparision,1,0,oci.database_management.get_execution_plan_stats_comparision[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DatabaseManagementClient().get_execution_plan_stats_comparision(compartment_id=compartment_id, execution_plan_stats_comparision_id=execution_plan_stats_comparision_id).data",/20160918/executionPlanStatsComparisions/{ExecutionPlanStatsComparisionId}
oci,database_management,execution_plan_stats_comparision.time_created,item.execution_plan_stats_comparision.time_created,string,No,oci.database_management.get_execution_plan_stats_comparision,read_get,No,oci.database_management.get_execution_plan_stats_comparision,oci.database_management.get_execution_plan_stats_comparision,1,0,oci.database_management.get_execution_plan_stats_comparision[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"DatabaseManagementClient().get_execution_plan_stats_comparision(compartment_id=compartment_id, execution_plan_stats_comparision_id=execution_plan_stats_comparision_id).data",/20160918/executionPlanStatsComparisions/{ExecutionPlanStatsComparisionId}
oci,database_management,execution_plan_stats_comparision.freeform_tags,item.execution_plan_stats_comparision.freeform_tags,object,No,oci.database_management.get_execution_plan_stats_comparision,read_get,No,oci.database_management.get_execution_plan_stats_comparision,oci.database_management.get_execution_plan_stats_comparision,1,0,oci.database_management.get_execution_plan_stats_comparision[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","DatabaseManagementClient().get_execution_plan_stats_comparision(compartment_id=compartment_id, execution_plan_stats_comparision_id=execution_plan_stats_comparision_id).data",/20160918/executionPlanStatsComparisions/{ExecutionPlanStatsComparisionId}
oci,database_management,execution_plan_stats_comparision.defined_tags,item.execution_plan_stats_comparision.defined_tags,object,No,oci.database_management.get_execution_plan_stats_comparision,read_get,No,oci.database_management.get_execution_plan_stats_comparision,oci.database_management.get_execution_plan_stats_comparision,1,0,oci.database_management.get_execution_plan_stats_comparision[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","DatabaseManagementClient().get_execution_plan_stats_comparision(compartment_id=compartment_id, execution_plan_stats_comparision_id=execution_plan_stats_comparision_id).data",/20160918/executionPlanStatsComparisions/{ExecutionPlanStatsComparisionId}
oci,database_management,sql_execution_plan.name,item.sql_execution_plan.name,string,No,oci.database_management.get_sql_execution_plan,read_get,No,oci.database_management.get_sql_execution_plan,oci.database_management.get_sql_execution_plan,1,0,oci.database_management.get_sql_execution_plan[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DatabaseManagementClient().get_sql_execution_plan(compartment_id=compartment_id, sql_execution_plan_id=sql_execution_plan_id).data",/20160918/sqlExecutionPlans/{SqlExecutionPlanId}
oci,database_management,sql_execution_plan.status,item.sql_execution_plan.status,string,No,oci.database_management.get_sql_execution_plan,read_get,No,oci.database_management.get_sql_execution_plan,oci.database_management.get_sql_execution_plan,1,0,oci.database_management.get_sql_execution_plan[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DatabaseManagementClient().get_sql_execution_plan(compartment_id=compartment_id, sql_execution_plan_id=sql_execution_plan_id).data",/20160918/sqlExecutionPlans/{SqlExecutionPlanId}
oci,database_management,sql_execution_plan.time_created,item.sql_execution_plan.time_created,string,No,oci.database_management.get_sql_execution_plan,read_get,No,oci.database_management.get_sql_execution_plan,oci.database_management.get_sql_execution_plan,1,0,oci.database_management.get_sql_execution_plan[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"DatabaseManagementClient().get_sql_execution_plan(compartment_id=compartment_id, sql_execution_plan_id=sql_execution_plan_id).data",/20160918/sqlExecutionPlans/{SqlExecutionPlanId}
oci,database_management,sql_execution_plan.freeform_tags,item.sql_execution_plan.freeform_tags,object,No,oci.database_management.get_sql_execution_plan,read_get,No,oci.database_management.get_sql_execution_plan,oci.database_management.get_sql_execution_plan,1,0,oci.database_management.get_sql_execution_plan[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","DatabaseManagementClient().get_sql_execution_plan(compartment_id=compartment_id, sql_execution_plan_id=sql_execution_plan_id).data",/20160918/sqlExecutionPlans/{SqlExecutionPlanId}
oci,database_management,sql_execution_plan.defined_tags,item.sql_execution_plan.defined_tags,object,No,oci.database_management.get_sql_execution_plan,read_get,No,oci.database_management.get_sql_execution_plan,oci.database_management.get_sql_execution_plan,1,0,oci.database_management.get_sql_execution_plan[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","DatabaseManagementClient().get_sql_execution_plan(compartment_id=compartment_id, sql_execution_plan_id=sql_execution_plan_id).data",/20160918/sqlExecutionPlans/{SqlExecutionPlanId}
oci,database_management,sql_tuning_advisor_task_summary_report.name,item.sql_tuning_advisor_task_summary_report.name,string,No,oci.database_management.get_sql_tuning_advisor_task_summary_report,read_get,No,oci.database_management.get_sql_tuning_advisor_task_summary_report,oci.database_management.get_sql_tuning_advisor_task_summary_report,1,0,oci.database_management.get_sql_tuning_advisor_task_summary_report[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DatabaseManagementClient().get_sql_tuning_advisor_task_summary_report(compartment_id=compartment_id, sql_tuning_advisor_task_summary_report_id=sql_tuning_advisor_task_summary_report_id).data",/20160918/sqlTuningAdvisorTaskSummaryReports/{SqlTuningAdvisorTaskSummaryReportId}
oci,database_management,sql_tuning_advisor_task_summary_report.status,item.sql_tuning_advisor_task_summary_report.status,string,No,oci.database_management.get_sql_tuning_advisor_task_summary_report,read_get,No,oci.database_management.get_sql_tuning_advisor_task_summary_report,oci.database_management.get_sql_tuning_advisor_task_summary_report,1,0,oci.database_management.get_sql_tuning_advisor_task_summary_report[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DatabaseManagementClient().get_sql_tuning_advisor_task_summary_report(compartment_id=compartment_id, sql_tuning_advisor_task_summary_report_id=sql_tuning_advisor_task_summary_report_id).data",/20160918/sqlTuningAdvisorTaskSummaryReports/{SqlTuningAdvisorTaskSummaryReportId}
oci,database_management,sql_tuning_advisor_task_summary_report.time_created,item.sql_tuning_advisor_task_summary_report.time_created,string,No,oci.database_management.get_sql_tuning_advisor_task_summary_report,read_get,No,oci.database_management.get_sql_tuning_advisor_task_summary_report,oci.database_management.get_sql_tuning_advisor_task_summary_report,1,0,oci.database_management.get_sql_tuning_advisor_task_summary_report[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"DatabaseManagementClient().get_sql_tuning_advisor_task_summary_report(compartment_id=compartment_id, sql_tuning_advisor_task_summary_report_id=sql_tuning_advisor_task_summary_report_id).data",/20160918/sqlTuningAdvisorTaskSummaryReports/{SqlTuningAdvisorTaskSummaryReportId}
