csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,bastion,ocid,item.ocid,string,Yes,oci.bastion.list_bastions,read_list,Yes,oci.bastion.list_bastions,oci.bastion.list_bastions,1,0,oci.bastion.list_bastions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,BastionClient().list_bastions(compartment_id=compartment_id).data,/20160918/bastions
oci,bastion,compartment_id,item.compartment_id,string,Yes,oci.bastion.list_sessions,read_list,Yes,oci.bastion.list_sessions,oci.bastion.list_sessions,1,0,oci.bastion.list_sessions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,BastionClient().list_sessions(compartment_id=compartment_id).data,/20160918/sessions
oci,bastion,bastion.name,item.bastion.name,string,No,oci.bastion.list_bastions,read_list,Yes,oci.bastion.list_bastions,oci.bastion.list_bastions,1,0,oci.bastion.list_bastions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BastionClient().list_bastions(compartment_id=compartment_id).data,/20160918/bastions
oci,bastion,bastion.status,item.bastion.status,string,No,oci.bastion.list_bastions,read_list,Yes,oci.bastion.list_bastions,oci.bastion.list_bastions,1,0,oci.bastion.list_bastions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BastionClient().list_bastions(compartment_id=compartment_id).data,/20160918/bastions
oci,bastion,bastion.time_created,item.bastion.time_created,string,No,oci.bastion.list_bastions,read_list,Yes,oci.bastion.list_bastions,oci.bastion.list_bastions,1,0,oci.bastion.list_bastions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BastionClient().list_bastions(compartment_id=compartment_id).data,/20160918/bastions
oci,bastion,bastion.freeform_tags,item.bastion.freeform_tags,object,No,oci.bastion.list_bastions,read_list,Yes,oci.bastion.list_bastions,oci.bastion.list_bastions,1,0,oci.bastion.list_bastions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BastionClient().list_bastions(compartment_id=compartment_id).data,/20160918/bastions
oci,bastion,bastion.defined_tags,item.bastion.defined_tags,object,No,oci.bastion.list_bastions,read_list,Yes,oci.bastion.list_bastions,oci.bastion.list_bastions,1,0,oci.bastion.list_bastions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BastionClient().list_bastions(compartment_id=compartment_id).data,/20160918/bastions
oci,bastion,session.name,item.session.name,string,No,oci.bastion.list_sessions,read_list,Yes,oci.bastion.list_sessions,oci.bastion.list_sessions,1,0,oci.bastion.list_sessions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BastionClient().list_sessions(compartment_id=compartment_id).data,/20160918/sessions
oci,bastion,session.status,item.session.status,string,No,oci.bastion.list_sessions,read_list,Yes,oci.bastion.list_sessions,oci.bastion.list_sessions,1,0,oci.bastion.list_sessions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BastionClient().list_sessions(compartment_id=compartment_id).data,/20160918/sessions
oci,bastion,session.time_created,item.session.time_created,string,No,oci.bastion.list_sessions,read_list,Yes,oci.bastion.list_sessions,oci.bastion.list_sessions,1,0,oci.bastion.list_sessions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BastionClient().list_sessions(compartment_id=compartment_id).data,/20160918/sessions
oci,bastion,session.freeform_tags,item.session.freeform_tags,object,No,oci.bastion.list_sessions,read_list,Yes,oci.bastion.list_sessions,oci.bastion.list_sessions,1,0,oci.bastion.list_sessions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BastionClient().list_sessions(compartment_id=compartment_id).data,/20160918/sessions
oci,bastion,session.defined_tags,item.session.defined_tags,object,No,oci.bastion.list_sessions,read_list,Yes,oci.bastion.list_sessions,oci.bastion.list_sessions,1,0,oci.bastion.list_sessions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BastionClient().list_sessions(compartment_id=compartment_id).data,/20160918/sessions
oci,bastion,work_request.name,item.work_request.name,string,No,oci.bastion.list_work_requests,read_list,Yes,oci.bastion.list_work_requests,oci.bastion.list_work_requests,1,0,oci.bastion.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BastionClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,bastion,work_request.status,item.work_request.status,string,No,oci.bastion.list_work_requests,read_list,Yes,oci.bastion.list_work_requests,oci.bastion.list_work_requests,1,0,oci.bastion.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BastionClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,bastion,work_request.time_created,item.work_request.time_created,string,No,oci.bastion.list_work_requests,read_list,Yes,oci.bastion.list_work_requests,oci.bastion.list_work_requests,1,0,oci.bastion.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BastionClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,bastion,work_request.freeform_tags,item.work_request.freeform_tags,object,No,oci.bastion.list_work_requests,read_list,Yes,oci.bastion.list_work_requests,oci.bastion.list_work_requests,1,0,oci.bastion.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BastionClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,bastion,work_request.defined_tags,item.work_request.defined_tags,object,No,oci.bastion.list_work_requests,read_list,Yes,oci.bastion.list_work_requests,oci.bastion.list_work_requests,1,0,oci.bastion.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BastionClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,bastion,work_request_error.name,item.work_request_error.name,string,No,oci.bastion.list_work_request_errors,read_list,Yes,oci.bastion.list_work_request_errors,oci.bastion.list_work_request_errors,1,0,oci.bastion.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BastionClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,bastion,work_request_error.status,item.work_request_error.status,string,No,oci.bastion.list_work_request_errors,read_list,Yes,oci.bastion.list_work_request_errors,oci.bastion.list_work_request_errors,1,0,oci.bastion.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BastionClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,bastion,work_request_error.time_created,item.work_request_error.time_created,string,No,oci.bastion.list_work_request_errors,read_list,Yes,oci.bastion.list_work_request_errors,oci.bastion.list_work_request_errors,1,0,oci.bastion.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BastionClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,bastion,work_request_error.freeform_tags,item.work_request_error.freeform_tags,object,No,oci.bastion.list_work_request_errors,read_list,Yes,oci.bastion.list_work_request_errors,oci.bastion.list_work_request_errors,1,0,oci.bastion.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BastionClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,bastion,work_request_error.defined_tags,item.work_request_error.defined_tags,object,No,oci.bastion.list_work_request_errors,read_list,Yes,oci.bastion.list_work_request_errors,oci.bastion.list_work_request_errors,1,0,oci.bastion.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BastionClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,bastion,work_request_log.name,item.work_request_log.name,string,No,oci.bastion.list_work_request_logs,read_list,Yes,oci.bastion.list_work_request_logs,oci.bastion.list_work_request_logs,1,0,oci.bastion.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BastionClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs
oci,bastion,work_request_log.status,item.work_request_log.status,string,No,oci.bastion.list_work_request_logs,read_list,Yes,oci.bastion.list_work_request_logs,oci.bastion.list_work_request_logs,1,0,oci.bastion.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,BastionClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs
oci,bastion,work_request_log.time_created,item.work_request_log.time_created,string,No,oci.bastion.list_work_request_logs,read_list,Yes,oci.bastion.list_work_request_logs,oci.bastion.list_work_request_logs,1,0,oci.bastion.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,BastionClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs
oci,bastion,work_request_log.freeform_tags,item.work_request_log.freeform_tags,object,No,oci.bastion.list_work_request_logs,read_list,Yes,oci.bastion.list_work_request_logs,oci.bastion.list_work_request_logs,1,0,oci.bastion.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BastionClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs
oci,bastion,work_request_log.defined_tags,item.work_request_log.defined_tags,object,No,oci.bastion.list_work_request_logs,read_list,Yes,oci.bastion.list_work_request_logs,oci.bastion.list_work_request_logs,1,0,oci.bastion.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",BastionClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs
