csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,load_balancer,ocid,item.ocid,string,Yes,oci.load_balancer.list_backend_sets,read_list,Yes,oci.load_balancer.list_backend_sets,oci.load_balancer.list_backend_sets,1,0,oci.load_balancer.list_backend_sets[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,LoadBalancerClient().list_backend_sets(compartment_id=compartment_id).data,/20170115/backendSets
oci,load_balancer,compartment_id,item.compartment_id,string,Yes,oci.load_balancer.list_backends,read_list,Yes,oci.load_balancer.list_backends,oci.load_balancer.list_backends,1,0,oci.load_balancer.list_backends[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,LoadBalancerClient().list_backends(compartment_id=compartment_id).data,/20170115/backends
oci,load_balancer,backend.name,item.backend.name,string,No,oci.load_balancer.list_backends,read_list,Yes,oci.load_balancer.list_backends,oci.load_balancer.list_backends,1,0,oci.load_balancer.list_backends[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,LoadBalancerClient().list_backends(compartment_id=compartment_id).data,/20170115/backends
oci,load_balancer,backend.status,item.backend.status,string,No,oci.load_balancer.list_backends,read_list,Yes,oci.load_balancer.list_backends,oci.load_balancer.list_backends,1,0,oci.load_balancer.list_backends[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,LoadBalancerClient().list_backends(compartment_id=compartment_id).data,/20170115/backends
oci,load_balancer,backend.time_created,item.backend.time_created,string,No,oci.load_balancer.list_backends,read_list,Yes,oci.load_balancer.list_backends,oci.load_balancer.list_backends,1,0,oci.load_balancer.list_backends[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,LoadBalancerClient().list_backends(compartment_id=compartment_id).data,/20170115/backends
oci,load_balancer,backend.freeform_tags,item.backend.freeform_tags,object,No,oci.load_balancer.list_backends,read_list,Yes,oci.load_balancer.list_backends,oci.load_balancer.list_backends,1,0,oci.load_balancer.list_backends[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",LoadBalancerClient().list_backends(compartment_id=compartment_id).data,/20170115/backends
oci,load_balancer,backend.defined_tags,item.backend.defined_tags,object,No,oci.load_balancer.list_backends,read_list,Yes,oci.load_balancer.list_backends,oci.load_balancer.list_backends,1,0,oci.load_balancer.list_backends[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",LoadBalancerClient().list_backends(compartment_id=compartment_id).data,/20170115/backends
oci,load_balancer,backend_health.name,item.backend_health.name,string,No,oci.load_balancer.get_backend_health,read_get,No,oci.load_balancer.get_backend_health,oci.load_balancer.get_backend_health,1,0,oci.load_balancer.get_backend_health[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"LoadBalancerClient().get_backend_health(compartment_id=compartment_id, backend_health_id=backend_health_id).data",/20170115/backendHealths/{BackendHealthId}
oci,load_balancer,backend_health.status,item.backend_health.status,string,No,oci.load_balancer.get_backend_health,read_get,No,oci.load_balancer.get_backend_health,oci.load_balancer.get_backend_health,1,0,oci.load_balancer.get_backend_health[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"LoadBalancerClient().get_backend_health(compartment_id=compartment_id, backend_health_id=backend_health_id).data",/20170115/backendHealths/{BackendHealthId}
oci,load_balancer,backend_health.time_created,item.backend_health.time_created,string,No,oci.load_balancer.get_backend_health,read_get,No,oci.load_balancer.get_backend_health,oci.load_balancer.get_backend_health,1,0,oci.load_balancer.get_backend_health[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"LoadBalancerClient().get_backend_health(compartment_id=compartment_id, backend_health_id=backend_health_id).data",/20170115/backendHealths/{BackendHealthId}
oci,load_balancer,backend_health.freeform_tags,item.backend_health.freeform_tags,object,No,oci.load_balancer.get_backend_health,read_get,No,oci.load_balancer.get_backend_health,oci.load_balancer.get_backend_health,1,0,oci.load_balancer.get_backend_health[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","LoadBalancerClient().get_backend_health(compartment_id=compartment_id, backend_health_id=backend_health_id).data",/20170115/backendHealths/{BackendHealthId}
