Finding ID,Rule ID,Rule Version,Category,Title,Description,Severity,Confidence,Status,First Seen At,Last Seen At,Resource Type,Resource ID,Resource ARN,Region,Framework,Control ID
bf40ea59-81d9-5eee-88e6-f9326e336985,aws.datasync.resource.task_logging_enabled,,,,,medium,high,open,2026-01-14T04:42:04.165443Z,2026-01-14T04:42:04.165443Z,datasync,,aws.datasync.resource.task_logging_enabled#us-east-1#datasync,us-east-1,,
23471a98-e9ad-5327-997f-1b3da509e6ae,aws.datasync.resource.task_logging_enabled,,,,,medium,high,open,2026-01-14T04:42:04.165477Z,2026-01-14T04:42:04.165477Z,datasync,,aws.datasync.resource.task_logging_enabled#us-west-2#datasync,us-west-2,,
cae10c17-eaaa-5c4a-a3d9-d7ead1c094ce,aws.datasync.resource.task_logging_enabled,,,,,medium,high,open,2026-01-14T04:42:04.165515Z,2026-01-14T04:42:04.165515Z,datasync,,aws.datasync.resource.task_logging_enabled#eu-west-1#datasync,eu-west-1,,
f8f86015-9294-5216-846d-92504706642e,aws.cognito.userpool.cognito_no_inline_policies_enabled,,,,,medium,high,open,2026-01-14T04:42:04.165559Z,2026-01-14T04:42:04.165559Z,cognito,,aws.cognito.userpool.cognito_no_inline_policies_enabled#us-east-1#cognito,us-east-1,,
b095ba48-b9d2-5311-a124-5009d78bdeea,aws.cognito.userpool.cognito_store_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.165597Z,2026-01-14T04:42:04.165597Z,cognito,,aws.cognito.userpool.cognito_store_encrypted#us-east-1#cognito,us-east-1,,
09d9453e-7065-5790-91e5-98b60d477dcd,aws.cognito.userpool.cognito_workflow_storage_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.165635Z,2026-01-14T04:42:04.165635Z,cognito,,aws.cognito.userpool.cognito_workflow_storage_encrypted#us-east-1#cognito,us-east-1,,
14859bfe-7d59-5e13-9330-ad42a0bc78ff,aws.cognito.userpool.console_password_present_only_if_required,,,,,medium,high,open,2026-01-14T04:42:04.165677Z,2026-01-14T04:42:04.165677Z,cognito,,aws.cognito.userpool.console_password_present_only_if_required#us-east-1#cognito,us-east-1,,
db81554b-29a0-5511-bd6c-54e80da19dcf,aws.cognito.userpool.execution_roles_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.165712Z,2026-01-14T04:42:04.165712Z,cognito,,aws.cognito.userpool.execution_roles_least_privilege#us-east-1#cognito,us-east-1,,
5b5b162f-adc8-5e47-b45b-f603dd9f2b71,aws.cognito.userpool.mfa_required,,,,,medium,high,open,2026-01-14T04:42:04.165746Z,2026-01-14T04:42:04.165746Z,cognito,,aws.cognito.userpool.mfa_required#us-east-1#cognito,us-east-1,,
d91fb689-9124-57ac-ab51-7dcb4a91d7a7,aws.cognito.userpool.rbac_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.165785Z,2026-01-14T04:42:04.165785Z,cognito,,aws.cognito.userpool.rbac_least_privilege#us-east-1#cognito,us-east-1,,
3753a510-6954-5b3b-8e47-9e109fc692c3,aws.cognito.userpoolgroup.cognito_membership_review_enabled_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.165820Z,2026-01-14T04:42:04.165820Z,cognito,,aws.cognito.userpoolgroup.cognito_membership_review_enabled_if_supported#us-east-1#cognito,us-east-1,,
746c7c3e-d4a8-5721-83b9-69adf9197919,aws.cognito.userpool.cognito_no_inline_policies_enabled,,,,,medium,high,open,2026-01-14T04:42:04.165858Z,2026-01-14T04:42:04.165858Z,cognito,,aws.cognito.userpool.cognito_no_inline_policies_enabled#us-west-2#cognito,us-west-2,,
97012775-926d-582c-ae00-40864c4b0ca4,aws.cognito.userpool.cognito_store_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.165897Z,2026-01-14T04:42:04.165897Z,cognito,,aws.cognito.userpool.cognito_store_encrypted#us-west-2#cognito,us-west-2,,
730f20c3-8bac-5b35-8874-c103f9c6d0d5,aws.cognito.userpool.cognito_workflow_storage_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.165937Z,2026-01-14T04:42:04.165937Z,cognito,,aws.cognito.userpool.cognito_workflow_storage_encrypted#us-west-2#cognito,us-west-2,,
34fa529f-b6c8-5dfe-801e-93804734ed70,aws.cognito.userpool.console_password_present_only_if_required,,,,,medium,high,open,2026-01-14T04:42:04.165971Z,2026-01-14T04:42:04.165971Z,cognito,,aws.cognito.userpool.console_password_present_only_if_required#us-west-2#cognito,us-west-2,,
da9d12f4-e696-59f0-ad13-202d9b270000,aws.cognito.userpool.execution_roles_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.166005Z,2026-01-14T04:42:04.166005Z,cognito,,aws.cognito.userpool.execution_roles_least_privilege#us-west-2#cognito,us-west-2,,
688c7b67-12a5-5d39-b8be-d9a0f5adf44b,aws.cognito.userpool.mfa_required,,,,,medium,high,open,2026-01-14T04:42:04.166038Z,2026-01-14T04:42:04.166038Z,cognito,,aws.cognito.userpool.mfa_required#us-west-2#cognito,us-west-2,,
cbb299d4-44bb-55c5-a209-8fe38d6fff62,aws.cognito.userpool.rbac_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.166078Z,2026-01-14T04:42:04.166078Z,cognito,,aws.cognito.userpool.rbac_least_privilege#us-west-2#cognito,us-west-2,,
80ecad62-3b11-5286-a919-0ff707e2619d,aws.cognito.userpoolgroup.cognito_membership_review_enabled_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.166119Z,2026-01-14T04:42:04.166119Z,cognito,,aws.cognito.userpoolgroup.cognito_membership_review_enabled_if_supported#us-west-2#cognito,us-west-2,,
1b2d544b-51e3-5937-9462-a4d5b21cf8a7,aws.cognito.userpool.cognito_no_inline_policies_enabled,,,,,medium,high,open,2026-01-14T04:42:04.166154Z,2026-01-14T04:42:04.166154Z,cognito,,aws.cognito.userpool.cognito_no_inline_policies_enabled#eu-west-1#cognito,eu-west-1,,
88fc9dbe-47a1-5526-a6af-814065eb98cc,aws.cognito.userpool.cognito_store_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.166189Z,2026-01-14T04:42:04.166189Z,cognito,,aws.cognito.userpool.cognito_store_encrypted#eu-west-1#cognito,eu-west-1,,
5511ebc7-f466-5d8d-9eda-64f485323376,aws.cognito.userpool.cognito_workflow_storage_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.166228Z,2026-01-14T04:42:04.166228Z,cognito,,aws.cognito.userpool.cognito_workflow_storage_encrypted#eu-west-1#cognito,eu-west-1,,
5e5306fb-73b7-5e51-a222-efcb195f4928,aws.cognito.userpool.console_password_present_only_if_required,,,,,medium,high,open,2026-01-14T04:42:04.166266Z,2026-01-14T04:42:04.166266Z,cognito,,aws.cognito.userpool.console_password_present_only_if_required#eu-west-1#cognito,eu-west-1,,
a9e6672c-64b9-5097-870d-739809ef559e,aws.cognito.userpool.execution_roles_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.166305Z,2026-01-14T04:42:04.166305Z,cognito,,aws.cognito.userpool.execution_roles_least_privilege#eu-west-1#cognito,eu-west-1,,
97c0d463-7208-5575-824a-54a0eb675006,aws.cognito.userpool.mfa_required,,,,,medium,high,open,2026-01-14T04:42:04.166339Z,2026-01-14T04:42:04.166339Z,cognito,,aws.cognito.userpool.mfa_required#eu-west-1#cognito,eu-west-1,,
1f8f0aaa-2d1f-50e6-8527-60ab51fb3bc2,aws.cognito.userpool.rbac_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.166378Z,2026-01-14T04:42:04.166378Z,cognito,,aws.cognito.userpool.rbac_least_privilege#eu-west-1#cognito,eu-west-1,,
ad618371-b474-5bb4-ab70-4c870bd73e69,aws.cognito.userpoolgroup.cognito_membership_review_enabled_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.166414Z,2026-01-14T04:42:04.166414Z,cognito,,aws.cognito.userpoolgroup.cognito_membership_review_enabled_if_supported#eu-west-1#cognito,eu-west-1,,
d54ef0d1-8c41-5f8b-9f68-10f1b990a39e,aws.dynamodb.accelerator.cluster_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.166464Z,2026-01-14T04:42:04.166464Z,dynamodb,,aws.dynamodb.accelerator.cluster_encryption_enabled#us-east-1#dynamodb,us-east-1,,
2e753beb-390f-5532-aa93-f1a5a1a8d8f2,aws.dynamodb.cluster.dynamodb_multi_az_configured,,,,,medium,high,open,2026-01-14T04:42:04.166498Z,2026-01-14T04:42:04.166498Z,dynamodb,,aws.dynamodb.cluster.dynamodb_multi_az_configured#us-east-1#dynamodb,us-east-1,,
fabca8fc-953c-5b6e-b998-875758efaf21,aws.dynamodb.cluster.encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.166540Z,2026-01-14T04:42:04.166540Z,dynamodb,,aws.dynamodb.cluster.encryption_enabled#us-east-1#dynamodb,us-east-1,,
858ab67f-183f-5c27-85a7-d7e01ef40788,aws.dynamodb.cluster.in_transit_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.166576Z,2026-01-14T04:42:04.166576Z,dynamodb,,aws.dynamodb.cluster.in_transit_encryption_enabled#us-east-1#dynamodb,us-east-1,,
05a3e119-2da5-59c7-9019-44be436cb485,aws.dynamodb.globaltable.cross_region_replication_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.166615Z,2026-01-14T04:42:04.166615Z,dynamodb,,aws.dynamodb.globaltable.cross_region_replication_encrypted#us-east-1#dynamodb,us-east-1,,
187a0a95-d5ee-5323-b9ec-4f9352d74e4f,aws.dynamodb.globaltable.encryption_at_rest_all_regions_configured,,,,,medium,high,open,2026-01-14T04:42:04.166650Z,2026-01-14T04:42:04.166650Z,dynamodb,,aws.dynamodb.globaltable.encryption_at_rest_all_regions_configured#us-east-1#dynamodb,us-east-1,,
6ade8cfe-9ef2-5b79-9311-481656503139,aws.dynamodb.globaltable.table_pitr_enabled_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.166689Z,2026-01-14T04:42:04.166689Z,dynamodb,,aws.dynamodb.globaltable.table_pitr_enabled_if_supported#us-east-1#dynamodb,us-east-1,,
7cc191de-bb75-56ed-8fae-4bcc9019f793,aws.dynamodb.resource.backup_enabled,,,,,medium,high,open,2026-01-14T04:42:04.166723Z,2026-01-14T04:42:04.166723Z,dynamodb,,aws.dynamodb.resource.backup_enabled#us-east-1#dynamodb,us-east-1,,
40ac628e-c7bc-5efd-be04-c365c7a912d0,aws.dynamodb.resource.dynamodb_autoscaling_enabled,,,,,medium,high,open,2026-01-14T04:42:04.166755Z,2026-01-14T04:42:04.166755Z,dynamodb,,aws.dynamodb.resource.dynamodb_autoscaling_enabled#us-east-1#dynamodb,us-east-1,,
c6d93996-62af-5a07-b84c-49fef7f65ab3,aws.dynamodb.resource.dynamodb_pitr_enabled,,,,,medium,high,open,2026-01-14T04:42:04.166789Z,2026-01-14T04:42:04.166789Z,dynamodb,,aws.dynamodb.resource.dynamodb_pitr_enabled#us-east-1#dynamodb,us-east-1,,
49247c5e-58ee-5b56-a230-6c92a1d2d4db,aws.dynamodb.resource.encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.166826Z,2026-01-14T04:42:04.166826Z,dynamodb,,aws.dynamodb.resource.encryption_enabled#us-east-1#dynamodb,us-east-1,,
d024c274-b66a-54fa-8f85-4613b6e34d99,aws.dynamodb.resource.tables_kms_cmk_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.166859Z,2026-01-14T04:42:04.166859Z,dynamodb,,aws.dynamodb.resource.tables_kms_cmk_encryption_enabled#us-east-1#dynamodb,us-east-1,,
f7658ba8-d1d7-538a-b7c2-63a1a061ddfc,aws.dynamodb.stream.consumer_auth_required,,,,,medium,high,open,2026-01-14T04:42:04.166896Z,2026-01-14T04:42:04.166896Z,dynamodb,,aws.dynamodb.stream.consumer_auth_required#us-east-1#dynamodb,us-east-1,,
46fa610f-cf24-59e0-ad3e-77bfaf873b89,aws.dynamodb.stream.encryption_at_rest_enabled,,,,,medium,high,open,2026-01-14T04:42:04.166933Z,2026-01-14T04:42:04.166933Z,dynamodb,,aws.dynamodb.stream.encryption_at_rest_enabled#us-east-1#dynamodb,us-east-1,,
cd202976-aa8b-555c-b286-f5b41c8f6fe8,aws.dynamodb.stream.private_network_only_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.166966Z,2026-01-14T04:42:04.166966Z,dynamodb,,aws.dynamodb.stream.private_network_only_if_supported#us-east-1#dynamodb,us-east-1,,
ee3f776e-b8a2-5fe0-a3c5-851beac68963,aws.dynamodb.table.encryption_at_rest_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167005Z,2026-01-14T04:42:04.167005Z,dynamodb,,aws.dynamodb.table.encryption_at_rest_enabled#us-east-1#dynamodb,us-east-1,,
c9a2deca-9b29-5902-a7a3-0a449110626e,aws.dynamodb.table.private_network_only_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.167049Z,2026-01-14T04:42:04.167049Z,dynamodb,,aws.dynamodb.table.private_network_only_if_supported#us-east-1#dynamodb,us-east-1,,
18585f45-1a0a-50aa-bc64-62df6c1c85ff,aws.dynamodb.table.rbac_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.167085Z,2026-01-14T04:42:04.167085Z,dynamodb,,aws.dynamodb.table.rbac_least_privilege#us-east-1#dynamodb,us-east-1,,
6bc24d5e-cd61-5f94-bb77-533689d3c408,aws.dynamodb.tables.kms_cmk_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167119Z,2026-01-14T04:42:04.167119Z,dynamodb,,aws.dynamodb.tables.kms_cmk_encryption_enabled#us-east-1#dynamodb,us-east-1,,
604b4a3e-7b59-5e24-9b10-0bc94c8a90c5,aws.dynamodb.tables.table_pitr_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167153Z,2026-01-14T04:42:04.167153Z,dynamodb,,aws.dynamodb.tables.table_pitr_enabled#us-east-1#dynamodb,us-east-1,,
08679f5d-bd30-573f-8c54-7802b39a2681,aws.dynamodb.accelerator.cluster_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167191Z,2026-01-14T04:42:04.167191Z,dynamodb,,aws.dynamodb.accelerator.cluster_encryption_enabled#eu-west-1#dynamodb,eu-west-1,,
717b1dde-5569-5284-a7d5-b91351bf43dc,aws.dynamodb.cluster.dynamodb_multi_az_configured,,,,,medium,high,open,2026-01-14T04:42:04.167233Z,2026-01-14T04:42:04.167233Z,dynamodb,,aws.dynamodb.cluster.dynamodb_multi_az_configured#eu-west-1#dynamodb,eu-west-1,,
71b44408-5d0c-5f0e-b307-41be73657bd4,aws.dynamodb.cluster.encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167270Z,2026-01-14T04:42:04.167270Z,dynamodb,,aws.dynamodb.cluster.encryption_enabled#eu-west-1#dynamodb,eu-west-1,,
04214d7a-af59-5423-a3b2-fcb1e7b3ed43,aws.dynamodb.cluster.in_transit_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167308Z,2026-01-14T04:42:04.167308Z,dynamodb,,aws.dynamodb.cluster.in_transit_encryption_enabled#eu-west-1#dynamodb,eu-west-1,,
ded8b647-b0c9-53b4-8859-e678f9f08c14,aws.dynamodb.globaltable.cross_region_replication_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.167350Z,2026-01-14T04:42:04.167350Z,dynamodb,,aws.dynamodb.globaltable.cross_region_replication_encrypted#eu-west-1#dynamodb,eu-west-1,,
61f13190-592d-5d4f-8e62-d7aea9c85d52,aws.dynamodb.globaltable.encryption_at_rest_all_regions_configured,,,,,medium,high,open,2026-01-14T04:42:04.167391Z,2026-01-14T04:42:04.167391Z,dynamodb,,aws.dynamodb.globaltable.encryption_at_rest_all_regions_configured#eu-west-1#dynamodb,eu-west-1,,
306d6eee-cd18-5e72-a79d-d130b2ad73cb,aws.dynamodb.globaltable.table_pitr_enabled_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.167431Z,2026-01-14T04:42:04.167431Z,dynamodb,,aws.dynamodb.globaltable.table_pitr_enabled_if_supported#eu-west-1#dynamodb,eu-west-1,,
72982b39-7cab-5b51-bf8b-de838ea2b495,aws.dynamodb.resource.backup_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167465Z,2026-01-14T04:42:04.167465Z,dynamodb,,aws.dynamodb.resource.backup_enabled#eu-west-1#dynamodb,eu-west-1,,
d05c9f8b-329c-5486-8b91-ee6800c1686d,aws.dynamodb.resource.dynamodb_autoscaling_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167511Z,2026-01-14T04:42:04.167511Z,dynamodb,,aws.dynamodb.resource.dynamodb_autoscaling_enabled#eu-west-1#dynamodb,eu-west-1,,
6d244474-4113-5966-b2e9-94c839a9c548,aws.dynamodb.resource.dynamodb_pitr_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167552Z,2026-01-14T04:42:04.167552Z,dynamodb,,aws.dynamodb.resource.dynamodb_pitr_enabled#eu-west-1#dynamodb,eu-west-1,,
e2c9e190-f07e-5036-932b-cf33f0be1811,aws.dynamodb.resource.encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167600Z,2026-01-14T04:42:04.167600Z,dynamodb,,aws.dynamodb.resource.encryption_enabled#eu-west-1#dynamodb,eu-west-1,,
609e0d11-b3ca-5612-a827-cad1769bdd99,aws.dynamodb.resource.tables_kms_cmk_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167742Z,2026-01-14T04:42:04.167742Z,dynamodb,,aws.dynamodb.resource.tables_kms_cmk_encryption_enabled#eu-west-1#dynamodb,eu-west-1,,
d8dc4c16-752c-54dc-9265-d50206951e15,aws.dynamodb.stream.consumer_auth_required,,,,,medium,high,open,2026-01-14T04:42:04.167822Z,2026-01-14T04:42:04.167822Z,dynamodb,,aws.dynamodb.stream.consumer_auth_required#eu-west-1#dynamodb,eu-west-1,,
abe8e3db-0a43-51fc-a812-c956c0dfedc0,aws.dynamodb.stream.encryption_at_rest_enabled,,,,,medium,high,open,2026-01-14T04:42:04.167884Z,2026-01-14T04:42:04.167884Z,dynamodb,,aws.dynamodb.stream.encryption_at_rest_enabled#eu-west-1#dynamodb,eu-west-1,,
0695160e-f8b1-5599-a5a6-4ff68d12f6aa,aws.dynamodb.stream.private_network_only_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.167991Z,2026-01-14T04:42:04.167991Z,dynamodb,,aws.dynamodb.stream.private_network_only_if_supported#eu-west-1#dynamodb,eu-west-1,,
3be499d1-bb5e-564e-8de4-3c167823cc6c,aws.dynamodb.table.encryption_at_rest_enabled,,,,,medium,high,open,2026-01-14T04:42:04.168061Z,2026-01-14T04:42:04.168061Z,dynamodb,,aws.dynamodb.table.encryption_at_rest_enabled#eu-west-1#dynamodb,eu-west-1,,
08784915-ddaf-5933-bbcf-4e1cd56786bc,aws.dynamodb.table.private_network_only_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.168164Z,2026-01-14T04:42:04.168164Z,dynamodb,,aws.dynamodb.table.private_network_only_if_supported#eu-west-1#dynamodb,eu-west-1,,
97c941b8-f2e4-5f58-a96a-7a5c90f0cb03,aws.dynamodb.table.rbac_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.168248Z,2026-01-14T04:42:04.168248Z,dynamodb,,aws.dynamodb.table.rbac_least_privilege#eu-west-1#dynamodb,eu-west-1,,
ed68c53f-e724-53ce-acea-8acfb67bb768,aws.dynamodb.tables.kms_cmk_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.168294Z,2026-01-14T04:42:04.168294Z,dynamodb,,aws.dynamodb.tables.kms_cmk_encryption_enabled#eu-west-1#dynamodb,eu-west-1,,
a04410e4-5d5a-5a5c-8889-0d0636fe05fd,aws.dynamodb.tables.table_pitr_enabled,,,,,medium,high,open,2026-01-14T04:42:04.168377Z,2026-01-14T04:42:04.168377Z,dynamodb,,aws.dynamodb.tables.table_pitr_enabled#eu-west-1#dynamodb,eu-west-1,,
dfd27076-7a1e-5466-8358-dd4ccc9c9e8b,aws.dynamodb.accelerator.cluster_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.168446Z,2026-01-14T04:42:04.168446Z,dynamodb,,aws.dynamodb.accelerator.cluster_encryption_enabled#us-west-2#dynamodb,us-west-2,,
b09759b6-5c3a-551a-87f4-78ac79e3da8a,aws.dynamodb.cluster.dynamodb_multi_az_configured,,,,,medium,high,open,2026-01-14T04:42:04.168498Z,2026-01-14T04:42:04.168498Z,dynamodb,,aws.dynamodb.cluster.dynamodb_multi_az_configured#us-west-2#dynamodb,us-west-2,,
3e46b475-526d-5edc-890c-6772a5e30ee0,aws.dynamodb.cluster.encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.168544Z,2026-01-14T04:42:04.168544Z,dynamodb,,aws.dynamodb.cluster.encryption_enabled#us-west-2#dynamodb,us-west-2,,
6501f5f1-499c-51c7-8882-2f99aa14bd3f,aws.dynamodb.cluster.in_transit_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.168596Z,2026-01-14T04:42:04.168596Z,dynamodb,,aws.dynamodb.cluster.in_transit_encryption_enabled#us-west-2#dynamodb,us-west-2,,
52d82dd1-f0d6-53c6-ac12-f74703f8c94d,aws.dynamodb.globaltable.cross_region_replication_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.168649Z,2026-01-14T04:42:04.168649Z,dynamodb,,aws.dynamodb.globaltable.cross_region_replication_encrypted#us-west-2#dynamodb,us-west-2,,
d2c7ee9f-b33f-5c83-8b3e-46be5f2f5460,aws.dynamodb.globaltable.encryption_at_rest_all_regions_configured,,,,,medium,high,open,2026-01-14T04:42:04.168686Z,2026-01-14T04:42:04.168686Z,dynamodb,,aws.dynamodb.globaltable.encryption_at_rest_all_regions_configured#us-west-2#dynamodb,us-west-2,,
e88b80ff-eeab-5592-bd76-c79fd375b105,aws.dynamodb.globaltable.table_pitr_enabled_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.168724Z,2026-01-14T04:42:04.168724Z,dynamodb,,aws.dynamodb.globaltable.table_pitr_enabled_if_supported#us-west-2#dynamodb,us-west-2,,
671648c5-65cb-5b7d-9a8c-59e6e137817c,aws.dynamodb.resource.backup_enabled,,,,,medium,high,open,2026-01-14T04:42:04.168930Z,2026-01-14T04:42:04.168930Z,dynamodb,,aws.dynamodb.resource.backup_enabled#us-west-2#dynamodb,us-west-2,,
e5ec7b79-764e-5241-81f4-0159dbbf4f22,aws.dynamodb.resource.dynamodb_autoscaling_enabled,,,,,medium,high,open,2026-01-14T04:42:04.169013Z,2026-01-14T04:42:04.169013Z,dynamodb,,aws.dynamodb.resource.dynamodb_autoscaling_enabled#us-west-2#dynamodb,us-west-2,,
7d36cdaf-936d-52a4-8a57-41c959d657a4,aws.dynamodb.resource.dynamodb_pitr_enabled,,,,,medium,high,open,2026-01-14T04:42:04.169352Z,2026-01-14T04:42:04.169352Z,dynamodb,,aws.dynamodb.resource.dynamodb_pitr_enabled#us-west-2#dynamodb,us-west-2,,
1f0ff4c3-e5c6-5e58-8e7a-e266367d1ecc,aws.dynamodb.resource.encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.169406Z,2026-01-14T04:42:04.169406Z,dynamodb,,aws.dynamodb.resource.encryption_enabled#us-west-2#dynamodb,us-west-2,,
b7454e0e-d2b2-56d3-915d-8509dbfeba46,aws.dynamodb.resource.tables_kms_cmk_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.169449Z,2026-01-14T04:42:04.169449Z,dynamodb,,aws.dynamodb.resource.tables_kms_cmk_encryption_enabled#us-west-2#dynamodb,us-west-2,,
bd33f9c9-b79e-5b6e-8bac-6191c9b6afe6,aws.dynamodb.stream.consumer_auth_required,,,,,medium,high,open,2026-01-14T04:42:04.169497Z,2026-01-14T04:42:04.169497Z,dynamodb,,aws.dynamodb.stream.consumer_auth_required#us-west-2#dynamodb,us-west-2,,
16ee0801-a993-5996-93fb-7f7d639e9ff9,aws.dynamodb.stream.encryption_at_rest_enabled,,,,,medium,high,open,2026-01-14T04:42:04.169538Z,2026-01-14T04:42:04.169538Z,dynamodb,,aws.dynamodb.stream.encryption_at_rest_enabled#us-west-2#dynamodb,us-west-2,,
36984ef0-3cda-5670-a2fe-4332528f1e08,aws.dynamodb.stream.private_network_only_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.169578Z,2026-01-14T04:42:04.169578Z,dynamodb,,aws.dynamodb.stream.private_network_only_if_supported#us-west-2#dynamodb,us-west-2,,
da322a20-44de-5bc8-a86f-79ff0a0b6b91,aws.dynamodb.table.encryption_at_rest_enabled,,,,,medium,high,open,2026-01-14T04:42:04.169617Z,2026-01-14T04:42:04.169617Z,dynamodb,,aws.dynamodb.table.encryption_at_rest_enabled#us-west-2#dynamodb,us-west-2,,
3504e0c4-07ad-54b4-bbb3-c2784177f7fc,aws.dynamodb.table.private_network_only_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.169658Z,2026-01-14T04:42:04.169658Z,dynamodb,,aws.dynamodb.table.private_network_only_if_supported#us-west-2#dynamodb,us-west-2,,
3db54a09-ec7f-5b11-a13a-59464a3d4e24,aws.dynamodb.table.rbac_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.169696Z,2026-01-14T04:42:04.169696Z,dynamodb,,aws.dynamodb.table.rbac_least_privilege#us-west-2#dynamodb,us-west-2,,
21079bfc-92a7-5a4e-bf5c-57e50c67613c,aws.dynamodb.tables.kms_cmk_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.169732Z,2026-01-14T04:42:04.169732Z,dynamodb,,aws.dynamodb.tables.kms_cmk_encryption_enabled#us-west-2#dynamodb,us-west-2,,
b7d6c5c4-4b80-5dca-9051-63ebb84ee245,aws.dynamodb.tables.table_pitr_enabled,,,,,medium,high,open,2026-01-14T04:42:04.169766Z,2026-01-14T04:42:04.169766Z,dynamodb,,aws.dynamodb.tables.table_pitr_enabled#us-west-2#dynamodb,us-west-2,,
96aa1824-3006-5835-be50-fe161b1e2397,aws.ecr.imagescan.ecr_agents_or_scanners_deployed_configured,,,,,medium,high,open,2026-01-14T04:42:04.169806Z,2026-01-14T04:42:04.169806Z,ecr,,aws.ecr.imagescan.ecr_agents_or_scanners_deployed_configured#us-east-1#ecr,us-east-1,,
07be0314-16df-571d-8fb7-be750a3e3c0c,aws.ecr.imagescan.scope_includes_all_asset_groups_configured,,,,,medium,high,open,2026-01-14T04:42:04.169840Z,2026-01-14T04:42:04.169840Z,ecr,,aws.ecr.imagescan.scope_includes_all_asset_groups_configured#us-east-1#ecr,us-east-1,,
c9fcbbd1-0914-5734-982f-7d980104d0f7,aws.ecr.lifecyclepolicy.ecr_unused_or_old_tags_expire_configured,,,,,medium,high,open,2026-01-14T04:42:04.169999Z,2026-01-14T04:42:04.169999Z,ecr,,aws.ecr.lifecyclepolicy.ecr_unused_or_old_tags_expire_configured#us-east-1#ecr,us-east-1,,
ba99a25f-95ef-5eea-92c3-63df464636c5,aws.ecr.lifecyclepolicy.policy_storage_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.170067Z,2026-01-14T04:42:04.170067Z,ecr,,aws.ecr.lifecyclepolicy.policy_storage_encrypted#us-east-1#ecr,us-east-1,,
6ea7a4b7-6786-5efb-ad8c-9cf61bba3522,aws.ecr.replication_configuration.ecr_cross_region_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.170235Z,2026-01-14T04:42:04.170235Z,ecr,,aws.ecr.replication_configuration.ecr_cross_region_encrypted#us-east-1#ecr,us-east-1,,
