csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,case_management,authenticator.authenticator_id,item.authenticator_id,string,Yes,ibm.case_management.get-authenticator,read_list,Yes,ibm.case_management.get-authenticator,ibm.case_management.get-authenticator,1,0,ibm.case_management.get-authenticator[authenticator_id|authenticator_name|crn|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_authenticator().get_result(),,authenticator
ibm,case_management,authenticator.authenticator_name,item.authenticator_name,string,No,ibm.case_management.get-authenticator,read_list,Yes,ibm.case_management.get-authenticator,ibm.case_management.get-authenticator,1,0,ibm.case_management.get-authenticator[authenticator_id|authenticator_name|crn|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_authenticator().get_result(),,authenticator
ibm,case_management,crn,item.crn,string,Yes,ibm.case_management.get-authenticator,read_list,Yes,ibm.case_management.get-authenticator,ibm.case_management.get-authenticator,1,0,ibm.case_management.get-authenticator[authenticator_id|authenticator_name|crn|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_authenticator().get_result(),,
ibm,case_management,authenticator.authenticator_status,item.authenticator_status,string,No,ibm.case_management.get-authenticator,read_list,Yes,ibm.case_management.get-authenticator,ibm.case_management.get-authenticator,1,0,ibm.case_management.get-authenticator[authenticator_id|authenticator_name|crn|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_authenticator().get_result(),,authenticator
ibm,case_management,authenticator.created_at,item.created_at,string,No,ibm.case_management.get-authenticator,read_list,Yes,ibm.case_management.get-authenticator,ibm.case_management.get-authenticator,1,0,ibm.case_management.get-authenticator[authenticator_id|authenticator_name|crn|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_authenticator().get_result(),,authenticator
ibm,case_management,authenticator.tags,item.tags,array,No,ibm.case_management.get-authenticator,read_list,Yes,ibm.case_management.get-authenticator,ibm.case_management.get-authenticator,1,0,ibm.case_management.get-authenticator[authenticator_id|authenticator_name|crn|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_authenticator().get_result(),,authenticator
ibm,case_management,case.case_id,item.case_id,string,Yes,ibm.case_management.get-case,read_list,Yes,ibm.case_management.get-case,ibm.case_management.get-case,1,0,ibm.case_management.get-case[case_id|case_name|case_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_case().get_result(),,case
ibm,case_management,case.case_name,item.case_name,string,No,ibm.case_management.get-case,read_list,Yes,ibm.case_management.get-case,ibm.case_management.get-case,1,0,ibm.case_management.get-case[case_id|case_name|case_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_case().get_result(),,case
ibm,case_management,case.case_status,item.case_status,string,No,ibm.case_management.get-case,read_list,Yes,ibm.case_management.get-case,ibm.case_management.get-case,1,0,ibm.case_management.get-case[case_id|case_name|case_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_case().get_result(),,case
ibm,case_management,case.created_at,item.created_at,string,No,ibm.case_management.get-case,read_list,Yes,ibm.case_management.get-case,ibm.case_management.get-case,1,0,ibm.case_management.get-case[case_id|case_name|case_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_case().get_result(),,case
ibm,case_management,case.tags,item.tags,array,No,ibm.case_management.get-case,read_list,Yes,ibm.case_management.get-case,ibm.case_management.get-case,1,0,ibm.case_management.get-case[case_id|case_name|case_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_case().get_result(),,case
ibm,case_management,cas.cas_id,item.cas_id,string,Yes,ibm.case_management.get-cases,read_list,Yes,ibm.case_management.get-cases,ibm.case_management.get-cases,1,0,ibm.case_management.get-cases[cas_id|cas_name|cas_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_cases().get_result(),,cas
ibm,case_management,cas.cas_name,item.cas_name,string,No,ibm.case_management.get-cases,read_list,Yes,ibm.case_management.get-cases,ibm.case_management.get-cases,1,0,ibm.case_management.get-cases[cas_id|cas_name|cas_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_cases().get_result(),,cas
ibm,case_management,cas.cas_status,item.cas_status,string,No,ibm.case_management.get-cases,read_list,Yes,ibm.case_management.get-cases,ibm.case_management.get-cases,1,0,ibm.case_management.get-cases[cas_id|cas_name|cas_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_cases().get_result(),,cas
ibm,case_management,cas.created_at,item.created_at,string,No,ibm.case_management.get-cases,read_list,Yes,ibm.case_management.get-cases,ibm.case_management.get-cases,1,0,ibm.case_management.get-cases[cas_id|cas_name|cas_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_cases().get_result(),,cas
ibm,case_management,cas.tags,item.tags,array,No,ibm.case_management.get-cases,read_list,Yes,ibm.case_management.get-cases,ibm.case_management.get-cases,1,0,ibm.case_management.get-cases[cas_id|cas_name|cas_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_cases().get_result(),,cas
ibm,case_management,enable_gzip_compression.enable_gzip_compression_id,item.enable_gzip_compression_id,string,Yes,ibm.case_management.get-enable-gzip-compression,read_list,Yes,ibm.case_management.get-enable-gzip-compression,ibm.case_management.get-enable-gzip-compression,1,0,ibm.case_management.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression
