csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,enterprise_usage_reports,http_client.http_client_name,item.http_client_name,string,No,ibm.enterprise_usage_reports.get-http-client,read_list,Yes,ibm.enterprise_usage_reports.get-http-client,ibm.enterprise_usage_reports.get-http-client,1,0,ibm.enterprise_usage_reports.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_usage_reports.EnterpriseUsageReportsV1().get_http_client().get_result(),,http_client
ibm,enterprise_usage_reports,http_client.http_client_status,item.http_client_status,string,No,ibm.enterprise_usage_reports.get-http-client,read_list,Yes,ibm.enterprise_usage_reports.get-http-client,ibm.enterprise_usage_reports.get-http-client,1,0,ibm.enterprise_usage_reports.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_usage_reports.EnterpriseUsageReportsV1().get_http_client().get_result(),,http_client
ibm,enterprise_usage_reports,http_client.created_at,item.created_at,string,No,ibm.enterprise_usage_reports.get-http-client,read_list,Yes,ibm.enterprise_usage_reports.get-http-client,ibm.enterprise_usage_reports.get-http-client,1,0,ibm.enterprise_usage_reports.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_usage_reports.EnterpriseUsageReportsV1().get_http_client().get_result(),,http_client
ibm,enterprise_usage_reports,http_client.tags,item.tags,array,No,ibm.enterprise_usage_reports.get-http-client,read_list,Yes,ibm.enterprise_usage_reports.get-http-client,ibm.enterprise_usage_reports.get-http-client,1,0,ibm.enterprise_usage_reports.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_usage_reports.EnterpriseUsageReportsV1().get_http_client().get_result(),,http_client
ibm,enterprise_usage_reports,resource_usage_report.resource_usage_report_id,item.resource_usage_report_id,string,Yes,ibm.enterprise_usage_reports.get-resource-usage-report,read_list,Yes,ibm.enterprise_usage_reports.get-resource-usage-report,ibm.enterprise_usage_reports.get-resource-usage-report,1,0,ibm.enterprise_usage_reports.get-resource-usage-report[resource_usage_report_id|resource_usage_report_name|resource_usage_report_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_usage_reports.EnterpriseUsageReportsV1().get_resource_usage_report().get_result(),,resource_usage_report
ibm,enterprise_usage_reports,resource_usage_report.resource_usage_report_name,item.resource_usage_report_name,string,No,ibm.enterprise_usage_reports.get-resource-usage-report,read_list,Yes,ibm.enterprise_usage_reports.get-resource-usage-report,ibm.enterprise_usage_reports.get-resource-usage-report,1,0,ibm.enterprise_usage_reports.get-resource-usage-report[resource_usage_report_id|resource_usage_report_name|resource_usage_report_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_usage_reports.EnterpriseUsageReportsV1().get_resource_usage_report().get_result(),,resource_usage_report
ibm,enterprise_usage_reports,resource_usage_report.resource_usage_report_status,item.resource_usage_report_status,string,No,ibm.enterprise_usage_reports.get-resource-usage-report,read_list,Yes,ibm.enterprise_usage_reports.get-resource-usage-report,ibm.enterprise_usage_reports.get-resource-usage-report,1,0,ibm.enterprise_usage_reports.get-resource-usage-report[resource_usage_report_id|resource_usage_report_name|resource_usage_report_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_usage_reports.EnterpriseUsageReportsV1().get_resource_usage_report().get_result(),,resource_usage_report
ibm,enterprise_usage_reports,resource_usage_report.created_at,item.created_at,string,No,ibm.enterprise_usage_reports.get-resource-usage-report,read_list,Yes,ibm.enterprise_usage_reports.get-resource-usage-report,ibm.enterprise_usage_reports.get-resource-usage-report,1,0,ibm.enterprise_usage_reports.get-resource-usage-report[resource_usage_report_id|resource_usage_report_name|resource_usage_report_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_usage_reports.EnterpriseUsageReportsV1().get_resource_usage_report().get_result(),,resource_usage_report
ibm,enterprise_usage_reports,resource_usage_report.tags,item.tags,array,No,ibm.enterprise_usage_reports.get-resource-usage-report,read_list,Yes,ibm.enterprise_usage_reports.get-resource-usage-report,ibm.enterprise_usage_reports.get-resource-usage-report,1,0,ibm.enterprise_usage_reports.get-resource-usage-report[resource_usage_report_id|resource_usage_report_name|resource_usage_report_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_usage_reports.EnterpriseUsageReportsV1().get_resource_usage_report().get_result(),,resource_usage_report
ibm,enterprise_usage_reports,status,item.status,string,No,ibm.enterprise_usage_reports.get-resource-usage-report,read_get,No,ibm.enterprise_usage_reports.get-resource-usage-report,ibm.enterprise_usage_reports.get-resource-usage-report,1,0,ibm.enterprise_usage_reports.get-resource-usage-report[status],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_usage_reports.EnterpriseUsageReportsV1().get_resource_usage_report().get_result(),,
