csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,email,ocid,item.ocid,string,Yes,oci.email.list_dkims,read_list,Yes,oci.email.list_dkims,oci.email.list_dkims,1,0,oci.email.list_dkims[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,EmailClient().list_dkims(compartment_id=compartment_id).data,/20160918/dkims
oci,email,compartment_id,item.compartment_id,string,Yes,oci.email.list_email_outbound_ips,read_list,Yes,oci.email.list_email_outbound_ips,oci.email.list_email_outbound_ips,1,0,oci.email.list_email_outbound_ips[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,EmailClient().list_email_outbound_ips(compartment_id=compartment_id).data,/20160918/emailOutboundIps
oci,email,dkim.name,item.dkim.name,string,No,oci.email.list_dkims,read_list,Yes,oci.email.list_dkims,oci.email.list_dkims,1,0,oci.email.list_dkims[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,EmailClient().list_dkims(compartment_id=compartment_id).data,/20160918/dkims
oci,email,dkim.status,item.dkim.status,string,No,oci.email.list_dkims,read_list,Yes,oci.email.list_dkims,oci.email.list_dkims,1,0,oci.email.list_dkims[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,EmailClient().list_dkims(compartment_id=compartment_id).data,/20160918/dkims
oci,email,dkim.time_created,item.dkim.time_created,string,No,oci.email.list_dkims,read_list,Yes,oci.email.list_dkims,oci.email.list_dkims,1,0,oci.email.list_dkims[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,EmailClient().list_dkims(compartment_id=compartment_id).data,/20160918/dkims
oci,email,dkim.freeform_tags,item.dkim.freeform_tags,object,No,oci.email.list_dkims,read_list,Yes,oci.email.list_dkims,oci.email.list_dkims,1,0,oci.email.list_dkims[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",EmailClient().list_dkims(compartment_id=compartment_id).data,/20160918/dkims
oci,email,dkim.defined_tags,item.dkim.defined_tags,object,No,oci.email.list_dkims,read_list,Yes,oci.email.list_dkims,oci.email.list_dkims,1,0,oci.email.list_dkims[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",EmailClient().list_dkims(compartment_id=compartment_id).data,/20160918/dkims
oci,email,email_configuration.name,item.email_configuration.name,string,No,oci.email.get_email_configuration,read_get,No,oci.email.get_email_configuration,oci.email.get_email_configuration,1,0,oci.email.get_email_configuration[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"EmailClient().get_email_configuration(compartment_id=compartment_id, email_configuration_id=email_configuration_id).data",/20160918/emailConfigurations/{EmailConfigurationId}
oci,email,email_configuration.status,item.email_configuration.status,string,No,oci.email.get_email_configuration,read_get,No,oci.email.get_email_configuration,oci.email.get_email_configuration,1,0,oci.email.get_email_configuration[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"EmailClient().get_email_configuration(compartment_id=compartment_id, email_configuration_id=email_configuration_id).data",/20160918/emailConfigurations/{EmailConfigurationId}
oci,email,email_configuration.time_created,item.email_configuration.time_created,string,No,oci.email.get_email_configuration,read_get,No,oci.email.get_email_configuration,oci.email.get_email_configuration,1,0,oci.email.get_email_configuration[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"EmailClient().get_email_configuration(compartment_id=compartment_id, email_configuration_id=email_configuration_id).data",/20160918/emailConfigurations/{EmailConfigurationId}
oci,email,email_configuration.freeform_tags,item.email_configuration.freeform_tags,object,No,oci.email.get_email_configuration,read_get,No,oci.email.get_email_configuration,oci.email.get_email_configuration,1,0,oci.email.get_email_configuration[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","EmailClient().get_email_configuration(compartment_id=compartment_id, email_configuration_id=email_configuration_id).data",/20160918/emailConfigurations/{EmailConfigurationId}
