csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,ai_vision,ocid,item.ocid,string,Yes,oci.ai_vision.list_models,read_list,Yes,oci.ai_vision.list_models,oci.ai_vision.list_models,1,0,oci.ai_vision.list_models[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,AiVisionClient().list_models(compartment_id=compartment_id).data,/20160918/models
oci,ai_vision,compartment_id,item.compartment_id,string,Yes,oci.ai_vision.list_stream_sources,read_list,Yes,oci.ai_vision.list_stream_sources,oci.ai_vision.list_stream_sources,1,0,oci.ai_vision.list_stream_sources[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,AiVisionClient().list_stream_sources(compartment_id=compartment_id).data,/20160918/streamSources
oci,ai_vision,document_job.name,item.document_job.name,string,No,oci.ai_vision.get_document_job,read_get,No,oci.ai_vision.get_document_job,oci.ai_vision.get_document_job,1,0,oci.ai_vision.get_document_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"AiVisionClient().get_document_job(compartment_id=compartment_id, document_job_id=document_job_id).data",/20160918/documentJobs/{DocumentJobId}
oci,ai_vision,document_job.status,item.document_job.status,string,No,oci.ai_vision.get_document_job,read_get,No,oci.ai_vision.get_document_job,oci.ai_vision.get_document_job,1,0,oci.ai_vision.get_document_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"AiVisionClient().get_document_job(compartment_id=compartment_id, document_job_id=document_job_id).data",/20160918/documentJobs/{DocumentJobId}
oci,ai_vision,document_job.time_created,item.document_job.time_created,string,No,oci.ai_vision.get_document_job,read_get,No,oci.ai_vision.get_document_job,oci.ai_vision.get_document_job,1,0,oci.ai_vision.get_document_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"AiVisionClient().get_document_job(compartment_id=compartment_id, document_job_id=document_job_id).data",/20160918/documentJobs/{DocumentJobId}
oci,ai_vision,document_job.freeform_tags,item.document_job.freeform_tags,object,No,oci.ai_vision.get_document_job,read_get,No,oci.ai_vision.get_document_job,oci.ai_vision.get_document_job,1,0,oci.ai_vision.get_document_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","AiVisionClient().get_document_job(compartment_id=compartment_id, document_job_id=document_job_id).data",/20160918/documentJobs/{DocumentJobId}
oci,ai_vision,document_job.defined_tags,item.document_job.defined_tags,object,No,oci.ai_vision.get_document_job,read_get,No,oci.ai_vision.get_document_job,oci.ai_vision.get_document_job,1,0,oci.ai_vision.get_document_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","AiVisionClient().get_document_job(compartment_id=compartment_id, document_job_id=document_job_id).data",/20160918/documentJobs/{DocumentJobId}
oci,ai_vision,image_job.name,item.image_job.name,string,No,oci.ai_vision.get_image_job,read_get,No,oci.ai_vision.get_image_job,oci.ai_vision.get_image_job,1,0,oci.ai_vision.get_image_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"AiVisionClient().get_image_job(compartment_id=compartment_id, image_job_id=image_job_id).data",/20160918/imageJobs/{ImageJobId}
oci,ai_vision,image_job.status,item.image_job.status,string,No,oci.ai_vision.get_image_job,read_get,No,oci.ai_vision.get_image_job,oci.ai_vision.get_image_job,1,0,oci.ai_vision.get_image_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"AiVisionClient().get_image_job(compartment_id=compartment_id, image_job_id=image_job_id).data",/20160918/imageJobs/{ImageJobId}
oci,ai_vision,image_job.time_created,item.image_job.time_created,string,No,oci.ai_vision.get_image_job,read_get,No,oci.ai_vision.get_image_job,oci.ai_vision.get_image_job,1,0,oci.ai_vision.get_image_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"AiVisionClient().get_image_job(compartment_id=compartment_id, image_job_id=image_job_id).data",/20160918/imageJobs/{ImageJobId}
oci,ai_vision,image_job.freeform_tags,item.image_job.freeform_tags,object,No,oci.ai_vision.get_image_job,read_get,No,oci.ai_vision.get_image_job,oci.ai_vision.get_image_job,1,0,oci.ai_vision.get_image_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","AiVisionClient().get_image_job(compartment_id=compartment_id, image_job_id=image_job_id).data",/20160918/imageJobs/{ImageJobId}
oci,ai_vision,image_job.defined_tags,item.image_job.defined_tags,object,No,oci.ai_vision.get_image_job,read_get,No,oci.ai_vision.get_image_job,oci.ai_vision.get_image_job,1,0,oci.ai_vision.get_image_job[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","AiVisionClient().get_image_job(compartment_id=compartment_id, image_job_id=image_job_id).data",/20160918/imageJobs/{ImageJobId}
oci,ai_vision,model.name,item.model.name,string,No,oci.ai_vision.list_models,read_list,Yes,oci.ai_vision.list_models,oci.ai_vision.list_models,1,0,oci.ai_vision.list_models[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AiVisionClient().list_models(compartment_id=compartment_id).data,/20160918/models
oci,ai_vision,model.status,item.model.status,string,No,oci.ai_vision.list_models,read_list,Yes,oci.ai_vision.list_models,oci.ai_vision.list_models,1,0,oci.ai_vision.list_models[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AiVisionClient().list_models(compartment_id=compartment_id).data,/20160918/models
oci,ai_vision,model.time_created,item.model.time_created,string,No,oci.ai_vision.list_models,read_list,Yes,oci.ai_vision.list_models,oci.ai_vision.list_models,1,0,oci.ai_vision.list_models[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,AiVisionClient().list_models(compartment_id=compartment_id).data,/20160918/models
oci,ai_vision,model.freeform_tags,item.model.freeform_tags,object,No,oci.ai_vision.list_models,read_list,Yes,oci.ai_vision.list_models,oci.ai_vision.list_models,1,0,oci.ai_vision.list_models[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AiVisionClient().list_models(compartment_id=compartment_id).data,/20160918/models
oci,ai_vision,model.defined_tags,item.model.defined_tags,object,No,oci.ai_vision.list_models,read_list,Yes,oci.ai_vision.list_models,oci.ai_vision.list_models,1,0,oci.ai_vision.list_models[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AiVisionClient().list_models(compartment_id=compartment_id).data,/20160918/models
oci,ai_vision,project.name,item.project.name,string,No,oci.ai_vision.list_projects,read_list,Yes,oci.ai_vision.list_projects,oci.ai_vision.list_projects,1,0,oci.ai_vision.list_projects[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AiVisionClient().list_projects(compartment_id=compartment_id).data,/20160918/projects
oci,ai_vision,project.status,item.project.status,string,No,oci.ai_vision.list_projects,read_list,Yes,oci.ai_vision.list_projects,oci.ai_vision.list_projects,1,0,oci.ai_vision.list_projects[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AiVisionClient().list_projects(compartment_id=compartment_id).data,/20160918/projects
oci,ai_vision,project.time_created,item.project.time_created,string,No,oci.ai_vision.list_projects,read_list,Yes,oci.ai_vision.list_projects,oci.ai_vision.list_projects,1,0,oci.ai_vision.list_projects[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,AiVisionClient().list_projects(compartment_id=compartment_id).data,/20160918/projects
oci,ai_vision,project.freeform_tags,item.project.freeform_tags,object,No,oci.ai_vision.list_projects,read_list,Yes,oci.ai_vision.list_projects,oci.ai_vision.list_projects,1,0,oci.ai_vision.list_projects[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AiVisionClient().list_projects(compartment_id=compartment_id).data,/20160918/projects
oci,ai_vision,project.defined_tags,item.project.defined_tags,object,No,oci.ai_vision.list_projects,read_list,Yes,oci.ai_vision.list_projects,oci.ai_vision.list_projects,1,0,oci.ai_vision.list_projects[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AiVisionClient().list_projects(compartment_id=compartment_id).data,/20160918/projects
oci,ai_vision,stream_group.name,item.stream_group.name,string,No,oci.ai_vision.list_stream_groups,read_list,Yes,oci.ai_vision.list_stream_groups,oci.ai_vision.list_stream_groups,1,0,oci.ai_vision.list_stream_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AiVisionClient().list_stream_groups(compartment_id=compartment_id).data,/20160918/streamGroups
oci,ai_vision,stream_group.status,item.stream_group.status,string,No,oci.ai_vision.list_stream_groups,read_list,Yes,oci.ai_vision.list_stream_groups,oci.ai_vision.list_stream_groups,1,0,oci.ai_vision.list_stream_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AiVisionClient().list_stream_groups(compartment_id=compartment_id).data,/20160918/streamGroups
oci,ai_vision,stream_group.time_created,item.stream_group.time_created,string,No,oci.ai_vision.list_stream_groups,read_list,Yes,oci.ai_vision.list_stream_groups,oci.ai_vision.list_stream_groups,1,0,oci.ai_vision.list_stream_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,AiVisionClient().list_stream_groups(compartment_id=compartment_id).data,/20160918/streamGroups
