csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,cloud_bridge,ocid,item.ocid,string,Yes,oci.cloud_bridge.list_agent_dependencies,read_list,Yes,oci.cloud_bridge.list_agent_dependencies,oci.cloud_bridge.list_agent_dependencies,1,0,oci.cloud_bridge.list_agent_dependencies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,CloudBridgeClient().list_agent_dependencies(compartment_id=compartment_id).data,/20160918/agentDependencies
oci,cloud_bridge,compartment_id,item.compartment_id,string,Yes,oci.cloud_bridge.list_environments,read_list,Yes,oci.cloud_bridge.list_environments,oci.cloud_bridge.list_environments,1,0,oci.cloud_bridge.list_environments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,CloudBridgeClient().list_environments(compartment_id=compartment_id).data,/20160918/environments
oci,cloud_bridge,agent.name,item.agent.name,string,No,oci.cloud_bridge.list_agents,read_list,Yes,oci.cloud_bridge.list_agents,oci.cloud_bridge.list_agents,1,0,oci.cloud_bridge.list_agents[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CloudBridgeClient().list_agents(compartment_id=compartment_id).data,/20160918/agents
oci,cloud_bridge,agent.status,item.agent.status,string,No,oci.cloud_bridge.list_agents,read_list,Yes,oci.cloud_bridge.list_agents,oci.cloud_bridge.list_agents,1,0,oci.cloud_bridge.list_agents[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CloudBridgeClient().list_agents(compartment_id=compartment_id).data,/20160918/agents
oci,cloud_bridge,agent.time_created,item.agent.time_created,string,No,oci.cloud_bridge.list_agents,read_list,Yes,oci.cloud_bridge.list_agents,oci.cloud_bridge.list_agents,1,0,oci.cloud_bridge.list_agents[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,CloudBridgeClient().list_agents(compartment_id=compartment_id).data,/20160918/agents
oci,cloud_bridge,agent.freeform_tags,item.agent.freeform_tags,object,No,oci.cloud_bridge.list_agents,read_list,Yes,oci.cloud_bridge.list_agents,oci.cloud_bridge.list_agents,1,0,oci.cloud_bridge.list_agents[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CloudBridgeClient().list_agents(compartment_id=compartment_id).data,/20160918/agents
oci,cloud_bridge,agent.defined_tags,item.agent.defined_tags,object,No,oci.cloud_bridge.list_agents,read_list,Yes,oci.cloud_bridge.list_agents,oci.cloud_bridge.list_agents,1,0,oci.cloud_bridge.list_agents[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CloudBridgeClient().list_agents(compartment_id=compartment_id).data,/20160918/agents
oci,cloud_bridge,agent_dependency.name,item.agent_dependency.name,string,No,oci.cloud_bridge.list_agent_dependencies,read_list,Yes,oci.cloud_bridge.list_agent_dependencies,oci.cloud_bridge.list_agent_dependencies,1,0,oci.cloud_bridge.list_agent_dependencies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CloudBridgeClient().list_agent_dependencies(compartment_id=compartment_id).data,/20160918/agentDependencies
oci,cloud_bridge,agent_dependency.status,item.agent_dependency.status,string,No,oci.cloud_bridge.list_agent_dependencies,read_list,Yes,oci.cloud_bridge.list_agent_dependencies,oci.cloud_bridge.list_agent_dependencies,1,0,oci.cloud_bridge.list_agent_dependencies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CloudBridgeClient().list_agent_dependencies(compartment_id=compartment_id).data,/20160918/agentDependencies
oci,cloud_bridge,agent_dependency.time_created,item.agent_dependency.time_created,string,No,oci.cloud_bridge.list_agent_dependencies,read_list,Yes,oci.cloud_bridge.list_agent_dependencies,oci.cloud_bridge.list_agent_dependencies,1,0,oci.cloud_bridge.list_agent_dependencies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,CloudBridgeClient().list_agent_dependencies(compartment_id=compartment_id).data,/20160918/agentDependencies
oci,cloud_bridge,agent_dependency.freeform_tags,item.agent_dependency.freeform_tags,object,No,oci.cloud_bridge.list_agent_dependencies,read_list,Yes,oci.cloud_bridge.list_agent_dependencies,oci.cloud_bridge.list_agent_dependencies,1,0,oci.cloud_bridge.list_agent_dependencies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CloudBridgeClient().list_agent_dependencies(compartment_id=compartment_id).data,/20160918/agentDependencies
oci,cloud_bridge,agent_dependency.defined_tags,item.agent_dependency.defined_tags,object,No,oci.cloud_bridge.list_agent_dependencies,read_list,Yes,oci.cloud_bridge.list_agent_dependencies,oci.cloud_bridge.list_agent_dependencies,1,0,oci.cloud_bridge.list_agent_dependencies[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CloudBridgeClient().list_agent_dependencies(compartment_id=compartment_id).data,/20160918/agentDependencies
oci,cloud_bridge,environment.name,item.environment.name,string,No,oci.cloud_bridge.list_environments,read_list,Yes,oci.cloud_bridge.list_environments,oci.cloud_bridge.list_environments,1,0,oci.cloud_bridge.list_environments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CloudBridgeClient().list_environments(compartment_id=compartment_id).data,/20160918/environments
oci,cloud_bridge,environment.status,item.environment.status,string,No,oci.cloud_bridge.list_environments,read_list,Yes,oci.cloud_bridge.list_environments,oci.cloud_bridge.list_environments,1,0,oci.cloud_bridge.list_environments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CloudBridgeClient().list_environments(compartment_id=compartment_id).data,/20160918/environments
oci,cloud_bridge,environment.time_created,item.environment.time_created,string,No,oci.cloud_bridge.list_environments,read_list,Yes,oci.cloud_bridge.list_environments,oci.cloud_bridge.list_environments,1,0,oci.cloud_bridge.list_environments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,CloudBridgeClient().list_environments(compartment_id=compartment_id).data,/20160918/environments
oci,cloud_bridge,environment.freeform_tags,item.environment.freeform_tags,object,No,oci.cloud_bridge.list_environments,read_list,Yes,oci.cloud_bridge.list_environments,oci.cloud_bridge.list_environments,1,0,oci.cloud_bridge.list_environments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CloudBridgeClient().list_environments(compartment_id=compartment_id).data,/20160918/environments
oci,cloud_bridge,environment.defined_tags,item.environment.defined_tags,object,No,oci.cloud_bridge.list_environments,read_list,Yes,oci.cloud_bridge.list_environments,oci.cloud_bridge.list_environments,1,0,oci.cloud_bridge.list_environments[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CloudBridgeClient().list_environments(compartment_id=compartment_id).data,/20160918/environments
oci,cloud_bridge,plugin.name,item.plugin.name,string,No,oci.cloud_bridge.get_plugin,read_get,No,oci.cloud_bridge.get_plugin,oci.cloud_bridge.get_plugin,1,0,oci.cloud_bridge.get_plugin[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"CloudBridgeClient().get_plugin(compartment_id=compartment_id, plugin_id=plugin_id).data",/20160918/plugins/{PluginId}
oci,cloud_bridge,plugin.status,item.plugin.status,string,No,oci.cloud_bridge.get_plugin,read_get,No,oci.cloud_bridge.get_plugin,oci.cloud_bridge.get_plugin,1,0,oci.cloud_bridge.get_plugin[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"CloudBridgeClient().get_plugin(compartment_id=compartment_id, plugin_id=plugin_id).data",/20160918/plugins/{PluginId}
oci,cloud_bridge,plugin.time_created,item.plugin.time_created,string,No,oci.cloud_bridge.get_plugin,read_get,No,oci.cloud_bridge.get_plugin,oci.cloud_bridge.get_plugin,1,0,oci.cloud_bridge.get_plugin[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"CloudBridgeClient().get_plugin(compartment_id=compartment_id, plugin_id=plugin_id).data",/20160918/plugins/{PluginId}
oci,cloud_bridge,plugin.freeform_tags,item.plugin.freeform_tags,object,No,oci.cloud_bridge.get_plugin,read_get,No,oci.cloud_bridge.get_plugin,oci.cloud_bridge.get_plugin,1,0,oci.cloud_bridge.get_plugin[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","CloudBridgeClient().get_plugin(compartment_id=compartment_id, plugin_id=plugin_id).data",/20160918/plugins/{PluginId}
oci,cloud_bridge,plugin.defined_tags,item.plugin.defined_tags,object,No,oci.cloud_bridge.get_plugin,read_get,No,oci.cloud_bridge.get_plugin,oci.cloud_bridge.get_plugin,1,0,oci.cloud_bridge.get_plugin[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","CloudBridgeClient().get_plugin(compartment_id=compartment_id, plugin_id=plugin_id).data",/20160918/plugins/{PluginId}
oci,cloud_bridge,appliance_imag.name,item.appliance_imag.name,string,No,oci.cloud_bridge.list_appliance_images,read_list,Yes,oci.cloud_bridge.list_appliance_images,oci.cloud_bridge.list_appliance_images,1,0,oci.cloud_bridge.list_appliance_images[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CloudBridgeClient().list_appliance_images(compartment_id=compartment_id).data,/20160918/applianceImages
oci,cloud_bridge,appliance_imag.status,item.appliance_imag.status,string,No,oci.cloud_bridge.list_appliance_images,read_list,Yes,oci.cloud_bridge.list_appliance_images,oci.cloud_bridge.list_appliance_images,1,0,oci.cloud_bridge.list_appliance_images[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CloudBridgeClient().list_appliance_images(compartment_id=compartment_id).data,/20160918/applianceImages
oci,cloud_bridge,appliance_imag.time_created,item.appliance_imag.time_created,string,No,oci.cloud_bridge.list_appliance_images,read_list,Yes,oci.cloud_bridge.list_appliance_images,oci.cloud_bridge.list_appliance_images,1,0,oci.cloud_bridge.list_appliance_images[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,CloudBridgeClient().list_appliance_images(compartment_id=compartment_id).data,/20160918/applianceImages
oci,cloud_bridge,appliance_imag.freeform_tags,item.appliance_imag.freeform_tags,object,No,oci.cloud_bridge.list_appliance_images,read_list,Yes,oci.cloud_bridge.list_appliance_images,oci.cloud_bridge.list_appliance_images,1,0,oci.cloud_bridge.list_appliance_images[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CloudBridgeClient().list_appliance_images(compartment_id=compartment_id).data,/20160918/applianceImages
oci,cloud_bridge,appliance_imag.defined_tags,item.appliance_imag.defined_tags,object,No,oci.cloud_bridge.list_appliance_images,read_list,Yes,oci.cloud_bridge.list_appliance_images,oci.cloud_bridge.list_appliance_images,1,0,oci.cloud_bridge.list_appliance_images[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CloudBridgeClient().list_appliance_images(compartment_id=compartment_id).data,/20160918/applianceImages
