csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,resource_scheduler,ocid,item.ocid,string,Yes,oci.resource_scheduler.list_resource_types,read_list,Yes,oci.resource_scheduler.list_resource_types,oci.resource_scheduler.list_resource_types,1,0,oci.resource_scheduler.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ResourceSchedulerClient().list_resource_types(compartment_id=compartment_id).data,/20160918/resourceTypes
oci,resource_scheduler,compartment_id,item.compartment_id,string,Yes,oci.resource_scheduler.list_resource_types,read_list,Yes,oci.resource_scheduler.list_resource_types,oci.resource_scheduler.list_resource_types,1,0,oci.resource_scheduler.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ResourceSchedulerClient().list_resource_types(compartment_id=compartment_id).data,/20160918/resourceTypes
oci,resource_scheduler,schedule.name,item.schedule.name,string,No,oci.resource_scheduler.get_schedule,read_get,No,oci.resource_scheduler.list_schedules,oci.resource_scheduler.list_schedules → oci.resource_scheduler.get_schedule,2,1,oci.resource_scheduler.list_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.resource_scheduler.get_schedule[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ResourceSchedulerClient().get_schedule(compartment_id=compartment_id, schedule_id=schedule_id).data",/20160918/schedules/{ScheduleId}
oci,resource_scheduler,schedule.status,item.schedule.status,string,No,oci.resource_scheduler.get_schedule,read_get,No,oci.resource_scheduler.list_schedules,oci.resource_scheduler.list_schedules → oci.resource_scheduler.get_schedule,2,1,oci.resource_scheduler.list_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.resource_scheduler.get_schedule[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ResourceSchedulerClient().get_schedule(compartment_id=compartment_id, schedule_id=schedule_id).data",/20160918/schedules/{ScheduleId}
oci,resource_scheduler,schedule.time_created,item.schedule.time_created,string,No,oci.resource_scheduler.get_schedule,read_get,No,oci.resource_scheduler.list_schedules,oci.resource_scheduler.list_schedules → oci.resource_scheduler.get_schedule,2,1,oci.resource_scheduler.list_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.resource_scheduler.get_schedule[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"ResourceSchedulerClient().get_schedule(compartment_id=compartment_id, schedule_id=schedule_id).data",/20160918/schedules/{ScheduleId}
oci,resource_scheduler,schedule.freeform_tags,item.schedule.freeform_tags,object,No,oci.resource_scheduler.get_schedule,read_get,No,oci.resource_scheduler.list_schedules,oci.resource_scheduler.list_schedules → oci.resource_scheduler.get_schedule,2,1,oci.resource_scheduler.list_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.resource_scheduler.get_schedule[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ResourceSchedulerClient().get_schedule(compartment_id=compartment_id, schedule_id=schedule_id).data",/20160918/schedules/{ScheduleId}
oci,resource_scheduler,schedule.defined_tags,item.schedule.defined_tags,object,No,oci.resource_scheduler.get_schedule,read_get,No,oci.resource_scheduler.list_schedules,oci.resource_scheduler.list_schedules → oci.resource_scheduler.get_schedule,2,1,oci.resource_scheduler.list_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.resource_scheduler.get_schedule[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ResourceSchedulerClient().get_schedule(compartment_id=compartment_id, schedule_id=schedule_id).data",/20160918/schedules/{ScheduleId}
oci,resource_scheduler,work_request.name,item.work_request.name,string,No,oci.resource_scheduler.list_work_requests,read_list,Yes,oci.resource_scheduler.list_work_requests,oci.resource_scheduler.list_work_requests,1,0,oci.resource_scheduler.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ResourceSchedulerClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,resource_scheduler,work_request.status,item.work_request.status,string,No,oci.resource_scheduler.list_work_requests,read_list,Yes,oci.resource_scheduler.list_work_requests,oci.resource_scheduler.list_work_requests,1,0,oci.resource_scheduler.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ResourceSchedulerClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,resource_scheduler,work_request.time_created,item.work_request.time_created,string,No,oci.resource_scheduler.list_work_requests,read_list,Yes,oci.resource_scheduler.list_work_requests,oci.resource_scheduler.list_work_requests,1,0,oci.resource_scheduler.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ResourceSchedulerClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
