csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,lustre_file_storage,ocid,item.ocid,string,Yes,oci.lustre_file_storage.list_lustre_file_systems,read_list,Yes,oci.lustre_file_storage.list_lustre_file_systems,oci.lustre_file_storage.list_lustre_file_systems,1,0,oci.lustre_file_storage.list_lustre_file_systems[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,LustreFileStorageClient().list_lustre_file_systems(compartment_id=compartment_id).data,/20160918/lustreFileSystems
oci,lustre_file_storage,compartment_id,item.compartment_id,string,Yes,oci.lustre_file_storage.list_work_requests,read_list,Yes,oci.lustre_file_storage.list_work_requests,oci.lustre_file_storage.list_work_requests,1,0,oci.lustre_file_storage.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,LustreFileStorageClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,lustre_file_storage,lustre_file_system.name,item.lustre_file_system.name,string,No,oci.lustre_file_storage.list_lustre_file_systems,read_list,Yes,oci.lustre_file_storage.list_lustre_file_systems,oci.lustre_file_storage.list_lustre_file_systems,1,0,oci.lustre_file_storage.list_lustre_file_systems[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,LustreFileStorageClient().list_lustre_file_systems(compartment_id=compartment_id).data,/20160918/lustreFileSystems
oci,lustre_file_storage,lustre_file_system.status,item.lustre_file_system.status,string,No,oci.lustre_file_storage.list_lustre_file_systems,read_list,Yes,oci.lustre_file_storage.list_lustre_file_systems,oci.lustre_file_storage.list_lustre_file_systems,1,0,oci.lustre_file_storage.list_lustre_file_systems[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,LustreFileStorageClient().list_lustre_file_systems(compartment_id=compartment_id).data,/20160918/lustreFileSystems
oci,lustre_file_storage,lustre_file_system.time_created,item.lustre_file_system.time_created,string,No,oci.lustre_file_storage.list_lustre_file_systems,read_list,Yes,oci.lustre_file_storage.list_lustre_file_systems,oci.lustre_file_storage.list_lustre_file_systems,1,0,oci.lustre_file_storage.list_lustre_file_systems[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,LustreFileStorageClient().list_lustre_file_systems(compartment_id=compartment_id).data,/20160918/lustreFileSystems
oci,lustre_file_storage,lustre_file_system.freeform_tags,item.lustre_file_system.freeform_tags,object,No,oci.lustre_file_storage.list_lustre_file_systems,read_list,Yes,oci.lustre_file_storage.list_lustre_file_systems,oci.lustre_file_storage.list_lustre_file_systems,1,0,oci.lustre_file_storage.list_lustre_file_systems[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",LustreFileStorageClient().list_lustre_file_systems(compartment_id=compartment_id).data,/20160918/lustreFileSystems
oci,lustre_file_storage,lustre_file_system.defined_tags,item.lustre_file_system.defined_tags,object,No,oci.lustre_file_storage.list_lustre_file_systems,read_list,Yes,oci.lustre_file_storage.list_lustre_file_systems,oci.lustre_file_storage.list_lustre_file_systems,1,0,oci.lustre_file_storage.list_lustre_file_systems[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",LustreFileStorageClient().list_lustre_file_systems(compartment_id=compartment_id).data,/20160918/lustreFileSystems
oci,lustre_file_storage,object_storage_link.name,item.object_storage_link.name,string,No,oci.lustre_file_storage.list_object_storage_links,read_list,Yes,oci.lustre_file_storage.list_object_storage_links,oci.lustre_file_storage.list_object_storage_links,1,0,oci.lustre_file_storage.list_object_storage_links[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,LustreFileStorageClient().list_object_storage_links(compartment_id=compartment_id).data,/20160918/objectStorageLinks
oci,lustre_file_storage,object_storage_link.status,item.object_storage_link.status,string,No,oci.lustre_file_storage.list_object_storage_links,read_list,Yes,oci.lustre_file_storage.list_object_storage_links,oci.lustre_file_storage.list_object_storage_links,1,0,oci.lustre_file_storage.list_object_storage_links[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,LustreFileStorageClient().list_object_storage_links(compartment_id=compartment_id).data,/20160918/objectStorageLinks
oci,lustre_file_storage,object_storage_link.time_created,item.object_storage_link.time_created,string,No,oci.lustre_file_storage.list_object_storage_links,read_list,Yes,oci.lustre_file_storage.list_object_storage_links,oci.lustre_file_storage.list_object_storage_links,1,0,oci.lustre_file_storage.list_object_storage_links[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,LustreFileStorageClient().list_object_storage_links(compartment_id=compartment_id).data,/20160918/objectStorageLinks
