csp,service,op_name,op_kind,is_independent,python_call,yaml_action,required_params,optional_params,param_count,output_fields,output_fields_types,compliance_categories,resource_type,target_resource_id_param,iam_action,ciem_rule_count,ciem_rule_yaml,is_active,updated_at
gcp,accesscontextmanager,gcp.accesscontextmanager.gcp.accesscontextmanager.accesspolicies.accesslevels.patch,write_update,No,,,,,0,,,,,,accesscontextmanager:gcp.accesscontextmanager.accessPolicies.accessLevels.patch,0,,true,2026-04-17T14:43:54Z
gcp,accesscontextmanager,gcp.accesscontextmanager.gcp.accesscontextmanager.accesspolicies.accesslevels.create,write_create,Yes,,,,,0,,,,,,accesscontextmanager:gcp.accesscontextmanager.accessPolicies.accessLevels.create,0,,true,2026-04-17T14:43:54Z
gcp,accesscontextmanager,gcp.accesscontextmanager.gcp.accesscontextmanager.accesspolicies.accesslevels.delete,write_delete,No,,,,,0,,,,,,accesscontextmanager:gcp.accesscontextmanager.accessPolicies.accessLevels.delete,0,,true,2026-04-17T14:43:54Z
gcp,accesscontextmanager,gcp.accesscontextmanager.gcp.accesscontextmanager.accesspolicies.authorizedorgsdescs.delete,write_delete,No,,,,,0,,,,,,accesscontextmanager:gcp.accesscontextmanager.accessPolicies.authorizedOrgsDescs.delete,0,,true,2026-04-17T14:43:54Z
gcp,accesscontextmanager,gcp.accesscontextmanager.gcp.accesscontextmanager.accesspolicies.authorizedorgsdescs.patch,write_update,No,,,,,0,,,,,,accesscontextmanager:gcp.accesscontextmanager.accessPolicies.authorizedOrgsDescs.patch,0,,true,2026-04-17T14:43:54Z
gcp,accesscontextmanager,gcp.accesscontextmanager.gcp.accesscontextmanager.accesspolicies.authorizedorgsdescs.create,write_create,Yes,,,,,0,,,,,,accesscontextmanager:gcp.accesscontextmanager.accessPolicies.authorizedOrgsDescs.create,0,,true,2026-04-17T14:43:54Z
gcp,accesscontextmanager,gcp.accesscontextmanager.gcp.accesscontextmanager.organizations.gcpuseraccessbindings.patch,write_update,No,,,,,0,,,,,,accesscontextmanager:gcp.accesscontextmanager.organizations.gcpUserAccessBindings.patch,0,,true,2026-04-17T14:43:54Z
gcp,accesscontextmanager,gcp.accesscontextmanager.gcp.accesscontextmanager.organizations.gcpuseraccessbindings.delete,write_delete,No,,,,,0,,,,,,accesscontextmanager:gcp.accesscontextmanager.organizations.gcpUserAccessBindings.delete,0,,true,2026-04-17T14:43:54Z
gcp,accesscontextmanager,gcp.accesscontextmanager.gcp.accesscontextmanager.organizations.gcpuseraccessbindings.create,write_create,Yes,,,,,0,,,,,,accesscontextmanager:gcp.accesscontextmanager.organizations.gcpUserAccessBindings.create,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.accounts.creatives.create,write_create,Yes,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.accounts.creatives.create,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.accounts.creatives.update,write_update,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.accounts.creatives.update,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.accounts.creatives.dealassociations.add,write_update,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.accounts.creatives.dealAssociations.add,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.accounts.clients.create,write_create,Yes,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.accounts.clients.create,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.accounts.clients.update,write_update,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.accounts.clients.update,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.accounts.clients.users.update,write_update,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.accounts.clients.users.update,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.accounts.clients.invitations.create,write_create,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.accounts.clients.invitations.create,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.accounts.proposals.create,write_create,Yes,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.accounts.proposals.create,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.accounts.proposals.update,write_update,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.accounts.proposals.update,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.bidders.accounts.filtersets.create,write_create,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.bidders.accounts.filterSets.create,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.bidders.accounts.filtersets.delete,write_delete,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.bidders.accounts.filterSets.delete,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.bidders.filtersets.create,write_create,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.bidders.filterSets.create,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.bidders.filtersets.delete,write_delete,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.bidders.filterSets.delete,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.buyers.filtersets.create,write_create,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.buyers.filterSets.create,0,,true,2026-04-17T14:43:54Z
gcp,adexchangebuyer2,gcp.adexchangebuyer2.gcp.adexchangebuyer2.buyers.filtersets.delete,write_delete,No,,,,,0,,,,,,adexchangebuyer2:gcp.adexchangebuyer2.buyers.filterSets.delete,0,,true,2026-04-17T14:43:54Z
gcp,admin,gcp.admin.gcp.admin.transfers.insert,write_create,Yes,,,,,0,,,,,,admin:gcp.admin.transfers.insert,0,,true,2026-04-17T14:43:54Z
gcp,adsense,gcp.adsense.gcp.adsense.accounts.adclients.adunits.create,write_create,Yes,,,,,0,,,,,,adsense:gcp.adsense.accounts.adclients.adunits.create,0,,true,2026-04-17T14:43:54Z
gcp,adsense,gcp.adsense.gcp.adsense.accounts.adclients.adunits.patch,write_update,No,,,,,0,,,,,,adsense:gcp.adsense.accounts.adclients.adunits.patch,0,,true,2026-04-17T14:43:54Z
gcp,adsense,gcp.adsense.gcp.adsense.accounts.adclients.customchannels.create,write_create,Yes,,,,,0,,,,,,adsense:gcp.adsense.accounts.adclients.customchannels.create,0,,true,2026-04-17T14:43:54Z
gcp,adsense,gcp.adsense.gcp.adsense.accounts.adclients.customchannels.patch,write_update,No,,,,,0,,,,,,adsense:gcp.adsense.accounts.adclients.customchannels.patch,0,,true,2026-04-17T14:43:54Z
gcp,adsense,gcp.adsense.gcp.adsense.accounts.adclients.customchannels.delete,write_delete,No,,,,,0,,,,,,adsense:gcp.adsense.accounts.adclients.customchannels.delete,0,,true,2026-04-17T14:43:54Z
gcp,adsenseplatform,gcp.adsenseplatform.gcp.adsenseplatform.platforms.accounts.create,write_create,Yes,,,,,0,,,,,,adsenseplatform:gcp.adsenseplatform.platforms.accounts.create,0,,true,2026-04-17T14:43:54Z
gcp,adsenseplatform,gcp.adsenseplatform.gcp.adsenseplatform.platforms.accounts.sites.delete,write_delete,No,,,,,0,,,,,,adsenseplatform:gcp.adsenseplatform.platforms.accounts.sites.delete,0,,true,2026-04-17T14:43:54Z
gcp,adsenseplatform,gcp.adsenseplatform.gcp.adsenseplatform.platforms.accounts.sites.create,write_create,Yes,,,,,0,,,,,,adsenseplatform:gcp.adsenseplatform.platforms.accounts.sites.create,0,,true,2026-04-17T14:43:54Z
gcp,adsenseplatform,gcp.adsenseplatform.gcp.adsenseplatform.platforms.accounts.events.create,write_create,Yes,,,,,0,,,,,,adsenseplatform:gcp.adsenseplatform.platforms.accounts.events.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.migratableresources.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.migratableResources.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.featuregroups.features.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.featureGroups.features.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.featuregroups.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.featureGroups.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.pipelinejobs.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.pipelineJobs.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.persistentresources.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.persistentResources.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.schedules.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.schedules.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.endpoints.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.endpoints.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.specialistpools.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.specialistPools.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.tuningjobs.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.tuningJobs.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datalabelingjobs.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.dataLabelingJobs.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.ragcorpora.ragfiles.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.ragCorpora.ragFiles.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.ragcorpora.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.ragCorpora.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.notebookruntimes.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.notebookRuntimes.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.patch,write_update,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.patch,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.annotationspecs.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.annotationSpecs.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.datasetversions.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.datasetVersions.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.datasetversions.patch,write_update,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.datasetVersions.patch,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.datasetversions.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.datasetVersions.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.dataitems.annotations.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.dataItems.annotations.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.dataitems.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.dataItems.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.datasets.savedqueries.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.datasets.savedQueries.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.reasoningengines.patch,write_update,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.reasoningEngines.patch,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.reasoningengines.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.reasoningEngines.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.reasoningengines.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.reasoningEngines.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.reasoningengines.memories.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.reasoningEngines.memories.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.reasoningengines.sessions.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.reasoningEngines.sessions.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.reasoningengines.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.reasoningEngines.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.reasoningengines.sandboxenvironments.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.reasoningEngines.sandboxEnvironments.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.reasoningengines.sandboxenvironments.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.reasoningEngines.sandboxEnvironments.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.reasoningengines.sandboxenvironments.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.reasoningEngines.sandboxEnvironments.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.indexes.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.indexes.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.hyperparametertuningjobs.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.hyperparameterTuningJobs.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.models.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.models.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.models.evaluations.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.models.evaluations.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.customjobs.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.customJobs.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.ragengineconfig.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.ragEngineConfig.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.trainingpipelines.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.trainingPipelines.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.featureonlinestores.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.featureOnlineStores.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.featureonlinestores.featureviews.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.featureOnlineStores.featureViews.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.notebookruntimetemplates.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.notebookRuntimeTemplates.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.notebookexecutionjobs.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.notebookExecutionJobs.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.metadatastores.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.metadataStores.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.metadatastores.artifacts.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.metadataStores.artifacts.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.metadatastores.contexts.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.metadataStores.contexts.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.metadatastores.executions.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.metadataStores.executions.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.batchpredictionjobs.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.batchPredictionJobs.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.persistentresources.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.persistentResources.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.persistentresources.patch,write_update,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.persistentResources.patch,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.persistentresources.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.persistentResources.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.persistentresources.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.persistentResources.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.trainingpipelines.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.trainingPipelines.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.trainingpipelines.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.trainingPipelines.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.trainingpipelines.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.trainingPipelines.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.cachedcontents.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.cachedContents.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.cachedcontents.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.cachedContents.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.cachedcontents.patch,write_update,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.cachedContents.patch,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.ragcorpora.patch,write_update,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.ragCorpora.patch,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.ragcorpora.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.ragCorpora.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.ragcorpora.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.ragCorpora.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.ragcorpora.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.ragCorpora.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.ragcorpora.ragfiles.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.ragCorpora.ragFiles.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.ragcorpora.ragfiles.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.ragCorpora.ragFiles.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.specialistpools.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.specialistPools.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.specialistpools.patch,write_update,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.specialistPools.patch,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.specialistpools.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.specialistPools.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.specialistpools.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.specialistPools.operations.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.pipelinejobs.create,write_create,Yes,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.pipelineJobs.create,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.pipelinejobs.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.pipelineJobs.delete,0,,true,2026-04-17T14:43:54Z
gcp,aiplatform,gcp.aiplatform.gcp.aiplatform.projects.locations.pipelinejobs.operations.delete,write_delete,No,,,,,0,,,,,,aiplatform:gcp.aiplatform.projects.locations.pipelineJobs.operations.delete,0,,true,2026-04-17T14:43:54Z
