csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,oce,ocid,item.ocid,string,Yes,oci.oce.list_oce_instances,read_list,Yes,oci.oce.list_oce_instances,oci.oce.list_oce_instances,1,0,oci.oce.list_oce_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,OceClient().list_oce_instances(compartment_id=compartment_id).data,/20160918/oceInstances
oci,oce,compartment_id,item.compartment_id,string,Yes,oci.oce.list_work_requests,read_list,Yes,oci.oce.list_work_requests,oci.oce.list_work_requests,1,0,oci.oce.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,OceClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,oce,oce_instance.name,item.oce_instance.name,string,No,oci.oce.get_oce_instance,read_get,No,oci.oce.list_oce_instances,oci.oce.list_oce_instances → oci.oce.get_oce_instance,2,1,oci.oce.list_oce_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.oce.get_oce_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"OceClient().get_oce_instance(compartment_id=compartment_id, oce_instance_id=oce_instance_id).data",/20160918/oceInstances/{OceInstanceId}
oci,oce,oce_instance.status,item.oce_instance.status,string,No,oci.oce.get_oce_instance,read_get,No,oci.oce.list_oce_instances,oci.oce.list_oce_instances → oci.oce.get_oce_instance,2,1,oci.oce.list_oce_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.oce.get_oce_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"OceClient().get_oce_instance(compartment_id=compartment_id, oce_instance_id=oce_instance_id).data",/20160918/oceInstances/{OceInstanceId}
oci,oce,oce_instance.time_created,item.oce_instance.time_created,string,No,oci.oce.get_oce_instance,read_get,No,oci.oce.list_oce_instances,oci.oce.list_oce_instances → oci.oce.get_oce_instance,2,1,oci.oce.list_oce_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.oce.get_oce_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"OceClient().get_oce_instance(compartment_id=compartment_id, oce_instance_id=oce_instance_id).data",/20160918/oceInstances/{OceInstanceId}
oci,oce,oce_instance.freeform_tags,item.oce_instance.freeform_tags,object,No,oci.oce.get_oce_instance,read_get,No,oci.oce.list_oce_instances,oci.oce.list_oce_instances → oci.oce.get_oce_instance,2,1,oci.oce.list_oce_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.oce.get_oce_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","OceClient().get_oce_instance(compartment_id=compartment_id, oce_instance_id=oce_instance_id).data",/20160918/oceInstances/{OceInstanceId}
oci,oce,oce_instance.defined_tags,item.oce_instance.defined_tags,object,No,oci.oce.get_oce_instance,read_get,No,oci.oce.list_oce_instances,oci.oce.list_oce_instances → oci.oce.get_oce_instance,2,1,oci.oce.list_oce_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.oce.get_oce_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","OceClient().get_oce_instance(compartment_id=compartment_id, oce_instance_id=oce_instance_id).data",/20160918/oceInstances/{OceInstanceId}
oci,oce,work_request.name,item.work_request.name,string,No,oci.oce.list_work_requests,read_list,Yes,oci.oce.list_work_requests,oci.oce.list_work_requests,1,0,oci.oce.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,OceClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,oce,work_request.status,item.work_request.status,string,No,oci.oce.list_work_requests,read_list,Yes,oci.oce.list_work_requests,oci.oce.list_work_requests,1,0,oci.oce.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,OceClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,oce,work_request.time_created,item.work_request.time_created,string,No,oci.oce.list_work_requests,read_list,Yes,oci.oce.list_work_requests,oci.oce.list_work_requests,1,0,oci.oce.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,OceClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,oce,work_request.freeform_tags,item.work_request.freeform_tags,object,No,oci.oce.list_work_requests,read_list,Yes,oci.oce.list_work_requests,oci.oce.list_work_requests,1,0,oci.oce.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",OceClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,oce,work_request.defined_tags,item.work_request.defined_tags,object,No,oci.oce.list_work_requests,read_list,Yes,oci.oce.list_work_requests,oci.oce.list_work_requests,1,0,oci.oce.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",OceClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
