csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,opensearch,ocid,item.ocid,string,Yes,oci.opensearch.list_opensearch_cluster_pipelines,read_list,Yes,oci.opensearch.list_opensearch_cluster_pipelines,oci.opensearch.list_opensearch_cluster_pipelines,1,0,oci.opensearch.list_opensearch_cluster_pipelines[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,OpensearchClient().list_opensearch_cluster_pipelines(compartment_id=compartment_id).data,/20160918/opensearchClusterPipelines
oci,opensearch,compartment_id,item.compartment_id,string,Yes,oci.opensearch.list_opensearch_cluster_pipelines,read_list,Yes,oci.opensearch.list_opensearch_cluster_pipelines,oci.opensearch.list_opensearch_cluster_pipelines,1,0,oci.opensearch.list_opensearch_cluster_pipelines[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,OpensearchClient().list_opensearch_cluster_pipelines(compartment_id=compartment_id).data,/20160918/opensearchClusterPipelines
oci,opensearch,opensearch_cluster_pipeline.name,item.opensearch_cluster_pipeline.name,string,No,oci.opensearch.get_opensearch_cluster_pipeline,read_get,No,oci.opensearch.list_opensearch_cluster_pipelines,oci.opensearch.list_opensearch_cluster_pipelines → oci.opensearch.get_opensearch_cluster_pipeline,2,1,oci.opensearch.list_opensearch_cluster_pipelines[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.opensearch.get_opensearch_cluster_pipeline[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"OpensearchClient().get_opensearch_cluster_pipeline(compartment_id=compartment_id, opensearch_cluster_pipeline_id=opensearch_cluster_pipeline_id).data",/20160918/opensearchClusterPipelines/{OpensearchClusterPipelineId}
oci,opensearch,opensearch_cluster_pipeline.status,item.opensearch_cluster_pipeline.status,string,No,oci.opensearch.get_opensearch_cluster_pipeline,read_get,No,oci.opensearch.list_opensearch_cluster_pipelines,oci.opensearch.list_opensearch_cluster_pipelines → oci.opensearch.get_opensearch_cluster_pipeline,2,1,oci.opensearch.list_opensearch_cluster_pipelines[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.opensearch.get_opensearch_cluster_pipeline[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"OpensearchClient().get_opensearch_cluster_pipeline(compartment_id=compartment_id, opensearch_cluster_pipeline_id=opensearch_cluster_pipeline_id).data",/20160918/opensearchClusterPipelines/{OpensearchClusterPipelineId}
oci,opensearch,opensearch_cluster_pipeline.time_created,item.opensearch_cluster_pipeline.time_created,string,No,oci.opensearch.get_opensearch_cluster_pipeline,read_get,No,oci.opensearch.list_opensearch_cluster_pipelines,oci.opensearch.list_opensearch_cluster_pipelines → oci.opensearch.get_opensearch_cluster_pipeline,2,1,oci.opensearch.list_opensearch_cluster_pipelines[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.opensearch.get_opensearch_cluster_pipeline[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"OpensearchClient().get_opensearch_cluster_pipeline(compartment_id=compartment_id, opensearch_cluster_pipeline_id=opensearch_cluster_pipeline_id).data",/20160918/opensearchClusterPipelines/{OpensearchClusterPipelineId}
oci,opensearch,opensearch_cluster_pipeline.freeform_tags,item.opensearch_cluster_pipeline.freeform_tags,object,No,oci.opensearch.get_opensearch_cluster_pipeline,read_get,No,oci.opensearch.list_opensearch_cluster_pipelines,oci.opensearch.list_opensearch_cluster_pipelines → oci.opensearch.get_opensearch_cluster_pipeline,2,1,oci.opensearch.list_opensearch_cluster_pipelines[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.opensearch.get_opensearch_cluster_pipeline[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","OpensearchClient().get_opensearch_cluster_pipeline(compartment_id=compartment_id, opensearch_cluster_pipeline_id=opensearch_cluster_pipeline_id).data",/20160918/opensearchClusterPipelines/{OpensearchClusterPipelineId}
oci,opensearch,opensearch_cluster_pipeline.defined_tags,item.opensearch_cluster_pipeline.defined_tags,object,No,oci.opensearch.get_opensearch_cluster_pipeline,read_get,No,oci.opensearch.list_opensearch_cluster_pipelines,oci.opensearch.list_opensearch_cluster_pipelines → oci.opensearch.get_opensearch_cluster_pipeline,2,1,oci.opensearch.list_opensearch_cluster_pipelines[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.opensearch.get_opensearch_cluster_pipeline[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","OpensearchClient().get_opensearch_cluster_pipeline(compartment_id=compartment_id, opensearch_cluster_pipeline_id=opensearch_cluster_pipeline_id).data",/20160918/opensearchClusterPipelines/{OpensearchClusterPipelineId}
oci,opensearch,opensearch_cluster_pipelin.name,item.opensearch_cluster_pipelin.name,string,No,oci.opensearch.list_opensearch_cluster_pipelines,read_list,Yes,oci.opensearch.list_opensearch_cluster_pipelines,oci.opensearch.list_opensearch_cluster_pipelines,1,0,oci.opensearch.list_opensearch_cluster_pipelines[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,OpensearchClient().list_opensearch_cluster_pipelines(compartment_id=compartment_id).data,/20160918/opensearchClusterPipelines
oci,opensearch,opensearch_cluster_pipelin.status,item.opensearch_cluster_pipelin.status,string,No,oci.opensearch.list_opensearch_cluster_pipelines,read_list,Yes,oci.opensearch.list_opensearch_cluster_pipelines,oci.opensearch.list_opensearch_cluster_pipelines,1,0,oci.opensearch.list_opensearch_cluster_pipelines[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,OpensearchClient().list_opensearch_cluster_pipelines(compartment_id=compartment_id).data,/20160918/opensearchClusterPipelines
oci,opensearch,opensearch_cluster_pipelin.time_created,item.opensearch_cluster_pipelin.time_created,string,No,oci.opensearch.list_opensearch_cluster_pipelines,read_list,Yes,oci.opensearch.list_opensearch_cluster_pipelines,oci.opensearch.list_opensearch_cluster_pipelines,1,0,oci.opensearch.list_opensearch_cluster_pipelines[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,OpensearchClient().list_opensearch_cluster_pipelines(compartment_id=compartment_id).data,/20160918/opensearchClusterPipelines
