csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,apm_synthetics,ocid,item.ocid,string,Yes,oci.apm_synthetics.list_dedicated_vantage_points,read_list,Yes,oci.apm_synthetics.list_dedicated_vantage_points,oci.apm_synthetics.list_dedicated_vantage_points,1,0,oci.apm_synthetics.list_dedicated_vantage_points[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ApmSyntheticsClient().list_dedicated_vantage_points(compartment_id=compartment_id).data,/20160918/dedicatedVantagePoints
oci,apm_synthetics,compartment_id,item.compartment_id,string,Yes,oci.apm_synthetics.list_on_premise_vantage_points,read_list,Yes,oci.apm_synthetics.list_on_premise_vantage_points,oci.apm_synthetics.list_on_premise_vantage_points,1,0,oci.apm_synthetics.list_on_premise_vantage_points[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ApmSyntheticsClient().list_on_premise_vantage_points(compartment_id=compartment_id).data,/20160918/onPremiseVantagePoints
oci,apm_synthetics,dedicated_vantage_point.name,item.dedicated_vantage_point.name,string,No,oci.apm_synthetics.list_dedicated_vantage_points,read_list,Yes,oci.apm_synthetics.list_dedicated_vantage_points,oci.apm_synthetics.list_dedicated_vantage_points,1,0,oci.apm_synthetics.list_dedicated_vantage_points[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ApmSyntheticsClient().list_dedicated_vantage_points(compartment_id=compartment_id).data,/20160918/dedicatedVantagePoints
oci,apm_synthetics,dedicated_vantage_point.status,item.dedicated_vantage_point.status,string,No,oci.apm_synthetics.list_dedicated_vantage_points,read_list,Yes,oci.apm_synthetics.list_dedicated_vantage_points,oci.apm_synthetics.list_dedicated_vantage_points,1,0,oci.apm_synthetics.list_dedicated_vantage_points[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ApmSyntheticsClient().list_dedicated_vantage_points(compartment_id=compartment_id).data,/20160918/dedicatedVantagePoints
oci,apm_synthetics,dedicated_vantage_point.time_created,item.dedicated_vantage_point.time_created,string,No,oci.apm_synthetics.list_dedicated_vantage_points,read_list,Yes,oci.apm_synthetics.list_dedicated_vantage_points,oci.apm_synthetics.list_dedicated_vantage_points,1,0,oci.apm_synthetics.list_dedicated_vantage_points[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ApmSyntheticsClient().list_dedicated_vantage_points(compartment_id=compartment_id).data,/20160918/dedicatedVantagePoints
oci,apm_synthetics,dedicated_vantage_point.freeform_tags,item.dedicated_vantage_point.freeform_tags,object,No,oci.apm_synthetics.list_dedicated_vantage_points,read_list,Yes,oci.apm_synthetics.list_dedicated_vantage_points,oci.apm_synthetics.list_dedicated_vantage_points,1,0,oci.apm_synthetics.list_dedicated_vantage_points[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ApmSyntheticsClient().list_dedicated_vantage_points(compartment_id=compartment_id).data,/20160918/dedicatedVantagePoints
oci,apm_synthetics,dedicated_vantage_point.defined_tags,item.dedicated_vantage_point.defined_tags,object,No,oci.apm_synthetics.list_dedicated_vantage_points,read_list,Yes,oci.apm_synthetics.list_dedicated_vantage_points,oci.apm_synthetics.list_dedicated_vantage_points,1,0,oci.apm_synthetics.list_dedicated_vantage_points[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ApmSyntheticsClient().list_dedicated_vantage_points(compartment_id=compartment_id).data,/20160918/dedicatedVantagePoints
oci,apm_synthetics,monitor.name,item.monitor.name,string,No,oci.apm_synthetics.list_monitors,read_list,Yes,oci.apm_synthetics.list_monitors,oci.apm_synthetics.list_monitors,1,0,oci.apm_synthetics.list_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ApmSyntheticsClient().list_monitors(compartment_id=compartment_id).data,/20160918/monitors
oci,apm_synthetics,monitor.status,item.monitor.status,string,No,oci.apm_synthetics.list_monitors,read_list,Yes,oci.apm_synthetics.list_monitors,oci.apm_synthetics.list_monitors,1,0,oci.apm_synthetics.list_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ApmSyntheticsClient().list_monitors(compartment_id=compartment_id).data,/20160918/monitors
oci,apm_synthetics,monitor.time_created,item.monitor.time_created,string,No,oci.apm_synthetics.list_monitors,read_list,Yes,oci.apm_synthetics.list_monitors,oci.apm_synthetics.list_monitors,1,0,oci.apm_synthetics.list_monitors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ApmSyntheticsClient().list_monitors(compartment_id=compartment_id).data,/20160918/monitors
