csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,resource_manager,ocid,item.ocid,string,Yes,oci.resource_manager.list_configuration_source_providers,read_list,Yes,oci.resource_manager.list_configuration_source_providers,oci.resource_manager.list_configuration_source_providers,1,0,oci.resource_manager.list_configuration_source_providers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ResourceManagerClient().list_configuration_source_providers(compartment_id=compartment_id).data,/20160918/configurationSourceProviders
oci,resource_manager,compartment_id,item.compartment_id,string,Yes,oci.resource_manager.list_terraform_versions,read_list,Yes,oci.resource_manager.list_terraform_versions,oci.resource_manager.list_terraform_versions,1,0,oci.resource_manager.list_terraform_versions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ResourceManagerClient().list_terraform_versions(compartment_id=compartment_id).data,/20160918/terraformVersions
oci,resource_manager,configuration_source_provider.name,item.configuration_source_provider.name,string,No,oci.resource_manager.list_configuration_source_providers,read_list,Yes,oci.resource_manager.list_configuration_source_providers,oci.resource_manager.list_configuration_source_providers,1,0,oci.resource_manager.list_configuration_source_providers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ResourceManagerClient().list_configuration_source_providers(compartment_id=compartment_id).data,/20160918/configurationSourceProviders
oci,resource_manager,configuration_source_provider.status,item.configuration_source_provider.status,string,No,oci.resource_manager.list_configuration_source_providers,read_list,Yes,oci.resource_manager.list_configuration_source_providers,oci.resource_manager.list_configuration_source_providers,1,0,oci.resource_manager.list_configuration_source_providers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ResourceManagerClient().list_configuration_source_providers(compartment_id=compartment_id).data,/20160918/configurationSourceProviders
oci,resource_manager,configuration_source_provider.time_created,item.configuration_source_provider.time_created,string,No,oci.resource_manager.list_configuration_source_providers,read_list,Yes,oci.resource_manager.list_configuration_source_providers,oci.resource_manager.list_configuration_source_providers,1,0,oci.resource_manager.list_configuration_source_providers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ResourceManagerClient().list_configuration_source_providers(compartment_id=compartment_id).data,/20160918/configurationSourceProviders
oci,resource_manager,configuration_source_provider.freeform_tags,item.configuration_source_provider.freeform_tags,string,No,oci.resource_manager.list_configuration_source_providers,read_list,Yes,oci.resource_manager.list_configuration_source_providers,oci.resource_manager.list_configuration_source_providers,1,0,oci.resource_manager.list_configuration_source_providers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ResourceManagerClient().list_configuration_source_providers(compartment_id=compartment_id).data,/20160918/configurationSourceProviders
oci,resource_manager,configuration_source_provider.defined_tags,item.configuration_source_provider.defined_tags,string,No,oci.resource_manager.list_configuration_source_providers,read_list,Yes,oci.resource_manager.list_configuration_source_providers,oci.resource_manager.list_configuration_source_providers,1,0,oci.resource_manager.list_configuration_source_providers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ResourceManagerClient().list_configuration_source_providers(compartment_id=compartment_id).data,/20160918/configurationSourceProviders
oci,resource_manager,job.name,item.job.name,string,No,oci.resource_manager.list_jobs,read_list,Yes,oci.resource_manager.list_jobs,oci.resource_manager.list_jobs,1,0,oci.resource_manager.list_jobs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ResourceManagerClient().list_jobs(compartment_id=compartment_id).data,/20160918/jobs
oci,resource_manager,job.status,item.job.status,string,No,oci.resource_manager.list_jobs,read_list,Yes,oci.resource_manager.list_jobs,oci.resource_manager.list_jobs,1,0,oci.resource_manager.list_jobs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ResourceManagerClient().list_jobs(compartment_id=compartment_id).data,/20160918/jobs
oci,resource_manager,job.time_created,item.job.time_created,string,No,oci.resource_manager.list_jobs,read_list,Yes,oci.resource_manager.list_jobs,oci.resource_manager.list_jobs,1,0,oci.resource_manager.list_jobs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ResourceManagerClient().list_jobs(compartment_id=compartment_id).data,/20160918/jobs
oci,resource_manager,job.freeform_tags,item.job.freeform_tags,object,No,oci.resource_manager.list_jobs,read_list,Yes,oci.resource_manager.list_jobs,oci.resource_manager.list_jobs,1,0,oci.resource_manager.list_jobs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ResourceManagerClient().list_jobs(compartment_id=compartment_id).data,/20160918/jobs
oci,resource_manager,job.defined_tags,item.job.defined_tags,object,No,oci.resource_manager.list_jobs,read_list,Yes,oci.resource_manager.list_jobs,oci.resource_manager.list_jobs,1,0,oci.resource_manager.list_jobs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ResourceManagerClient().list_jobs(compartment_id=compartment_id).data,/20160918/jobs
