csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,iam_policy_management,authenticator.tags,item.tags,array,No,ibm.iam_policy_management.get-authenticator,read_list,Yes,ibm.iam_policy_management.get-authenticator,ibm.iam_policy_management.get-authenticator,1,0,ibm.iam_policy_management.get-authenticator[authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_authenticator().get_result(),,authenticator
ibm,iam_policy_management,enable_gzip_compression.enable_gzip_compression_id,item.enable_gzip_compression_id,string,Yes,ibm.iam_policy_management.get-enable-gzip-compression,read_list,Yes,ibm.iam_policy_management.get-enable-gzip-compression,ibm.iam_policy_management.get-enable-gzip-compression,1,0,ibm.iam_policy_management.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression
ibm,iam_policy_management,enable_gzip_compression.enable_gzip_compression_name,item.enable_gzip_compression_name,string,No,ibm.iam_policy_management.get-enable-gzip-compression,read_list,Yes,ibm.iam_policy_management.get-enable-gzip-compression,ibm.iam_policy_management.get-enable-gzip-compression,1,0,ibm.iam_policy_management.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression
ibm,iam_policy_management,enable_gzip_compression.enable_gzip_compression_status,item.enable_gzip_compression_status,string,No,ibm.iam_policy_management.get-enable-gzip-compression,read_list,Yes,ibm.iam_policy_management.get-enable-gzip-compression,ibm.iam_policy_management.get-enable-gzip-compression,1,0,ibm.iam_policy_management.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression
ibm,iam_policy_management,enable_gzip_compression.created_at,item.created_at,string,No,ibm.iam_policy_management.get-enable-gzip-compression,read_list,Yes,ibm.iam_policy_management.get-enable-gzip-compression,ibm.iam_policy_management.get-enable-gzip-compression,1,0,ibm.iam_policy_management.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression
ibm,iam_policy_management,enable_gzip_compression.tags,item.tags,array,No,ibm.iam_policy_management.get-enable-gzip-compression,read_list,Yes,ibm.iam_policy_management.get-enable-gzip-compression,ibm.iam_policy_management.get-enable-gzip-compression,1,0,ibm.iam_policy_management.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression
ibm,iam_policy_management,http_client.http_client_id,item.http_client_id,string,Yes,ibm.iam_policy_management.get-http-client,read_list,Yes,ibm.iam_policy_management.get-http-client,ibm.iam_policy_management.get-http-client,1,0,ibm.iam_policy_management.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_http_client().get_result(),,http_client
ibm,iam_policy_management,http_client.http_client_name,item.http_client_name,string,No,ibm.iam_policy_management.get-http-client,read_list,Yes,ibm.iam_policy_management.get-http-client,ibm.iam_policy_management.get-http-client,1,0,ibm.iam_policy_management.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_http_client().get_result(),,http_client
ibm,iam_policy_management,http_client.http_client_status,item.http_client_status,string,No,ibm.iam_policy_management.get-http-client,read_list,Yes,ibm.iam_policy_management.get-http-client,ibm.iam_policy_management.get-http-client,1,0,ibm.iam_policy_management.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_http_client().get_result(),,http_client
ibm,iam_policy_management,http_client.created_at,item.created_at,string,No,ibm.iam_policy_management.get-http-client,read_list,Yes,ibm.iam_policy_management.get-http-client,ibm.iam_policy_management.get-http-client,1,0,ibm.iam_policy_management.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_http_client().get_result(),,http_client
ibm,iam_policy_management,http_client.tags,item.tags,array,No,ibm.iam_policy_management.get-http-client,read_list,Yes,ibm.iam_policy_management.get-http-client,ibm.iam_policy_management.get-http-client,1,0,ibm.iam_policy_management.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_http_client().get_result(),,http_client
ibm,iam_policy_management,policy.policy_id,item.policy_id,string,Yes,ibm.iam_policy_management.get-policy,read_list,Yes,ibm.iam_policy_management.get-policy,ibm.iam_policy_management.get-policy,1,0,ibm.iam_policy_management.get-policy[policy_id|policy_name|policy_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy().get_result(),,policy
ibm,iam_policy_management,policy.policy_name,item.policy_name,string,No,ibm.iam_policy_management.get-policy,read_list,Yes,ibm.iam_policy_management.get-policy,ibm.iam_policy_management.get-policy,1,0,ibm.iam_policy_management.get-policy[policy_id|policy_name|policy_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy().get_result(),,policy
ibm,iam_policy_management,policy.policy_status,item.policy_status,string,No,ibm.iam_policy_management.get-policy,read_list,Yes,ibm.iam_policy_management.get-policy,ibm.iam_policy_management.get-policy,1,0,ibm.iam_policy_management.get-policy[policy_id|policy_name|policy_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy().get_result(),,policy
ibm,iam_policy_management,policy.created_at,item.created_at,string,No,ibm.iam_policy_management.get-policy,read_list,Yes,ibm.iam_policy_management.get-policy,ibm.iam_policy_management.get-policy,1,0,ibm.iam_policy_management.get-policy[policy_id|policy_name|policy_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy().get_result(),,policy
ibm,iam_policy_management,policy.tags,item.tags,array,No,ibm.iam_policy_management.get-policy,read_list,Yes,ibm.iam_policy_management.get-policy,ibm.iam_policy_management.get-policy,1,0,ibm.iam_policy_management.get-policy[policy_id|policy_name|policy_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy().get_result(),,policy
ibm,iam_policy_management,policy_assignment.policy_assignment_id,item.policy_assignment_id,string,Yes,ibm.iam_policy_management.get-policy-assignment,read_list,Yes,ibm.iam_policy_management.get-policy-assignment,ibm.iam_policy_management.get-policy-assignment,1,0,ibm.iam_policy_management.get-policy-assignment[policy_assignment_id|policy_assignment_name|policy_assignment_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_assignment().get_result(),,policy_assignment
ibm,iam_policy_management,policy_assignment.policy_assignment_name,item.policy_assignment_name,string,No,ibm.iam_policy_management.get-policy-assignment,read_list,Yes,ibm.iam_policy_management.get-policy-assignment,ibm.iam_policy_management.get-policy-assignment,1,0,ibm.iam_policy_management.get-policy-assignment[policy_assignment_id|policy_assignment_name|policy_assignment_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_assignment().get_result(),,policy_assignment
ibm,iam_policy_management,policy_assignment.policy_assignment_status,item.policy_assignment_status,string,No,ibm.iam_policy_management.get-policy-assignment,read_list,Yes,ibm.iam_policy_management.get-policy-assignment,ibm.iam_policy_management.get-policy-assignment,1,0,ibm.iam_policy_management.get-policy-assignment[policy_assignment_id|policy_assignment_name|policy_assignment_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_assignment().get_result(),,policy_assignment
ibm,iam_policy_management,policy_assignment.created_at,item.created_at,string,No,ibm.iam_policy_management.get-policy-assignment,read_list,Yes,ibm.iam_policy_management.get-policy-assignment,ibm.iam_policy_management.get-policy-assignment,1,0,ibm.iam_policy_management.get-policy-assignment[policy_assignment_id|policy_assignment_name|policy_assignment_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_assignment().get_result(),,policy_assignment
ibm,iam_policy_management,policy_assignment.tags,item.tags,array,No,ibm.iam_policy_management.get-policy-assignment,read_list,Yes,ibm.iam_policy_management.get-policy-assignment,ibm.iam_policy_management.get-policy-assignment,1,0,ibm.iam_policy_management.get-policy-assignment[policy_assignment_id|policy_assignment_name|policy_assignment_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_assignment().get_result(),,policy_assignment
ibm,iam_policy_management,policy_template.policy_template_id,item.policy_template_id,string,Yes,ibm.iam_policy_management.get-policy-template,read_list,Yes,ibm.iam_policy_management.get-policy-template,ibm.iam_policy_management.get-policy-template,1,0,ibm.iam_policy_management.get-policy-template[policy_template_id|policy_template_name|policy_template_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_template().get_result(),,policy_template
ibm,iam_policy_management,policy_template.policy_template_name,item.policy_template_name,string,No,ibm.iam_policy_management.get-policy-template,read_list,Yes,ibm.iam_policy_management.get-policy-template,ibm.iam_policy_management.get-policy-template,1,0,ibm.iam_policy_management.get-policy-template[policy_template_id|policy_template_name|policy_template_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_template().get_result(),,policy_template
ibm,iam_policy_management,policy_template.policy_template_status,item.policy_template_status,string,No,ibm.iam_policy_management.get-policy-template,read_list,Yes,ibm.iam_policy_management.get-policy-template,ibm.iam_policy_management.get-policy-template,1,0,ibm.iam_policy_management.get-policy-template[policy_template_id|policy_template_name|policy_template_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_template().get_result(),,policy_template
ibm,iam_policy_management,policy_template.created_at,item.created_at,string,No,ibm.iam_policy_management.get-policy-template,read_list,Yes,ibm.iam_policy_management.get-policy-template,ibm.iam_policy_management.get-policy-template,1,0,ibm.iam_policy_management.get-policy-template[policy_template_id|policy_template_name|policy_template_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_template().get_result(),,policy_template
ibm,iam_policy_management,policy_template.tags,item.tags,array,No,ibm.iam_policy_management.get-policy-template,read_list,Yes,ibm.iam_policy_management.get-policy-template,ibm.iam_policy_management.get-policy-template,1,0,ibm.iam_policy_management.get-policy-template[policy_template_id|policy_template_name|policy_template_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_template().get_result(),,policy_template
ibm,iam_policy_management,policy_template_version.policy_template_version_id,item.policy_template_version_id,string,Yes,ibm.iam_policy_management.get-policy-template-version,read_list,Yes,ibm.iam_policy_management.get-policy-template-version,ibm.iam_policy_management.get-policy-template-version,1,0,ibm.iam_policy_management.get-policy-template-version[policy_template_version_id|policy_template_version_name|policy_template_version_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_template_version().get_result(),,policy_template_version
ibm,iam_policy_management,policy_template_version.policy_template_version_name,item.policy_template_version_name,string,No,ibm.iam_policy_management.get-policy-template-version,read_list,Yes,ibm.iam_policy_management.get-policy-template-version,ibm.iam_policy_management.get-policy-template-version,1,0,ibm.iam_policy_management.get-policy-template-version[policy_template_version_id|policy_template_version_name|policy_template_version_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_template_version().get_result(),,policy_template_version
ibm,iam_policy_management,policy_template_version.policy_template_version_status,item.policy_template_version_status,string,No,ibm.iam_policy_management.get-policy-template-version,read_list,Yes,ibm.iam_policy_management.get-policy-template-version,ibm.iam_policy_management.get-policy-template-version,1,0,ibm.iam_policy_management.get-policy-template-version[policy_template_version_id|policy_template_version_name|policy_template_version_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_template_version().get_result(),,policy_template_version
ibm,iam_policy_management,policy_template_version.created_at,item.created_at,string,No,ibm.iam_policy_management.get-policy-template-version,read_list,Yes,ibm.iam_policy_management.get-policy-template-version,ibm.iam_policy_management.get-policy-template-version,1,0,ibm.iam_policy_management.get-policy-template-version[policy_template_version_id|policy_template_version_name|policy_template_version_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_template_version().get_result(),,policy_template_version
ibm,iam_policy_management,policy_template_version.tags,item.tags,array,No,ibm.iam_policy_management.get-policy-template-version,read_list,Yes,ibm.iam_policy_management.get-policy-template-version,ibm.iam_policy_management.get-policy-template-version,1,0,ibm.iam_policy_management.get-policy-template-version[policy_template_version_id|policy_template_version_name|policy_template_version_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_policy_template_version().get_result(),,policy_template_version
ibm,iam_policy_management,role.role_id,item.role_id,string,Yes,ibm.iam_policy_management.get-role,read_list,Yes,ibm.iam_policy_management.get-role,ibm.iam_policy_management.get-role,1,0,ibm.iam_policy_management.get-role[role_id|role_name|role_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_role().get_result(),,role
ibm,iam_policy_management,role.role_name,item.role_name,string,No,ibm.iam_policy_management.get-role,read_list,Yes,ibm.iam_policy_management.get-role,ibm.iam_policy_management.get-role,1,0,ibm.iam_policy_management.get-role[role_id|role_name|role_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_role().get_result(),,role
ibm,iam_policy_management,role.role_status,item.role_status,string,No,ibm.iam_policy_management.get-role,read_list,Yes,ibm.iam_policy_management.get-role,ibm.iam_policy_management.get-role,1,0,ibm.iam_policy_management.get-role[role_id|role_name|role_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_role().get_result(),,role
ibm,iam_policy_management,role.created_at,item.created_at,string,No,ibm.iam_policy_management.get-role,read_list,Yes,ibm.iam_policy_management.get-role,ibm.iam_policy_management.get-role,1,0,ibm.iam_policy_management.get-role[role_id|role_name|role_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.iam_policy_management.IamPolicyManagementV1().get_role().get_result(),,role
