csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,data_labeling_service_dataplane,ocid,item.ocid,string,Yes,oci.data_labeling_service_dataplane.list_annotations,read_list,Yes,oci.data_labeling_service_dataplane.list_annotations,oci.data_labeling_service_dataplane.list_annotations,1,0,oci.data_labeling_service_dataplane.list_annotations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,DataLabelingServiceDataplaneClient().list_annotations(compartment_id=compartment_id).data,/20160918/annotations
oci,data_labeling_service_dataplane,compartment_id,item.compartment_id,string,Yes,oci.data_labeling_service_dataplane.list_records,read_list,Yes,oci.data_labeling_service_dataplane.list_records,oci.data_labeling_service_dataplane.list_records,1,0,oci.data_labeling_service_dataplane.list_records[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,DataLabelingServiceDataplaneClient().list_records(compartment_id=compartment_id).data,/20160918/records
oci,data_labeling_service_dataplane,annotation.name,item.annotation.name,string,No,oci.data_labeling_service_dataplane.list_annotations,read_list,Yes,oci.data_labeling_service_dataplane.list_annotations,oci.data_labeling_service_dataplane.list_annotations,1,0,oci.data_labeling_service_dataplane.list_annotations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,DataLabelingServiceDataplaneClient().list_annotations(compartment_id=compartment_id).data,/20160918/annotations
oci,data_labeling_service_dataplane,annotation.status,item.annotation.status,string,No,oci.data_labeling_service_dataplane.list_annotations,read_list,Yes,oci.data_labeling_service_dataplane.list_annotations,oci.data_labeling_service_dataplane.list_annotations,1,0,oci.data_labeling_service_dataplane.list_annotations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,DataLabelingServiceDataplaneClient().list_annotations(compartment_id=compartment_id).data,/20160918/annotations
oci,data_labeling_service_dataplane,annotation.time_created,item.annotation.time_created,string,No,oci.data_labeling_service_dataplane.list_annotations,read_list,Yes,oci.data_labeling_service_dataplane.list_annotations,oci.data_labeling_service_dataplane.list_annotations,1,0,oci.data_labeling_service_dataplane.list_annotations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,DataLabelingServiceDataplaneClient().list_annotations(compartment_id=compartment_id).data,/20160918/annotations
oci,data_labeling_service_dataplane,annotation.freeform_tags,item.annotation.freeform_tags,object,No,oci.data_labeling_service_dataplane.list_annotations,read_list,Yes,oci.data_labeling_service_dataplane.list_annotations,oci.data_labeling_service_dataplane.list_annotations,1,0,oci.data_labeling_service_dataplane.list_annotations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",DataLabelingServiceDataplaneClient().list_annotations(compartment_id=compartment_id).data,/20160918/annotations
oci,data_labeling_service_dataplane,annotation.defined_tags,item.annotation.defined_tags,object,No,oci.data_labeling_service_dataplane.list_annotations,read_list,Yes,oci.data_labeling_service_dataplane.list_annotations,oci.data_labeling_service_dataplane.list_annotations,1,0,oci.data_labeling_service_dataplane.list_annotations[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",DataLabelingServiceDataplaneClient().list_annotations(compartment_id=compartment_id).data,/20160918/annotations
oci,data_labeling_service_dataplane,dataset.name,item.dataset.name,string,No,oci.data_labeling_service_dataplane.get_dataset,read_get,No,oci.data_labeling_service_dataplane.get_dataset,oci.data_labeling_service_dataplane.get_dataset,1,0,oci.data_labeling_service_dataplane.get_dataset[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DataLabelingServiceDataplaneClient().get_dataset(compartment_id=compartment_id, dataset_id=dataset_id).data",/20160918/datasets/{DatasetId}
oci,data_labeling_service_dataplane,dataset.status,item.dataset.status,string,No,oci.data_labeling_service_dataplane.get_dataset,read_get,No,oci.data_labeling_service_dataplane.get_dataset,oci.data_labeling_service_dataplane.get_dataset,1,0,oci.data_labeling_service_dataplane.get_dataset[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DataLabelingServiceDataplaneClient().get_dataset(compartment_id=compartment_id, dataset_id=dataset_id).data",/20160918/datasets/{DatasetId}
oci,data_labeling_service_dataplane,dataset.time_created,item.dataset.time_created,string,No,oci.data_labeling_service_dataplane.get_dataset,read_get,No,oci.data_labeling_service_dataplane.get_dataset,oci.data_labeling_service_dataplane.get_dataset,1,0,oci.data_labeling_service_dataplane.get_dataset[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"DataLabelingServiceDataplaneClient().get_dataset(compartment_id=compartment_id, dataset_id=dataset_id).data",/20160918/datasets/{DatasetId}
