csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,appmgmt_control,ocid,item.ocid,string,Yes,oci.appmgmt_control.list_monitored_instances,read_list,Yes,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances,1,0,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,AppmgmtControlClient().list_monitored_instances(compartment_id=compartment_id).data,/20160918/monitoredInstances
oci,appmgmt_control,compartment_id,item.compartment_id,string,Yes,oci.appmgmt_control.list_work_requests,read_list,Yes,oci.appmgmt_control.list_work_requests,oci.appmgmt_control.list_work_requests,1,0,oci.appmgmt_control.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,AppmgmtControlClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,appmgmt_control,monitored_instance.name,item.monitored_instance.name,string,No,oci.appmgmt_control.get_monitored_instance,read_get,No,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances → oci.appmgmt_control.get_monitored_instance,2,1,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.appmgmt_control.get_monitored_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"AppmgmtControlClient().get_monitored_instance(compartment_id=compartment_id, monitored_instance_id=monitored_instance_id).data",/20160918/monitoredInstances/{MonitoredInstanceId}
oci,appmgmt_control,monitored_instance.status,item.monitored_instance.status,string,No,oci.appmgmt_control.get_monitored_instance,read_get,No,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances → oci.appmgmt_control.get_monitored_instance,2,1,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.appmgmt_control.get_monitored_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"AppmgmtControlClient().get_monitored_instance(compartment_id=compartment_id, monitored_instance_id=monitored_instance_id).data",/20160918/monitoredInstances/{MonitoredInstanceId}
oci,appmgmt_control,monitored_instance.time_created,item.monitored_instance.time_created,string,No,oci.appmgmt_control.get_monitored_instance,read_get,No,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances → oci.appmgmt_control.get_monitored_instance,2,1,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.appmgmt_control.get_monitored_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"AppmgmtControlClient().get_monitored_instance(compartment_id=compartment_id, monitored_instance_id=monitored_instance_id).data",/20160918/monitoredInstances/{MonitoredInstanceId}
oci,appmgmt_control,monitored_instance.freeform_tags,item.monitored_instance.freeform_tags,object,No,oci.appmgmt_control.get_monitored_instance,read_get,No,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances → oci.appmgmt_control.get_monitored_instance,2,1,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.appmgmt_control.get_monitored_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","AppmgmtControlClient().get_monitored_instance(compartment_id=compartment_id, monitored_instance_id=monitored_instance_id).data",/20160918/monitoredInstances/{MonitoredInstanceId}
oci,appmgmt_control,monitored_instance.defined_tags,item.monitored_instance.defined_tags,object,No,oci.appmgmt_control.get_monitored_instance,read_get,No,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances → oci.appmgmt_control.get_monitored_instance,2,1,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.appmgmt_control.get_monitored_instance[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","AppmgmtControlClient().get_monitored_instance(compartment_id=compartment_id, monitored_instance_id=monitored_instance_id).data",/20160918/monitoredInstances/{MonitoredInstanceId}
oci,appmgmt_control,work_request.name,item.work_request.name,string,No,oci.appmgmt_control.list_work_requests,read_list,Yes,oci.appmgmt_control.list_work_requests,oci.appmgmt_control.list_work_requests,1,0,oci.appmgmt_control.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AppmgmtControlClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,appmgmt_control,work_request.status,item.work_request.status,string,No,oci.appmgmt_control.list_work_requests,read_list,Yes,oci.appmgmt_control.list_work_requests,oci.appmgmt_control.list_work_requests,1,0,oci.appmgmt_control.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AppmgmtControlClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,appmgmt_control,work_request.time_created,item.work_request.time_created,string,No,oci.appmgmt_control.list_work_requests,read_list,Yes,oci.appmgmt_control.list_work_requests,oci.appmgmt_control.list_work_requests,1,0,oci.appmgmt_control.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,AppmgmtControlClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,appmgmt_control,work_request.freeform_tags,item.work_request.freeform_tags,object,No,oci.appmgmt_control.list_work_requests,read_list,Yes,oci.appmgmt_control.list_work_requests,oci.appmgmt_control.list_work_requests,1,0,oci.appmgmt_control.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AppmgmtControlClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,appmgmt_control,work_request.defined_tags,item.work_request.defined_tags,object,No,oci.appmgmt_control.list_work_requests,read_list,Yes,oci.appmgmt_control.list_work_requests,oci.appmgmt_control.list_work_requests,1,0,oci.appmgmt_control.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AppmgmtControlClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests
oci,appmgmt_control,monitored_instanc.name,item.monitored_instanc.name,string,No,oci.appmgmt_control.list_monitored_instances,read_list,Yes,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances,1,0,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AppmgmtControlClient().list_monitored_instances(compartment_id=compartment_id).data,/20160918/monitoredInstances
oci,appmgmt_control,monitored_instanc.status,item.monitored_instanc.status,string,No,oci.appmgmt_control.list_monitored_instances,read_list,Yes,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances,1,0,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AppmgmtControlClient().list_monitored_instances(compartment_id=compartment_id).data,/20160918/monitoredInstances
oci,appmgmt_control,monitored_instanc.time_created,item.monitored_instanc.time_created,string,No,oci.appmgmt_control.list_monitored_instances,read_list,Yes,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances,1,0,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,AppmgmtControlClient().list_monitored_instances(compartment_id=compartment_id).data,/20160918/monitoredInstances
oci,appmgmt_control,monitored_instanc.freeform_tags,item.monitored_instanc.freeform_tags,object,No,oci.appmgmt_control.list_monitored_instances,read_list,Yes,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances,1,0,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AppmgmtControlClient().list_monitored_instances(compartment_id=compartment_id).data,/20160918/monitoredInstances
oci,appmgmt_control,monitored_instanc.defined_tags,item.monitored_instanc.defined_tags,object,No,oci.appmgmt_control.list_monitored_instances,read_list,Yes,oci.appmgmt_control.list_monitored_instances,oci.appmgmt_control.list_monitored_instances,1,0,oci.appmgmt_control.list_monitored_instances[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AppmgmtControlClient().list_monitored_instances(compartment_id=compartment_id).data,/20160918/monitoredInstances
oci,appmgmt_control,work_request_error.name,item.work_request_error.name,string,No,oci.appmgmt_control.list_work_request_errors,read_list,Yes,oci.appmgmt_control.list_work_request_errors,oci.appmgmt_control.list_work_request_errors,1,0,oci.appmgmt_control.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AppmgmtControlClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,appmgmt_control,work_request_error.status,item.work_request_error.status,string,No,oci.appmgmt_control.list_work_request_errors,read_list,Yes,oci.appmgmt_control.list_work_request_errors,oci.appmgmt_control.list_work_request_errors,1,0,oci.appmgmt_control.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,AppmgmtControlClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,appmgmt_control,work_request_error.time_created,item.work_request_error.time_created,string,No,oci.appmgmt_control.list_work_request_errors,read_list,Yes,oci.appmgmt_control.list_work_request_errors,oci.appmgmt_control.list_work_request_errors,1,0,oci.appmgmt_control.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,AppmgmtControlClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,appmgmt_control,work_request_error.freeform_tags,item.work_request_error.freeform_tags,object,No,oci.appmgmt_control.list_work_request_errors,read_list,Yes,oci.appmgmt_control.list_work_request_errors,oci.appmgmt_control.list_work_request_errors,1,0,oci.appmgmt_control.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AppmgmtControlClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
oci,appmgmt_control,work_request_error.defined_tags,item.work_request_error.defined_tags,object,No,oci.appmgmt_control.list_work_request_errors,read_list,Yes,oci.appmgmt_control.list_work_request_errors,oci.appmgmt_control.list_work_request_errors,1,0,oci.appmgmt_control.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",AppmgmtControlClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors
