csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,database_migration,ocid,item.ocid,string,Yes,oci.database_migration.list_connections,read_list,Yes,oci.database_migration.list_connections,oci.database_migration.list_connections,1,0,oci.database_migration.list_connections[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,DatabaseMigrationClient().list_connections(compartment_id=compartment_id).data,/20160918/connections
oci,database_migration,compartment_id,item.compartment_id,string,Yes,oci.database_migration.list_migration_objects,read_list,Yes,oci.database_migration.list_migration_objects,oci.database_migration.list_migration_objects,1,0,oci.database_migration.list_migration_objects[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,DatabaseMigrationClient().list_migration_objects(compartment_id=compartment_id).data,/20160918/migrationObjects
oci,database_migration,advisor_report.name,item.advisor_report.name,string,No,oci.database_migration.get_advisor_report,read_get,No,oci.database_migration.get_advisor_report,oci.database_migration.get_advisor_report,1,0,oci.database_migration.get_advisor_report[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DatabaseMigrationClient().get_advisor_report(compartment_id=compartment_id, advisor_report_id=advisor_report_id).data",/20160918/advisorReports/{AdvisorReportId}
oci,database_migration,advisor_report.status,item.advisor_report.status,string,No,oci.database_migration.get_advisor_report,read_get,No,oci.database_migration.get_advisor_report,oci.database_migration.get_advisor_report,1,0,oci.database_migration.get_advisor_report[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DatabaseMigrationClient().get_advisor_report(compartment_id=compartment_id, advisor_report_id=advisor_report_id).data",/20160918/advisorReports/{AdvisorReportId}
oci,database_migration,advisor_report.time_created,item.advisor_report.time_created,string,No,oci.database_migration.get_advisor_report,read_get,No,oci.database_migration.get_advisor_report,oci.database_migration.get_advisor_report,1,0,oci.database_migration.get_advisor_report[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"DatabaseMigrationClient().get_advisor_report(compartment_id=compartment_id, advisor_report_id=advisor_report_id).data",/20160918/advisorReports/{AdvisorReportId}
oci,database_migration,advisor_report.freeform_tags,item.advisor_report.freeform_tags,object,No,oci.database_migration.get_advisor_report,read_get,No,oci.database_migration.get_advisor_report,oci.database_migration.get_advisor_report,1,0,oci.database_migration.get_advisor_report[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","DatabaseMigrationClient().get_advisor_report(compartment_id=compartment_id, advisor_report_id=advisor_report_id).data",/20160918/advisorReports/{AdvisorReportId}
oci,database_migration,advisor_report.defined_tags,item.advisor_report.defined_tags,object,No,oci.database_migration.get_advisor_report,read_get,No,oci.database_migration.get_advisor_report,oci.database_migration.get_advisor_report,1,0,oci.database_migration.get_advisor_report[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","DatabaseMigrationClient().get_advisor_report(compartment_id=compartment_id, advisor_report_id=advisor_report_id).data",/20160918/advisorReports/{AdvisorReportId}
oci,database_migration,connection.name,item.connection.name,string,No,oci.database_migration.list_connections,read_list,Yes,oci.database_migration.list_connections,oci.database_migration.list_connections,1,0,oci.database_migration.list_connections[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,DatabaseMigrationClient().list_connections(compartment_id=compartment_id).data,/20160918/connections
oci,database_migration,connection.status,item.connection.status,string,No,oci.database_migration.list_connections,read_list,Yes,oci.database_migration.list_connections,oci.database_migration.list_connections,1,0,oci.database_migration.list_connections[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,DatabaseMigrationClient().list_connections(compartment_id=compartment_id).data,/20160918/connections
oci,database_migration,connection.time_created,item.connection.time_created,string,No,oci.database_migration.list_connections,read_list,Yes,oci.database_migration.list_connections,oci.database_migration.list_connections,1,0,oci.database_migration.list_connections[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,DatabaseMigrationClient().list_connections(compartment_id=compartment_id).data,/20160918/connections
oci,database_migration,connection.freeform_tags,item.connection.freeform_tags,object,No,oci.database_migration.list_connections,read_list,Yes,oci.database_migration.list_connections,oci.database_migration.list_connections,1,0,oci.database_migration.list_connections[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",DatabaseMigrationClient().list_connections(compartment_id=compartment_id).data,/20160918/connections
oci,database_migration,connection.defined_tags,item.connection.defined_tags,object,No,oci.database_migration.list_connections,read_list,Yes,oci.database_migration.list_connections,oci.database_migration.list_connections,1,0,oci.database_migration.list_connections[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",DatabaseMigrationClient().list_connections(compartment_id=compartment_id).data,/20160918/connections
oci,database_migration,job.name,item.job.name,string,No,oci.database_migration.list_jobs,read_list,Yes,oci.database_migration.list_jobs,oci.database_migration.list_jobs,1,0,oci.database_migration.list_jobs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,DatabaseMigrationClient().list_jobs(compartment_id=compartment_id).data,/20160918/jobs
oci,database_migration,job.status,item.job.status,string,No,oci.database_migration.list_jobs,read_list,Yes,oci.database_migration.list_jobs,oci.database_migration.list_jobs,1,0,oci.database_migration.list_jobs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,DatabaseMigrationClient().list_jobs(compartment_id=compartment_id).data,/20160918/jobs
oci,database_migration,job.time_created,item.job.time_created,string,No,oci.database_migration.list_jobs,read_list,Yes,oci.database_migration.list_jobs,oci.database_migration.list_jobs,1,0,oci.database_migration.list_jobs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,DatabaseMigrationClient().list_jobs(compartment_id=compartment_id).data,/20160918/jobs
oci,database_migration,job.freeform_tags,item.job.freeform_tags,object,No,oci.database_migration.list_jobs,read_list,Yes,oci.database_migration.list_jobs,oci.database_migration.list_jobs,1,0,oci.database_migration.list_jobs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",DatabaseMigrationClient().list_jobs(compartment_id=compartment_id).data,/20160918/jobs
oci,database_migration,job.defined_tags,item.job.defined_tags,object,No,oci.database_migration.list_jobs,read_list,Yes,oci.database_migration.list_jobs,oci.database_migration.list_jobs,1,0,oci.database_migration.list_jobs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",DatabaseMigrationClient().list_jobs(compartment_id=compartment_id).data,/20160918/jobs
oci,database_migration,job_output_content.name,item.job_output_content.name,string,No,oci.database_migration.get_job_output_content,read_get,No,oci.database_migration.get_job_output_content,oci.database_migration.get_job_output_content,1,0,oci.database_migration.get_job_output_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DatabaseMigrationClient().get_job_output_content(compartment_id=compartment_id, job_output_content_id=job_output_content_id).data",/20160918/jobOutputContents/{JobOutputContentId}
oci,database_migration,job_output_content.status,item.job_output_content.status,string,No,oci.database_migration.get_job_output_content,read_get,No,oci.database_migration.get_job_output_content,oci.database_migration.get_job_output_content,1,0,oci.database_migration.get_job_output_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DatabaseMigrationClient().get_job_output_content(compartment_id=compartment_id, job_output_content_id=job_output_content_id).data",/20160918/jobOutputContents/{JobOutputContentId}
oci,database_migration,job_output_content.time_created,item.job_output_content.time_created,string,No,oci.database_migration.get_job_output_content,read_get,No,oci.database_migration.get_job_output_content,oci.database_migration.get_job_output_content,1,0,oci.database_migration.get_job_output_content[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"DatabaseMigrationClient().get_job_output_content(compartment_id=compartment_id, job_output_content_id=job_output_content_id).data",/20160918/jobOutputContents/{JobOutputContentId}
