csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,usage_reports,account_summary.account_summary_id,item.account_summary_id,string,Yes,ibm.usage_reports.get-account-summary,read_list,Yes,ibm.usage_reports.get-account-summary,ibm.usage_reports.get-account-summary,1,0,ibm.usage_reports.get-account-summary[account_summary_id|account_summary_name|crn|account_summary_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.usage_reports.UsageReportsV1().get_account_summary().get_result(),,account_summary
ibm,usage_reports,account_summary.account_summary_name,item.account_summary_name,string,No,ibm.usage_reports.get-account-summary,read_list,Yes,ibm.usage_reports.get-account-summary,ibm.usage_reports.get-account-summary,1,0,ibm.usage_reports.get-account-summary[account_summary_id|account_summary_name|crn|account_summary_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.usage_reports.UsageReportsV1().get_account_summary().get_result(),,account_summary
ibm,usage_reports,crn,item.crn,string,Yes,ibm.usage_reports.get-account-summary,read_list,Yes,ibm.usage_reports.get-account-summary,ibm.usage_reports.get-account-summary,1,0,ibm.usage_reports.get-account-summary[account_summary_id|account_summary_name|crn|account_summary_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.usage_reports.UsageReportsV1().get_account_summary().get_result(),,
ibm,usage_reports,account_summary.account_summary_status,item.account_summary_status,string,No,ibm.usage_reports.get-account-summary,read_list,Yes,ibm.usage_reports.get-account-summary,ibm.usage_reports.get-account-summary,1,0,ibm.usage_reports.get-account-summary[account_summary_id|account_summary_name|crn|account_summary_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.usage_reports.UsageReportsV1().get_account_summary().get_result(),,account_summary
ibm,usage_reports,account_summary.created_at,item.created_at,string,No,ibm.usage_reports.get-account-summary,read_list,Yes,ibm.usage_reports.get-account-summary,ibm.usage_reports.get-account-summary,1,0,ibm.usage_reports.get-account-summary[account_summary_id|account_summary_name|crn|account_summary_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.usage_reports.UsageReportsV1().get_account_summary().get_result(),,account_summary
ibm,usage_reports,account_summary.tags,item.tags,array,No,ibm.usage_reports.get-account-summary,read_list,Yes,ibm.usage_reports.get-account-summary,ibm.usage_reports.get-account-summary,1,0,ibm.usage_reports.get-account-summary[account_summary_id|account_summary_name|crn|account_summary_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.usage_reports.UsageReportsV1().get_account_summary().get_result(),,account_summary
ibm,usage_reports,account_usage.account_usage_id,item.account_usage_id,string,Yes,ibm.usage_reports.get-account-usage,read_list,Yes,ibm.usage_reports.get-account-usage,ibm.usage_reports.get-account-usage,1,0,ibm.usage_reports.get-account-usage[account_usage_id|account_usage_name|account_usage_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.usage_reports.UsageReportsV1().get_account_usage().get_result(),,account_usage
ibm,usage_reports,account_usage.account_usage_name,item.account_usage_name,string,No,ibm.usage_reports.get-account-usage,read_list,Yes,ibm.usage_reports.get-account-usage,ibm.usage_reports.get-account-usage,1,0,ibm.usage_reports.get-account-usage[account_usage_id|account_usage_name|account_usage_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.usage_reports.UsageReportsV1().get_account_usage().get_result(),,account_usage
ibm,usage_reports,account_usage.account_usage_status,item.account_usage_status,string,No,ibm.usage_reports.get-account-usage,read_list,Yes,ibm.usage_reports.get-account-usage,ibm.usage_reports.get-account-usage,1,0,ibm.usage_reports.get-account-usage[account_usage_id|account_usage_name|account_usage_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.usage_reports.UsageReportsV1().get_account_usage().get_result(),,account_usage
ibm,usage_reports,account_usage.created_at,item.created_at,string,No,ibm.usage_reports.get-account-usage,read_list,Yes,ibm.usage_reports.get-account-usage,ibm.usage_reports.get-account-usage,1,0,ibm.usage_reports.get-account-usage[account_usage_id|account_usage_name|account_usage_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.usage_reports.UsageReportsV1().get_account_usage().get_result(),,account_usage
