csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,resource_search,ocid,item.ocid,string,Yes,oci.resource_search.list_resource_types,read_list,Yes,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types,1,0,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ResourceSearchClient().list_resource_types(compartment_id=compartment_id).data,/20160918/resourceTypes
oci,resource_search,compartment_id,item.compartment_id,string,Yes,oci.resource_search.list_resource_types,read_list,Yes,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types,1,0,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,ResourceSearchClient().list_resource_types(compartment_id=compartment_id).data,/20160918/resourceTypes
oci,resource_search,resource_type.name,item.resource_type.name,string,No,oci.resource_search.get_resource_type,read_get,No,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types → oci.resource_search.get_resource_type,2,1,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.resource_search.get_resource_type[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ResourceSearchClient().get_resource_type(compartment_id=compartment_id, resource_type_id=resource_type_id).data",/20160918/resourceTypes/{ResourceTypeId}
oci,resource_search,resource_type.status,item.resource_type.status,string,No,oci.resource_search.get_resource_type,read_get,No,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types → oci.resource_search.get_resource_type,2,1,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.resource_search.get_resource_type[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"ResourceSearchClient().get_resource_type(compartment_id=compartment_id, resource_type_id=resource_type_id).data",/20160918/resourceTypes/{ResourceTypeId}
oci,resource_search,resource_type.time_created,item.resource_type.time_created,string,No,oci.resource_search.get_resource_type,read_get,No,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types → oci.resource_search.get_resource_type,2,1,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.resource_search.get_resource_type[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"ResourceSearchClient().get_resource_type(compartment_id=compartment_id, resource_type_id=resource_type_id).data",/20160918/resourceTypes/{ResourceTypeId}
oci,resource_search,resource_type.freeform_tags,item.resource_type.freeform_tags,object,No,oci.resource_search.get_resource_type,read_get,No,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types → oci.resource_search.get_resource_type,2,1,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.resource_search.get_resource_type[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ResourceSearchClient().get_resource_type(compartment_id=compartment_id, resource_type_id=resource_type_id).data",/20160918/resourceTypes/{ResourceTypeId}
oci,resource_search,resource_type.defined_tags,item.resource_type.defined_tags,object,No,oci.resource_search.get_resource_type,read_get,No,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types → oci.resource_search.get_resource_type,2,1,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.resource_search.get_resource_type[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","ResourceSearchClient().get_resource_type(compartment_id=compartment_id, resource_type_id=resource_type_id).data",/20160918/resourceTypes/{ResourceTypeId}
oci,resource_search,resource_typ.name,item.resource_typ.name,string,No,oci.resource_search.list_resource_types,read_list,Yes,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types,1,0,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ResourceSearchClient().list_resource_types(compartment_id=compartment_id).data,/20160918/resourceTypes
oci,resource_search,resource_typ.status,item.resource_typ.status,string,No,oci.resource_search.list_resource_types,read_list,Yes,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types,1,0,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,ResourceSearchClient().list_resource_types(compartment_id=compartment_id).data,/20160918/resourceTypes
oci,resource_search,resource_typ.time_created,item.resource_typ.time_created,string,No,oci.resource_search.list_resource_types,read_list,Yes,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types,1,0,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,ResourceSearchClient().list_resource_types(compartment_id=compartment_id).data,/20160918/resourceTypes
oci,resource_search,resource_typ.freeform_tags,item.resource_typ.freeform_tags,object,No,oci.resource_search.list_resource_types,read_list,Yes,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types,1,0,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ResourceSearchClient().list_resource_types(compartment_id=compartment_id).data,/20160918/resourceTypes
oci,resource_search,resource_typ.defined_tags,item.resource_typ.defined_tags,object,No,oci.resource_search.list_resource_types,read_list,Yes,oci.resource_search.list_resource_types,oci.resource_search.list_resource_types,1,0,oci.resource_search.list_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",ResourceSearchClient().list_resource_types(compartment_id=compartment_id).data,/20160918/resourceTypes
