csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,dns,ocid,item.ocid,string,Yes,oci.dns.list_resolver_endpoints,read_list,Yes,oci.dns.list_resolver_endpoints,oci.dns.list_resolver_endpoints,1,0,oci.dns.list_resolver_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,DnsClient().list_resolver_endpoints(compartment_id=compartment_id).data,/20180115/resolverEndpoints
oci,dns,compartment_id,item.compartment_id,string,Yes,oci.dns.list_zone_transfer_servers,read_list,Yes,oci.dns.list_zone_transfer_servers,oci.dns.list_zone_transfer_servers,1,0,oci.dns.list_zone_transfer_servers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,DnsClient().list_zone_transfer_servers(compartment_id=compartment_id).data,/20180115/zoneTransferServers
oci,dns,domain_record.name,item.domain_record.name,string,No,oci.dns.get_domain_records,read_get,No,oci.dns.get_domain_records,oci.dns.get_domain_records,1,0,oci.dns.get_domain_records[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DnsClient().get_domain_records(compartment_id=compartment_id, domain_record_id=domain_record_id).data",/20180115/domainRecords/{DomainRecordsId}
oci,dns,domain_record.status,item.domain_record.status,string,No,oci.dns.get_domain_records,read_get,No,oci.dns.get_domain_records,oci.dns.get_domain_records,1,0,oci.dns.get_domain_records[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DnsClient().get_domain_records(compartment_id=compartment_id, domain_record_id=domain_record_id).data",/20180115/domainRecords/{DomainRecordsId}
oci,dns,domain_record.time_created,item.domain_record.time_created,string,No,oci.dns.get_domain_records,read_get,No,oci.dns.get_domain_records,oci.dns.get_domain_records,1,0,oci.dns.get_domain_records[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"DnsClient().get_domain_records(compartment_id=compartment_id, domain_record_id=domain_record_id).data",/20180115/domainRecords/{DomainRecordsId}
oci,dns,domain_record.freeform_tags,item.domain_record.freeform_tags,object,No,oci.dns.get_domain_records,read_get,No,oci.dns.get_domain_records,oci.dns.get_domain_records,1,0,oci.dns.get_domain_records[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","DnsClient().get_domain_records(compartment_id=compartment_id, domain_record_id=domain_record_id).data",/20180115/domainRecords/{DomainRecordsId}
oci,dns,domain_record.defined_tags,item.domain_record.defined_tags,object,No,oci.dns.get_domain_records,read_get,No,oci.dns.get_domain_records,oci.dns.get_domain_records,1,0,oci.dns.get_domain_records[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","DnsClient().get_domain_records(compartment_id=compartment_id, domain_record_id=domain_record_id).data",/20180115/domainRecords/{DomainRecordsId}
oci,dns,resolver.name,item.resolver.name,string,No,oci.dns.list_resolvers,read_list,Yes,oci.dns.list_resolvers,oci.dns.list_resolvers,1,0,oci.dns.list_resolvers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,DnsClient().list_resolvers(compartment_id=compartment_id).data,/20180115/resolvers
oci,dns,resolver.status,item.resolver.status,string,No,oci.dns.list_resolvers,read_list,Yes,oci.dns.list_resolvers,oci.dns.list_resolvers,1,0,oci.dns.list_resolvers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,DnsClient().list_resolvers(compartment_id=compartment_id).data,/20180115/resolvers
oci,dns,resolver.time_created,item.resolver.time_created,string,No,oci.dns.list_resolvers,read_list,Yes,oci.dns.list_resolvers,oci.dns.list_resolvers,1,0,oci.dns.list_resolvers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,DnsClient().list_resolvers(compartment_id=compartment_id).data,/20180115/resolvers
oci,dns,resolver.freeform_tags,item.resolver.freeform_tags,object,No,oci.dns.list_resolvers,read_list,Yes,oci.dns.list_resolvers,oci.dns.list_resolvers,1,0,oci.dns.list_resolvers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",DnsClient().list_resolvers(compartment_id=compartment_id).data,/20180115/resolvers
oci,dns,resolver.defined_tags,item.resolver.defined_tags,object,No,oci.dns.list_resolvers,read_list,Yes,oci.dns.list_resolvers,oci.dns.list_resolvers,1,0,oci.dns.list_resolvers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",DnsClient().list_resolvers(compartment_id=compartment_id).data,/20180115/resolvers
oci,dns,resolver_endpoint.name,item.resolver_endpoint.name,string,No,oci.dns.list_resolver_endpoints,read_list,Yes,oci.dns.list_resolver_endpoints,oci.dns.list_resolver_endpoints,1,0,oci.dns.list_resolver_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,DnsClient().list_resolver_endpoints(compartment_id=compartment_id).data,/20180115/resolverEndpoints
oci,dns,resolver_endpoint.status,item.resolver_endpoint.status,string,No,oci.dns.list_resolver_endpoints,read_list,Yes,oci.dns.list_resolver_endpoints,oci.dns.list_resolver_endpoints,1,0,oci.dns.list_resolver_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,DnsClient().list_resolver_endpoints(compartment_id=compartment_id).data,/20180115/resolverEndpoints
oci,dns,resolver_endpoint.time_created,item.resolver_endpoint.time_created,string,No,oci.dns.list_resolver_endpoints,read_list,Yes,oci.dns.list_resolver_endpoints,oci.dns.list_resolver_endpoints,1,0,oci.dns.list_resolver_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,DnsClient().list_resolver_endpoints(compartment_id=compartment_id).data,/20180115/resolverEndpoints
oci,dns,resolver_endpoint.freeform_tags,item.resolver_endpoint.freeform_tags,object,No,oci.dns.list_resolver_endpoints,read_list,Yes,oci.dns.list_resolver_endpoints,oci.dns.list_resolver_endpoints,1,0,oci.dns.list_resolver_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",DnsClient().list_resolver_endpoints(compartment_id=compartment_id).data,/20180115/resolverEndpoints
oci,dns,resolver_endpoint.defined_tags,item.resolver_endpoint.defined_tags,object,No,oci.dns.list_resolver_endpoints,read_list,Yes,oci.dns.list_resolver_endpoints,oci.dns.list_resolver_endpoints,1,0,oci.dns.list_resolver_endpoints[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",DnsClient().list_resolver_endpoints(compartment_id=compartment_id).data,/20180115/resolverEndpoints
oci,dns,rr_set.name,item.rr_set.name,string,No,oci.dns.get_rr_set,read_get,No,oci.dns.get_rr_set,oci.dns.get_rr_set,1,0,oci.dns.get_rr_set[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"DnsClient().get_rr_set(compartment_id=compartment_id, rr_set_id=rr_set_id).data",/20180115/rrSets/{RrSetId}
