csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,usage_api,ocid,item.ocid,string,Yes,oci.usage_api.list_custom_tables,read_list,Yes,oci.usage_api.list_custom_tables,oci.usage_api.list_custom_tables,1,0,oci.usage_api.list_custom_tables[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,UsageApiClient().list_custom_tables(compartment_id=compartment_id).data,/20160918/customTables
oci,usage_api,compartment_id,item.compartment_id,string,Yes,oci.usage_api.list_schedules,read_list,Yes,oci.usage_api.list_schedules,oci.usage_api.list_schedules,1,0,oci.usage_api.list_schedules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,UsageApiClient().list_schedules(compartment_id=compartment_id).data,/20160918/schedules
oci,usage_api,custom_table.name,item.custom_table.name,string,No,oci.usage_api.get_custom_table,read_get,No,oci.usage_api.list_custom_tables,oci.usage_api.list_custom_tables → oci.usage_api.get_custom_table,2,1,oci.usage_api.list_custom_tables[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.usage_api.get_custom_table[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"UsageApiClient().get_custom_table(compartment_id=compartment_id, custom_table_id=custom_table_id).data",/20160918/customTables/{CustomTableId}
oci,usage_api,custom_table.status,item.custom_table.status,string,No,oci.usage_api.get_custom_table,read_get,No,oci.usage_api.list_custom_tables,oci.usage_api.list_custom_tables → oci.usage_api.get_custom_table,2,1,oci.usage_api.list_custom_tables[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.usage_api.get_custom_table[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,"UsageApiClient().get_custom_table(compartment_id=compartment_id, custom_table_id=custom_table_id).data",/20160918/customTables/{CustomTableId}
oci,usage_api,custom_table.time_created,item.custom_table.time_created,string,No,oci.usage_api.get_custom_table,read_get,No,oci.usage_api.list_custom_tables,oci.usage_api.list_custom_tables → oci.usage_api.get_custom_table,2,1,oci.usage_api.list_custom_tables[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.usage_api.get_custom_table[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,"UsageApiClient().get_custom_table(compartment_id=compartment_id, custom_table_id=custom_table_id).data",/20160918/customTables/{CustomTableId}
oci,usage_api,custom_table.freeform_tags,item.custom_table.freeform_tags,object,No,oci.usage_api.get_custom_table,read_get,No,oci.usage_api.list_custom_tables,oci.usage_api.list_custom_tables → oci.usage_api.get_custom_table,2,1,oci.usage_api.list_custom_tables[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.usage_api.get_custom_table[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","UsageApiClient().get_custom_table(compartment_id=compartment_id, custom_table_id=custom_table_id).data",/20160918/customTables/{CustomTableId}
oci,usage_api,custom_table.defined_tags,item.custom_table.defined_tags,object,No,oci.usage_api.get_custom_table,read_get,No,oci.usage_api.list_custom_tables,oci.usage_api.list_custom_tables → oci.usage_api.get_custom_table,2,1,oci.usage_api.list_custom_tables[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.usage_api.get_custom_table[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty","UsageApiClient().get_custom_table(compartment_id=compartment_id, custom_table_id=custom_table_id).data",/20160918/customTables/{CustomTableId}
oci,usage_api,email_recipients_group.name,item.email_recipients_group.name,string,No,oci.usage_api.list_email_recipients_groups,read_list,Yes,oci.usage_api.list_email_recipients_groups,oci.usage_api.list_email_recipients_groups,1,0,oci.usage_api.list_email_recipients_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,UsageApiClient().list_email_recipients_groups(compartment_id=compartment_id).data,/20160918/emailRecipientsGroups
oci,usage_api,email_recipients_group.status,item.email_recipients_group.status,string,No,oci.usage_api.list_email_recipients_groups,read_list,Yes,oci.usage_api.list_email_recipients_groups,oci.usage_api.list_email_recipients_groups,1,0,oci.usage_api.list_email_recipients_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,UsageApiClient().list_email_recipients_groups(compartment_id=compartment_id).data,/20160918/emailRecipientsGroups
oci,usage_api,email_recipients_group.time_created,item.email_recipients_group.time_created,string,No,oci.usage_api.list_email_recipients_groups,read_list,Yes,oci.usage_api.list_email_recipients_groups,oci.usage_api.list_email_recipients_groups,1,0,oci.usage_api.list_email_recipients_groups[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,UsageApiClient().list_email_recipients_groups(compartment_id=compartment_id).data,/20160918/emailRecipientsGroups
