csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
oci,cims,ocid,item.ocid,string,Yes,oci.cims.list_incident_resource_types,read_list,Yes,oci.cims.list_incident_resource_types,oci.cims.list_incident_resource_types,1,0,oci.cims.list_incident_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,CimsClient().list_incident_resource_types(compartment_id=compartment_id).data,/20160918/incidentResourceTypes
oci,cims,compartment_id,item.compartment_id,string,Yes,oci.cims.list_incident_resource_types,read_list,Yes,oci.cims.list_incident_resource_types,oci.cims.list_incident_resource_types,1,0,oci.cims.list_incident_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"equals, exists, not_equals",exists,CimsClient().list_incident_resource_types(compartment_id=compartment_id).data,/20160918/incidentResourceTypes
oci,cims,incident.name,item.incident.name,string,No,oci.cims.list_incidents,read_list,Yes,oci.cims.list_incidents,oci.cims.list_incidents,1,0,oci.cims.list_incidents[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CimsClient().list_incidents(compartment_id=compartment_id).data,/20160918/incidents
oci,cims,incident.status,item.incident.status,string,No,oci.cims.list_incidents,read_list,Yes,oci.cims.list_incidents,oci.cims.list_incidents,1,0,oci.cims.list_incidents[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CimsClient().list_incidents(compartment_id=compartment_id).data,/20160918/incidents
oci,cims,incident.time_created,item.incident.time_created,string,No,oci.cims.list_incidents,read_list,Yes,oci.cims.list_incidents,oci.cims.list_incidents,1,0,oci.cims.list_incidents[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,CimsClient().list_incidents(compartment_id=compartment_id).data,/20160918/incidents
oci,cims,incident.freeform_tags,item.incident.freeform_tags,string,No,oci.cims.list_incidents,read_list,Yes,oci.cims.list_incidents,oci.cims.list_incidents,1,0,oci.cims.list_incidents[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CimsClient().list_incidents(compartment_id=compartment_id).data,/20160918/incidents
oci,cims,incident.defined_tags,item.incident.defined_tags,string,No,oci.cims.list_incidents,read_list,Yes,oci.cims.list_incidents,oci.cims.list_incidents,1,0,oci.cims.list_incidents[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CimsClient().list_incidents(compartment_id=compartment_id).data,/20160918/incidents
oci,cims,incident_resource_typ.name,item.incident_resource_typ.name,string,No,oci.cims.list_incident_resource_types,read_list,Yes,oci.cims.list_incident_resource_types,oci.cims.list_incident_resource_types,1,0,oci.cims.list_incident_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CimsClient().list_incident_resource_types(compartment_id=compartment_id).data,/20160918/incidentResourceTypes
oci,cims,incident_resource_typ.status,item.incident_resource_typ.status,string,No,oci.cims.list_incident_resource_types,read_list,Yes,oci.cims.list_incident_resource_types,oci.cims.list_incident_resource_types,1,0,oci.cims.list_incident_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, in, not_equals",,CimsClient().list_incident_resource_types(compartment_id=compartment_id).data,/20160918/incidentResourceTypes
oci,cims,incident_resource_typ.time_created,item.incident_resource_typ.time_created,string,No,oci.cims.list_incident_resource_types,read_list,Yes,oci.cims.list_incident_resource_types,oci.cims.list_incident_resource_types,1,0,oci.cims.list_incident_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"contains, equals, exists, in, not_equals",exists,CimsClient().list_incident_resource_types(compartment_id=compartment_id).data,/20160918/incidentResourceTypes
oci,cims,incident_resource_typ.freeform_tags,item.incident_resource_typ.freeform_tags,string,No,oci.cims.list_incident_resource_types,read_list,Yes,oci.cims.list_incident_resource_types,oci.cims.list_incident_resource_types,1,0,oci.cims.list_incident_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CimsClient().list_incident_resource_types(compartment_id=compartment_id).data,/20160918/incidentResourceTypes
oci,cims,incident_resource_typ.defined_tags,item.incident_resource_typ.defined_tags,string,No,oci.cims.list_incident_resource_types,read_list,Yes,oci.cims.list_incident_resource_types,oci.cims.list_incident_resource_types,1,0,oci.cims.list_incident_resource_types[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"exists, not_empty","exists, not_empty",CimsClient().list_incident_resource_types(compartment_id=compartment_id).data,/20160918/incidentResourceTypes
