csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,enterprise_billing_units,billing_unit.items,item.items,string,No,ibm.enterprise_billing_units.list-billing-units,read_list,Yes,ibm.enterprise_billing_units.list-billing-units,ibm.enterprise_billing_units.list-billing-units,1,0,ibm.enterprise_billing_units.list-billing-units[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_billing_units.EnterpriseBillingUnitsV1().list_billing_units().get_result(),,billing_unit
ibm,enterprise_billing_units,billing_unit.next_token,item.next_token,string,No,ibm.enterprise_billing_units.list-billing-units,read_list,Yes,ibm.enterprise_billing_units.list-billing-units,ibm.enterprise_billing_units.list-billing-units,1,0,ibm.enterprise_billing_units.list-billing-units[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_billing_units.EnterpriseBillingUnitsV1().list_billing_units().get_result(),,billing_unit
ibm,enterprise_billing_units,billing_unit.billing_unit_id,item.billing_unit_id,string,Yes,ibm.enterprise_billing_units.get-billing-unit,read_list,Yes,ibm.enterprise_billing_units.get-billing-unit,ibm.enterprise_billing_units.get-billing-unit,1,0,ibm.enterprise_billing_units.get-billing-unit[billing_unit_id|billing_unit_name|billing_unit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_billing_units.EnterpriseBillingUnitsV1().get_billing_unit().get_result(),,billing_unit
ibm,enterprise_billing_units,billing_unit.billing_unit_name,item.billing_unit_name,string,No,ibm.enterprise_billing_units.get-billing-unit,read_list,Yes,ibm.enterprise_billing_units.get-billing-unit,ibm.enterprise_billing_units.get-billing-unit,1,0,ibm.enterprise_billing_units.get-billing-unit[billing_unit_id|billing_unit_name|billing_unit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_billing_units.EnterpriseBillingUnitsV1().get_billing_unit().get_result(),,billing_unit
ibm,enterprise_billing_units,billing_unit.billing_unit_status,item.billing_unit_status,string,No,ibm.enterprise_billing_units.get-billing-unit,read_list,Yes,ibm.enterprise_billing_units.get-billing-unit,ibm.enterprise_billing_units.get-billing-unit,1,0,ibm.enterprise_billing_units.get-billing-unit[billing_unit_id|billing_unit_name|billing_unit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_billing_units.EnterpriseBillingUnitsV1().get_billing_unit().get_result(),,billing_unit
ibm,enterprise_billing_units,billing_unit.created_at,item.created_at,string,No,ibm.enterprise_billing_units.get-billing-unit,read_list,Yes,ibm.enterprise_billing_units.get-billing-unit,ibm.enterprise_billing_units.get-billing-unit,1,0,ibm.enterprise_billing_units.get-billing-unit[billing_unit_id|billing_unit_name|billing_unit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_billing_units.EnterpriseBillingUnitsV1().get_billing_unit().get_result(),,billing_unit
ibm,enterprise_billing_units,billing_unit.tags,item.tags,array,No,ibm.enterprise_billing_units.get-billing-unit,read_list,Yes,ibm.enterprise_billing_units.get-billing-unit,ibm.enterprise_billing_units.get-billing-unit,1,0,ibm.enterprise_billing_units.get-billing-unit[billing_unit_id|billing_unit_name|billing_unit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_billing_units.EnterpriseBillingUnitsV1().get_billing_unit().get_result(),,billing_unit
ibm,enterprise_billing_units,crn,item.crn,string,Yes,ibm.enterprise_billing_units.get-authenticator,read_list,Yes,ibm.enterprise_billing_units.get-authenticator,ibm.enterprise_billing_units.get-authenticator,1,0,ibm.enterprise_billing_units.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_billing_units.EnterpriseBillingUnitsV1().get_authenticator().get_result(),,
ibm,enterprise_billing_units,authenticator.authenticator_id,item.authenticator_id,string,Yes,ibm.enterprise_billing_units.get-authenticator,read_list,Yes,ibm.enterprise_billing_units.get-authenticator,ibm.enterprise_billing_units.get-authenticator,1,0,ibm.enterprise_billing_units.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_billing_units.EnterpriseBillingUnitsV1().get_authenticator().get_result(),,authenticator
ibm,enterprise_billing_units,authenticator.authenticator_name,item.authenticator_name,string,No,ibm.enterprise_billing_units.get-authenticator,read_list,Yes,ibm.enterprise_billing_units.get-authenticator,ibm.enterprise_billing_units.get-authenticator,1,0,ibm.enterprise_billing_units.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.enterprise_billing_units.EnterpriseBillingUnitsV1().get_authenticator().get_result(),,authenticator
